"Step","noisy_net: true - loss","noisy_net: true - loss__MIN","noisy_net: true - loss__MAX","noisy_net: false - loss","noisy_net: false - loss__MIN","noisy_net: false - loss__MAX"
"100","1.1989978088272943","0.5478066802024841","1.5679513216018677","1.0924744395648731","0.8420570492744446","1.2318222522735596"
"101","1.179054190715154","0.6023476123809814","1.5141551494598389","1.0839574196759392","0.8363751173019409","1.2205498218536377"
"102","1.1707985368039873","0.7861442565917969","1.6205145120620728","1.0737480766632979","0.8259952068328857","1.2106045484542847"
"103","1.2083672251966264","0.7490358948707581","1.446898341178894","1.065044964061064","0.8199015855789185","1.2050949335098267"
"104","1.1516167885727353","0.5887072086334229","1.4171295166015625","1.0560808918055367","0.809215784072876","1.1923627853393555"
"105","1.1384300523334079","0.6171584129333496","1.552189588546753","1.0495161799823536","0.807961642742157","1.1765426397323608"
"106","1.137418505218294","0.4914926290512085","1.3705998659133911","1.041563696721021","0.797954261302948","1.1707797050476074"
"107","1.1064407262537215","0.7180505394935608","1.483161449432373","1.0295294453116024","0.7852433919906616","1.1686073541641235"
"108","1.1238515112135146","0.555859386920929","1.5486700534820557","1.018964360742008","0.7756595015525818","1.1492465734481812"
"109","1.1197367045614455","0.7677592635154724","1.3038067817687988","1.0131954130004435","0.7671993374824524","1.1455167531967163"
"110","1.1363770465056102","0.5551794171333313","1.4524540901184082","1.0041359663009644","0.7464196085929871","1.147362470626831"
"111","1.0777752664354112","0.5682739615440369","1.5186572074890137","0.9959835971102995","0.7565000057220459","1.1299104690551758"
"112","1.0628395477930705","0.7663260698318481","1.2945953607559204","0.9884502466987161","0.745074987411499","1.1206530332565308"
"113","1.095456427998013","0.674560546875","1.4300137758255005","0.9805001371047076","0.7366403341293335","1.118176817893982"
"114","1.1086156368255615","0.5119709968566895","1.5395824909210205","0.9742883724324843","0.7331272959709167","1.1194554567337036"
"115","1.0452881223625607","0.5863030552864075","1.3240175247192383","0.9626804204548106","0.7115476131439209","1.1125208139419556"
"116","1.0085257589817047","0.4827919006347656","1.2674763202667236","0.956027420128093","0.7066846489906311","1.1081477403640747"
"117","1.0483746661080255","0.5570421814918518","1.294610857963562","0.9434533259447884","0.6978732347488403","1.087873101234436"
"118","1.0297065609031253","0.614194393157959","1.2362945079803467","0.9394183404305402","0.6920327544212341","1.0862876176834106"
"119","1.0409316851033106","0.5317506194114685","1.4005744457244873","0.9258972196017995","0.6743637323379517","1.082274317741394"
"120","0.9984075989988115","0.4398890733718872","1.348697543144226","0.9214747232549331","0.6832478046417236","1.0713714361190796"
"121","0.9804767751031451","0.42170390486717224","1.3215537071228027","0.9093759445583119","0.6540638208389282","1.0606608390808105"
"122","0.9936495588885413","0.5715940594673157","1.1870739459991455","0.9011199895073386","0.6509544253349304","1.052024245262146"
"123","0.9648919668462541","0.5796563029289246","1.2569057941436768","0.8900876571150387","0.6367296576499939","1.0602635145187378"
"124","0.9877970384226905","0.5421819090843201","1.2759175300598145","0.8842708117821637","0.6411889791488647","1.0321686267852783"
"125","0.9541517198085785","0.4234273433685303","1.3428055047988892","0.8711457392748665","0.6052828431129456","1.0346530675888062"
"126","0.9559305277135637","0.5350897908210754","1.3676220178604126","0.8642905810300041","0.6136943101882935","1.0343506336212158"
"127","0.9330265555116866","0.557750403881073","1.2301411628723145","0.8555363591979531","0.6008733510971069","1.017213225364685"
"128","0.949668202135298","0.5252274870872498","1.2672231197357178","0.8440079864333657","0.5906837582588196","1.0217788219451904"
"129","0.9091228412257301","0.36407363414764404","1.1786086559295654","0.8375995229272282","0.5851848125457764","1.0101637840270996"
"130","0.9224434246619543","0.47986891865730286","1.2237483263015747","0.8281199336051941","0.5780124068260193","0.9978438019752502"
"131","0.9084635244475471","0.5598517060279846","1.2398269176483154","0.8152742105371812","0.5577253699302673","0.9876458644866943"
"132","0.886324288116561","0.30464860796928406","1.0914359092712402","0.8054474451962639","0.5522313714027405","0.9731032848358154"
"133","0.8654832227362527","0.3824780285358429","1.0714144706726074","0.7940459391650032","0.5434563159942627","0.9566707015037537"
"134","0.8589971280760236","0.33688440918922424","1.139294147491455","0.7860654101652258","0.5238901376724243","0.9609236121177673"
"135","0.8832361764378018","0.3408204913139343","1.2312084436416626","0.7715642276932212","0.5113982558250427","0.9469040036201477"
"136","0.8606284707784653","0.4638013541698456","1.0914617776870728","0.7643525039448458","0.4958471655845642","0.9447381496429443"
"137","0.8258728004164166","0.353584885597229","1.1030726432800293","0.754719664068783","0.5007966756820679","0.9379341006278992"
"138","0.8168919814957513","0.2745453119277954","1.0798527002334595","0.7496530711650848","0.4871121346950531","0.9346262216567993"
"139","0.8341954631937875","0.3626571595668793","1.299084186553955","0.7339563720366534","0.4582664966583252","0.9232571125030518"
"140","0.7923891991376877","0.26940014958381653","1.0753793716430664","0.7251041286131915","0.4637902081012726","0.9123132824897766"
"141","0.800385875834359","0.29568707942962646","1.020302653312683","0.7109944469788495","0.44105494022369385","0.9211409687995911"
"142","0.7785050041145749","0.2871628999710083","1.0106480121612549","0.7008390040958629","0.44082167744636536","0.9030893445014954"
"143","0.7638698766628901","0.3576784133911133","0.9993024468421936","0.6903859482092016","0.41233283281326294","0.8986235857009888"
"144","0.7745318942599826","0.3503623306751251","0.9987882971763611","0.6811714698286617","0.40543514490127563","0.8908776640892029"
"145","0.7703513304392496","0.33034905791282654","1.0777411460876465","0.661266004337984","0.38157323002815247","0.8727209568023682"
"146","0.7377823922369215","0.3750232756137848","1.1690644025802612","0.6545182378853068","0.3682072162628174","0.8601862192153931"
"147","0.7190111618902948","0.23348088562488556","1.009473443031311","0.6439937212887932","0.35851943492889404","0.8484609127044678"
"148","0.7082775599426694","0.2965649366378784","1.1490861177444458","0.6338704280993518","0.3681316077709198","0.8784117698669434"
"149","0.7389005422592163","0.2040245234966278","1.0149741172790527","0.6192509269013124","0.3449377119541168","0.8271282315254211"
"150","0.7029811475012038","0.2055850625038147","0.9926859140396118","0.6105297944125008","0.3501160144805908","0.8259261250495911"
"151","0.6951937874158224","0.20226913690567017","0.8954157829284668","0.5972039752146777","0.3308698236942291","0.8147122859954834"
"152","0.6604113446341621","0.23301580548286438","0.8628054261207581","0.5835115401183858","0.301862895488739","0.8098376393318176"
"153","0.6573333475324843","0.19228467345237732","0.9208940267562866","0.5687590188839856","0.29685676097869873","0.7993533611297607"
"154","0.6269821375608444","0.12378981709480286","1.054378867149353","0.5554220203091117","0.28725680708885193","0.7854804992675781"
"155","0.6478636347585254","0.18010839819908142","1.0563361644744873","0.5406467704211965","0.27351170778274536","0.7671306133270264"
"156","0.6054473453097873","0.19002360105514526","0.8542267680168152","0.5286236966357512","0.25717395544052124","0.7541478872299194"
"157","0.6104539790087276","0.12842105329036713","1.0702404975891113","0.5147925457533669","0.25476527214050293","0.7382887005805969"
"158","0.5922771510150697","0.14394298195838928","0.8940478563308716","0.5014771450968349","0.21150320768356323","0.7272251844406128"
"159","0.572648831953605","0.08232701569795609","1.0420546531677246","0.48573865697664376","0.2111864537000656","0.7285385727882385"
"160","0.5799728292557929","0.07062284648418427","0.8503327965736389","0.4812095936606912","0.2202538251876831","0.7171987891197205"
"161","0.5725491233170033","0.09188593178987503","0.9946581125259399","0.46285461502916675","0.19765640795230865","0.725719153881073"
"162","0.5416570756998327","0.07581032067537308","1.003016471862793","0.4467628308955361","0.1847357302904129","0.6968370079994202"
"163","0.5397447235882282","0.09605864435434341","0.9748202562332153","0.4362526597345577","0.17455486953258514","0.682105302810669"
"164","0.5407132874760363","0.06958109885454178","0.9707189202308655","0.42008326071150165","0.16611629724502563","0.6685448288917542"
"165","0.5186666945616404","0.08420735597610474","0.9465296864509583","0.40824564677827496","0.15298882126808167","0.6653107404708862"
"166","0.4763439181778166","0.08861538767814636","0.8650820255279541","0.39319513562847586","0.13608409464359283","0.6608870625495911"
"167","0.4767746374838882","0.08144154399633408","0.9175886511802673","0.38009031116962433","0.10985416173934937","0.6511538624763489"
"168","0.47207590979006553","0.08117089420557022","0.89463210105896","0.36608176678419113","0.11956142634153366","0.6248762011528015"
"169","0.45042628463771606","0.05759836733341217","0.7837492227554321","0.3508385612684138","0.09974633157253265","0.6080271005630493"
"170","0.43720269161793923","0.053364478051662445","0.8783662915229797","0.3399517768446137","0.10719913244247437","0.5974316000938416"
"171","0.4348892892400424","0.07125721871852875","0.9843976497650146","0.325799876714454","0.09959156811237335","0.5853192210197449"
"172","0.3940100218686793","0.04255638271570206","0.7187726497650146","0.31027991368490104","0.08411062508821487","0.5679094791412354"
"173","0.3993184994906187","0.047243814915418625","0.6307082772254944","0.29746368615066304","0.07491441816091537","0.578937292098999"
"174","0.3926993858897024","0.03741862252354622","0.7566590905189514","0.2834843633806004","0.06512245535850525","0.5402551889419556"
