"Step","noisy_net: false - regret","noisy_net: false - regret__MIN","noisy_net: false - regret__MAX","noisy_net: true - regret","noisy_net: true - regret__MIN","noisy_net: true - regret__MAX"
"47","16.865221412511698","5.70911024843031","24.721308549484743","18.1605107715225","4.529592494800144","32.31785421035157"
"48","17.155758391313977","5.718559905715946","25.41007356550115","18.51428991350209","4.529592494800144","33.04301220946193"
"49","17.53339193201141","6.292688345038943","25.613138874209355","18.850273557512853","4.781843541403355","33.810027351763914"
"50","17.896673473101178","6.308873869105693","26.321731888023997","19.34208045627597","5.178086342085991","34.64461213645165"
"51","18.257660370382872","6.44429730929273","27.017431988526337","19.70157060308368","5.223513928317037","35.25786360402442"
"52","18.644671239896663","6.476672365983648","27.71639125453289","20.082941434504697","5.810366107743149","36.054698873563844"
"53","18.97363961571818","6.770219315983416","28.407007760675636","20.50158015879593","6.128537714029626","36.71481231273846"
"54","19.319603608723213","6.8833710847076715","29.114388797869466","20.890482962539654","6.696512858569071","37.3680670122879"
"55","19.681491355190886","7.361449070870014","29.797606693179908","21.229318368326407","6.696512858569071","38.06947460358566"
"56","19.991845513084343","7.530224161758241","30.278532803615956","21.613899556010445","6.696512858569071","38.8099622928415"
"57","20.361004916179095","7.863331964529252","30.976630864493934","21.944634568488624","6.696512858569071","39.57763373966327"
"58","20.686246197641765","7.95261439887853","31.66401481103194","22.36300044494723","6.696512858569071","40.23011771966872"
"59","21.039955329681828","7.95261439887853","31.785280590504673","22.755421063755584","6.737935064388774","40.96156496098253"
"60","21.415232515680092","7.95261439887853","32.47548944946372","23.244180519929536","6.737935064388774","41.59806575144003"
"61","21.7336886473238","7.9538546138835375","33.19244877385249","23.60805450167067","7.126863468197903","42.25543022446327"
"62","22.08789465084","7.9538546138835375","33.71254623615956","23.975759117493148","7.152863898636792","43.12231836887051"
"63","22.48785649871987","7.9538546138835375","33.807441810827484","24.396453647793216","7.2171044659187045","43.961358476051785"
"64","22.784008604726438","8.089160760152705","34.21155625904135","24.682366312191384","7.280985905939356","44.68595478503186"
"65","23.09805509314414","8.39852323532747","34.90201567916847","25.04832516647054","7.348255676538146","45.3439880670321"
"66","23.47096180854945","8.48348802486104","35.588828313660265","25.463542631620335","7.348255676538146","45.71661106709098"
"67","23.71444671121101","8.48348802486104","35.588828313660265","25.88697578079056","7.412097972159639","46.53159023925473"
"68","24.082139755430124","8.737894164732102","36.282318067081945","26.310053044316142","7.412097972159639","47.19443697930593"
"69","24.50464702834083","8.788572277166365","36.987385508412714","26.662678334865753","7.51337474405595","47.917760993334724"
"70","24.81622976993774","8.788572277166365","37.132196709541304","27.037430615934138","7.580204075994624","48.833321406834685"
"71","25.150865147914043","9.095649632133131","37.81950607761789","27.43835863610856","7.580204075994624","49.46990561812813"
"72","25.531992585624746","9.095649632133131","38.52733987939033","27.787748038426244","7.580204075994624","50.19156740491172"
"73","25.825881304522206","9.434853960625555","39.229921602164985","28.210481316751892","7.6454731546646055","51.04712616578952"
"74","26.126221116069203","9.560337558792387","39.59804381217795","28.510675729680596","7.6454731546646055","51.80801062630574"
"75","26.532657957378778","9.560337558792387","40.01897893983037","28.992881972732697","7.6936809715183045","52.5670650237952"
"76","26.874945360463524","9.60874184537207","40.72691584503853","29.291935667537743","7.6936809715183045","53.150029224265424"
"77","27.154312126773867","9.915248535336994","41.18378487088455","29.69479846029657","7.745559901736053","53.76786055552327"
"78","27.45033385672012","9.915248535336994","41.7175299652623","29.99051288749778","7.745559901736053","54.63826917646804"
"79","27.744943577218763","10.589924750919572","42.413944816432114","30.372701409125508","7.813154169980021","55.49390814122544"
"80","28.03444778596556","10.589924750919572","43.105566492203266","30.664752798945084","7.813154169980021","56.23807817966413"
"81","28.395049621671834","10.625192056397903","43.243607370654374","31.097069769989808","8.306288911277754","57.136613067749884"
"82","28.716317003534247","10.646520195435492","43.949435794904986","31.482435946151888","8.371743164687246","57.84945448066443"
"83","29.14920307517152","11.061666396064068","44.67559805005289","31.828089262335734","8.371743164687246","58.57483810717295"
"84","29.55906946898665","11.061666396064068","45.3930814665348","32.1643012214164","8.371743164687246","59.28716219954913"
"85","29.950866902228707","11.118939069322359","46.07806857712244","32.60461637569731","8.496372428703806","59.8525911975942"
"86","30.339036792779392","11.118939069322359","46.773680378388846","32.948066095068924","8.555081488263761","60.728782288767434"
"87","30.756498391320086","11.17143070359275","47.52420914121285","33.30792786502641","8.555081488263761","61.43420577530821"
"88","31.088253920313175","11.480409060745576","48.21860356344296","33.7312438985976","8.620474580203329","62.16627021636767"
"89","31.43062106185715","11.59468102883918","48.91284275237994","34.11959639285827","8.620474580203329","62.86168477394351"
"90","31.765269476183366","11.663457839408029","49.080091638798436","34.41801769482628","8.620474580203329","63.67491806781604"
"91","32.15995652252398","11.806496232313124","49.18154143916208","34.847026621595354","8.620474580203329","64.39370226820606"
"92","32.51378114726307","11.80902350979601","49.88768283896404","35.2170740960529","8.687941086196615","65.22702924099701"
"93","32.80515657190593","11.80902350979601","50.44423197947566","35.568702910611535","8.687941086196615","65.92532830876759"
"94","33.16522814480666","11.909294065403694","51.146632280882585","36.05024309747818","8.687941086196615","66.73831027248532"
"95","33.44787728755107","11.909294065403694","51.83122751456151","36.44947951579961","8.687941086196615","67.39263604950901"
"96","33.81178557035392","11.909294065403694","52.53465581139166","36.81420478688143","8.687941086196615","68.1810816520173"
"97","34.192065096606534","12.04112689067294","52.53465581139166","37.208884404031565","8.687941086196615","68.99741065732248"
"98","34.50064700415884","12.04112689067294","53.219178501328166","37.64450100174338","9.081581820585408","69.7472203027044"
"99","34.76724952927231","12.04112689067294","53.548911148811854","37.995473096380564","9.236566155279181","70.50952380600881"
"100","35.112378610012435","12.04112689067294","54.233756300491194","38.30863419949315","9.303092600596951","71.15596022288494"
"101","35.45025662588926","12.261425667518441","54.56108548707883","38.66371449084811","9.351668129653836","71.81773827703171"
"102","35.76082689086543","12.26726776704227","55.246975596109856","39.076206544201845","9.416476136390003","72.72882986522863"
"103","36.04618071253699","12.429614299383115","55.96249839722078","39.46108961443245","9.416476136390003","73.50445152784532"
"104","36.39915041785095","12.527757691326789","56.35508921014802","39.808286190013405","9.416476136390003","74.28130060285784"
"105","36.74476664701191","12.627168152980813","57.044655294560584","40.09064808154589","9.4840252922085","75.11534935455037"
"106","37.11070155534749","12.979823717723662","57.27523067402389","40.378066018133666","9.54431200747386","75.7467928887323"
"107","37.41719168325467","13.40013374716764","57.57437371622941","40.6410979484864","9.54431200747386","76.44757627338743"
"108","37.71834645346837","13.40013374716764","57.660685619437636","40.933659931867574","9.54431200747386","77.21041220481574"
"109","37.982459779748844","13.40013374716764","57.9143782378882","41.2076100194435","9.611350165905337","77.80524165293228"
"110","38.24630563288463","13.504464582802898","58.46174783437078","41.43231525530105","9.653181785294434","78.32207162225245"
"111","38.52269207560112","13.504464582802898","58.79546284513328","41.76257324861851","9.706247539466094","79.12728443178774"
"112","38.81101153279613","13.53159020522922","58.906451461142304","41.884560784442925","9.706247539466094","79.40593717342948"
"113","39.07100818548325","13.562182762300747","59.1848595037389","42.09700918546231","9.772277605673263","79.95232005208933"
"114","39.41987824508082","14.192490995461457","59.255497897599625","42.305417634102035","9.772277605673263","80.63351834467731"
"115","39.76155217579312","14.458783534443242","59.75735251280121","42.53453501137032","9.837966996638634","81.26895668470186"
"116","40.07684673609533","14.515752350017594","60.45256232879476","42.77810514914157","9.886984538172257","81.86142073830533"
"117","40.483782122793926","14.54596534558574","60.842876816556796","43.02558983427365","9.886984538172257","81.98709750791492"
"118","40.78829927431014","14.80591185854927","61.25496412706919","43.19657321759874","9.886984538172257","82.618288142698"
"119","41.138327610940536","14.95625908224799","61.31820256936885","43.39338181688276","9.886984538172257","82.79886450869246"
"120","41.423433500520325","14.99269238574976","61.31820256936885","43.567415203775745","9.886984538172257","83.41387778354034"
"121","41.66755537059967","15.114010921408143","61.390451804720655","43.73432384150833","9.886984538172257","84.02283283679137"
"122","41.88475028972255","15.236672665281933","61.53191273841834","43.91569231075853","9.928078394323618","84.68609380031407"
"123","42.14147284681904","15.236672665281933","61.69448428352855","44.12079890230493","9.961937001134018","85.35588617984743"
"124","42.32060431837516","15.265720658646988","62.01899141732226","44.348157080401904","9.961937001134018","86.01090304156332"
"125","42.572503226156556","15.932036045586573","62.045401962534974","44.62904418146225","9.961937001134018","86.75128960219622"
"126","42.80043856570834","16.131839167738235","62.71023126567778","44.80333019556562","10.017633418950917","86.81305993094155"
"127","43.02614570049653","16.240793442879585","62.77166295189366","45.00283441117449","10.076497987302192","87.51337857717046"
"128","43.23960541583725","16.25267889687265","62.92212738867722","45.17087438443906","10.14351740017149","87.63567709104107"
"129","43.483935672526044","16.25267889687265","63.26112013506528","45.24503948169552","10.14351740017149","87.79526611989426"
"130","43.76934350137711","16.47287821559378","63.610218503296075","45.46694317000686","10.19224738759898","88.43949158430755"
"131","43.966438658172834","16.47287821559378","63.657350466591616","45.70242274414619","10.19224738759898","89.13973969884367"
"132","44.210050045576615","16.47287821559378","63.98065752388367","45.83112645450088","10.19224738759898","89.30919841742795"
"133","44.4487711379315","16.47287821559378","64.04665199104161","45.993238361417525","10.247556231994661","90.00947869035302"
"134","44.6196769317247","16.47287821559378","64.17015849098833","46.16451172866061","10.290343651919507","90.70972018078734"
"135","44.80366931264971","16.49441154295794","64.17015849098833","46.28323250367264","10.290343651919507","90.83018891535357"
"136","44.98702808501483","16.49441154295794","64.20009831629095","46.363467691701885","10.290343651919507","90.89969534611593"
"137","45.18641041968501","16.723156885814642","64.20009831629095","46.50109707988139","10.690156730686303","91.03902752757132"
"138","45.33861057662477","16.753941411675424","64.40592335226319","46.59703809197016","10.690156730686303","91.09440418975265"
"139","45.50069763495296","16.84345421547941","64.48962558447869","46.73822314774176","10.690156730686303","91.14007003682501"
"140","45.685895689332135","17.477387580283754","64.49027154349376","46.87930485810951","10.690156730686303","91.1934841271144"
"141","45.8083861280214","17.477387580283754","64.49027154349376","47.02516534727951","10.690156730686303","91.24916009973546"
"142","46.019180961847006","17.60388326957624","64.52666564723489","47.19179385077147","10.690156730686303","91.85046454140918"
"143","46.201349420131045","17.644225818529005","64.62425284306718","47.349070235910226","10.690156730686303","92.46785217680787"
"144","46.32380510703953","17.66076476771399","65.22894859969482","47.494744855522065","10.690156730686303","92.47493849290849"
"145","46.476245417841035","17.66076476771399","65.82332730680945","47.62762962347175","10.749613058450333","92.62156589602174"
"146","46.63223733451471","17.69046071424812","65.82332730680945","47.71990142716409","10.749613058450333","92.62481700455214"
"147","46.850943524637295","17.69046071424812","65.86393200529484","47.90085098660871","10.749613058450333","92.63485907892554"
"148","47.03497351933399","17.69046071424812","66.0606905724243","48.01314987226323","10.749613058450333","92.8643686762649"
"149","47.21747011329685","17.722280512505876","66.19108873128174","48.185420127366484","10.749613058450333","93.43534008213992"
"150","47.48392287885402","17.722280512505876","66.72260391189451","48.35003499781088","10.749613058450333","94.07690345028317"
"151","47.759399593181506","17.722280512505876","66.99358876335633","48.45608190339337","10.749613058450333","94.09886699632166"
"152","47.973479968365545","17.75282922727111","67.40676624876926","48.63120793024948","10.814209403048203","94.72541164230464"
"153","48.16884434553676","18.233407300548635","67.54994269025299","48.75341563379839","10.814209403048203","94.75413338218564"
"154","48.31709378792329","18.233407300548635","67.68578556259706","48.913322449300246","10.932740433479164","94.80734612020797"
"155","48.3832899208385","18.233407300548635","67.68578556259706","49.08487459920753","10.932740433479164","95.04836644361569"
"156","48.56832227371358","18.390004504137078","67.92075236393892","49.15626403297851","10.932740433479164","95.11413862182204"
"157","48.6603045938717","18.466628343859412","68.05371075383489","49.25407827863797","10.932740433479164","95.13320334326785"
"158","48.7397582638843","18.466628343859412","68.20359465263623","49.36292486540075","10.932740433479164","95.19055055807948"
"159","48.919784208784215","18.466628343859412","68.9615896330393","49.44489906096755","10.932740433479164","95.43830580123381"
"160","49.06685803941084","18.466628343859412","69.07185523142296","49.57563121518459","10.932740433479164","95.64896001280722"
"161","49.22625498799004","18.466628343859412","69.15432448873396","49.69701105971237","10.932740433479164","95.81535874597037"
"162","49.3975430217414","18.50769259686474","69.27698503000276","49.81129452295837","10.932740433479164","95.851184689353"
"163","49.4674947298498","18.50769259686474","69.35247023950267","49.93538543677006","10.932740433479164","95.89156130061231"
"164","49.678322610517036","18.86216715160532","69.51131999008777","50.09003317232189","10.932740433479164","95.91030839451041"
"165","49.85777408250363","18.86216715160532","69.61470731706048","50.20778489098358","10.932740433479164","95.93740562985899"
"166","49.974792702163015","18.86216715160532","69.70627971365994","50.31354141903865","10.932740433479164","95.95641776537654"
"167","50.11570072590391","18.86216715160532","69.8171820209349","50.38632670246978","10.932740433479164","96.04233750175763"
"168","50.2757161848057","18.86216715160532","69.93499085789135","50.48118125245163","10.932740433479164","96.08488610578247"
"169","50.44430775240176","18.86216715160532","70.36377206638898","50.59825906240855","10.932740433479164","96.20753096094708"
"170","50.57931337820837","19.03501844529662","70.36377206638898","50.70923668241221","10.932740433479164","96.2515824778718"
"171","50.6698097090755","19.241482750970512","70.36377206638898","50.82265662979955","10.932740433479164","96.27797534790244"
"172","50.758967267338114","19.287025417908623","70.43922872879446","50.93054039317697","10.932740433479164","96.28457596532343"
"173","50.898209704099095","19.287025417908623","70.9786406637135","51.02972598780185","10.932740433479164","96.3194990783025"
"174","51.018075994462876","19.287025417908623","71.02873177975377","51.15506125190804","10.932740433479164","96.3783100488629"
"175","51.10076801146602","19.287025417908623","71.02873177975377","51.24560472214499","10.932740433479164","96.56640516325413"
"176","51.205996875581356","19.42307848583044","71.02873177975377","51.332167758353386","10.932740433479164","96.7038552074747"
"177","51.27480524242639","19.679872749646353","71.02873177975377","51.41616580009039","10.932740433479164","96.71406077823642"
"178","51.37744192735741","19.691985601595285","71.14936185829416","51.52652924661683","10.932740433479164","96.77033987885183"
"179","51.5524599980361","19.80897106404653","71.14936185829416","51.617511876571484","10.932740433479164","96.97139788305665"
"180","51.733951118603976","20.438072590836313","71.14936185829416","51.710534373195955","10.932740433479164","97.11841463771218"
"181","51.84701193273409","20.438072590836313","71.5014654401105","51.79906182904565","10.932740433479164","97.18454845886649"
"182","51.96869142468606","20.504238275046532","71.5014654401105","51.89462012246397","10.932740433479164","97.23495614831423"
"183","52.127956086072956","20.511895830064933","71.5014654401105","51.94923200850419","10.932740433479164","97.25248817499578"
"184","52.2499279468367","20.708653467489576","71.5014654401105","52.06691107891446","10.932740433479164","97.27241936276914"
"185","52.49238484042453","21.053645967702284","71.85004693458337","52.14598423973778","10.995623218377736","97.29790182713452"
"186","52.65273618520159","21.278188305462688","71.85004693458337","52.24038018559187","11.038958145688593","97.4288652148763"
"187","52.738611492789715","21.299939973613625","71.85004693458337","52.32340055709464","11.038958145688593","97.52172000171933"
"188","52.81465613791674","21.32525166314177","72.09164034678813","52.430474418609236","11.038958145688593","97.75151428499156"
"189","53.01543360703645","21.480894691210274","72.09164034678813","52.530847901954495","11.077197406415452","97.77255609455597"
"190","53.11715791478837","21.510421737696454","72.09164034678813","52.62055185835318","11.173911173585159","97.77361224067371"
"191","53.261488554670784","21.520891721006585","72.09164034678813","52.72504657048453","11.173911173585159","97.85218365063714"
"192","53.39425481080843","21.581281570646187","72.09164034678813","52.812031513511286","11.173911173585159","97.93254703985332"
"193","53.57902111070721","21.586177587187766","72.55020008783401","52.91753204047429","11.173911173585159","97.95667061148582"
"194","53.74203981003134","21.586177587187766","72.64987113735015","52.99306330943635","11.173911173585159","98.02849986552361"
"195","53.8221835770283","21.586177587187766","72.64987113735015","53.08379168871156","11.173911173585159","98.09076357511515"
"196","53.94636722132245","21.586177587187766","72.64987113735015","53.15704682504343","11.173911173585159","98.21156850432071"
"197","54.06974121356796","21.975455117840472","72.64987113735015","53.239160183163385","11.173911173585159","98.312887870411"
"198","54.237080424622924","21.975455117840472","73.16501823811433","53.31482187752184","11.173911173585159","98.35698014866855"
"199","54.37410287758162","22.024619683939402","73.16501823811433","53.38670606319713","11.173911173585159","98.3708387532666"
"200","54.473257427987136","22.505918696167978","73.16501823811433","53.47392358405189","11.173911173585159","98.37749866305032"
"201","54.61062655140825","22.505918696167978","73.69923533527155","53.54277842455784","11.173911173585159","98.3926561100685"
"202","54.70122869265292","22.70442811321513","73.69923533527155","53.61856572956854","11.173911173585159","98.53561634652044"
"203","54.83053619933698","23.343469647169854","73.69923533527155","53.70638781552499","11.173911173585159","98.62836751606227"
"204","54.87179647972849","23.343469647169854","73.69923533527155","53.82155079518334","11.173911173585159","98.87015605158906"
"205","54.969692657722135","23.868526009523023","73.69923533527155","53.912429402310266","11.298535480286896","98.9945527001668"
"206","55.0413079957465","24.10532119224867","73.69923533527155","53.98038116156087","11.298535480286896","99.11575015497357"
"207","55.179535866035486","24.10532119224867","73.69923533527155","54.05349147728547","11.298535480286896","99.27317529254361"
"208","55.36011505644431","24.107067499708197","74.39768533805692","54.19289507111337","11.298535480286896","99.43356255838383"
"209","55.41402187624447","24.144211581857125","74.39768533805692","54.26857630994844","11.298535480286896","99.60305191603938"
"210","55.51886972596553","24.561001888055475","74.39768533805692","54.311217512539955","11.298535480286896","99.60552367248098"
"211","55.6761891789032","24.561001888055475","74.39768533805692","54.38140512365171","11.298535480286896","99.65598826058304"
"212","55.8045326631023","25.066779009993855","75.10089529351723","54.441903498169765","11.298535480286896","99.68161567329832"
"213","55.93789488144241","25.56721310553056","75.1247064648842","54.52160114610697","11.298535480286896","99.69664287983483"
"214","56.16440190670771","26.172494374815038","75.79182393340723","54.60699766947367","11.298535480286896","99.78951009144313"
"215","56.2672916754522","26.44470264246424","75.79182393340723","54.686747108114446","11.365154435756166","99.80063977312807"
"216","56.477156910776394","27.0556908565215","75.79182393340723","54.775518552970816","11.365154435756166","99.96856813002142"
"217","56.65606854390714","27.0556908565215","75.82581638959672","54.84965729089604","11.365154435756166","100.0914147612038"
"218","56.82776467450474","27.5951352763344","75.84285694192025","54.946505261898906","11.365154435756166","100.32604241402673"
"219","56.90307517588824","28.105326479545884","75.84285694192025","55.0629029533231","11.365154435756166","100.39056623225017"
"220","57.03236795148762","28.105326479545884","75.84285694192025","55.13582497308692","11.365154435756166","100.44502812266514"
"221","57.10210193970273","28.105326479545884","75.94081324864487","55.20117167117718","11.400946643048023","100.44906999642055"
"222","57.37207106914282","28.45713876724598","76.00115018076085","55.2561329220123","11.462087908906897","100.5964149422662"
"223","57.59141728594023","28.476950102792927","76.00115018076085","55.33931940798974","11.462087908906897","100.64811817219467"
"224","57.727441221336065","28.476950102792927","76.00115018076085","55.41977886589723","11.462087908906897","100.7123258836735"
"225","57.9205712291381","28.476950102792927","76.12224389383353","55.47239550618755","11.462087908906897","100.74830825505295"
"226","58.109876138966506","28.848107799584024","76.28293874324866","55.54087143507349","11.462087908906897","100.77191090084669"
"227","58.197642615878834","28.85762087493125","76.28293874324866","55.62685419808861","11.462087908906897","100.8188712747069"
"228","58.30352674295844","29.081850404712966","76.83406613157514","55.72394577465701","11.462087908906897","100.9402600899036"
"229","58.37084034539619","29.095214763100277","76.86930306670067","55.820296471031675","11.462087908906897","101.00292026706163"
"230","58.493636849733825","29.095214763100277","76.86930306670067","55.91829091665678","11.462087908906897","101.05327963200556"
"231","58.57105757059708","29.471634426398882","77.39354875905116","55.984553885154","11.529147634358363","101.191562367747"
"232","58.75634606695223","29.471634426398882","77.39354875905116","56.05472122354013","11.602186189676404","101.21626270242376"
"233","58.91231580574202","29.731367979745396","77.61937621982075","56.12223754984249","11.602186189676404","101.27667922119028"
"234","59.02186702129823","30.07284478912811","77.61937621982075","56.19695722698933","11.602186189676404","101.28513010903984"
"235","59.19564134869001","30.07284478912811","78.1931620257249","56.27145028243385","11.602186189676404","101.40140021976349"
"236","59.25720477032615","30.080865766238126","78.37377815814502","56.36245802888796","11.602186189676404","101.40944266678235"
"237","59.3082239532727","30.080865766238126","78.37377815814502","56.43787191314789","11.602186189676404","101.46246413281749"
"238","59.43015076698077","30.080865766238126","78.37377815814502","56.5050739461528","11.602186189676404","101.47307786337089"
"239","59.50476103277977","30.232212059715213","78.37377815814502","56.55514108974958","11.602186189676404","101.49243230138815"
"240","59.639357888260726","30.232212059715213","78.37377815814502","56.66032287077053","11.699744412064266","101.55606738591955"
"241","59.73117939345375","30.75261738962338","78.37377815814502","56.744471778348775","11.699744412064266","101.56503385726515"
"242","59.761094165541564","30.837842930121898","78.37377815814502","56.825997822343005","11.699744412064266","101.61138322574766"
"243","59.88582827339835","30.837842930121898","78.37377815814502","56.905601493612835","11.778542105575541","101.73540369436797"
"244","59.95689208646272","31.172293513802856","78.37377815814502","56.955917000020975","11.825545103733981","101.74454102264149"
"245","60.0725433229149","31.172293513802856","78.37377815814502","57.02218206266332","11.825545103733981","101.77045872880963"
"246","60.1327335304223","31.172293513802856","78.37377815814502","57.084786105389696","11.825545103733981","101.78910635181785"
"247","60.20990736140921","31.391148985271986","78.37377815814502","57.15409955957939","11.825545103733981","101.81095660795907"
"248","60.31778967703173","31.391148985271986","79.07045535315433","57.20132172621468","11.825545103733981","101.88574127539376"
"249","60.373438976703376","31.391148985271986","79.43536778846054","57.27218688030857","11.825545103733981","102.03460423068559"
"250","60.5281325255618","31.721282364460894","79.43536778846054","57.32064155101644","11.825545103733981","102.06402746169863"
"251","60.731901399221584","31.721282364460894","80.00211689108758","57.40735793919022","11.825545103733981","102.13028024141407"
"252","60.78578128283661","31.721282364460894","80.00211689108758","57.49924370320609","11.825545103733981","102.31454322576366"
"253","60.85308260152515","31.750769564388815","80.00211689108758","57.54158435976174","11.892775098489698","102.40003556343002"
"254","60.970336956499665","31.75769252156872","80.00211689108758","57.625372001682344","11.892775098489698","102.59775744002539"
"255","61.129708767208605","31.75769252156872","80.00211689108758","57.71016787469157","11.892775098489698","102.75191963627512"
"256","61.30203937762511","32.02931061883025","80.30667899237308","57.797828927539975","11.892775098489698","102.89301697702052"
"257","61.40064861912838","32.02931061883025","80.30667899237308","57.8643170172907","11.912646011040009","102.9059802702288"
"258","61.45358727538787","32.02931061883025","80.40211480622109","57.905715825230445","11.971938062285599","102.95602332476399"
"259","61.57303147035486","32.02931061883025","80.40211480622109","57.97719176816788","11.971938062285599","103.0489002443228"
"260","61.67539219330369","32.02931061883025","80.87100152025754","58.04908806432801","11.971938062285599","103.27849019283134"
"261","61.81086592948241","32.02931061883025","80.87100152025754","58.10161590176571","11.971938062285599","103.34561815868003"
"262","61.84819096555021","32.02931061883025","81.02666217304854","58.205148238857284","12.028901821355104","103.3984212051908"
"263","61.94121711200348","32.02931061883025","81.02666217304854","58.28983405407123","12.028901821355104","103.46152892189833"
"264","62.060437244747185","32.02931061883025","81.02666217304854","58.358162056712146","12.028901821355104","103.49743478857177"
