"Name","noisy_layer_init_std","mean_regret","seed","env_id","_wandb"
"conbandit_combi1_0__5__2025-06-16_18-47","0.25","46.79598236083984","5","NNBandit-v0",""
"conbandit_combi1_0__4__2025-06-16_18-46","0.25","143.33731079101562","4","NNBandit-v0",""
"conbandit_combi1_0__3__2025-06-16_18-46","0.25","91.80950164794922","3","NNBandit-v0",""
"conbandit_combi1_0__2__2025-06-16_18-46","0.25","51.529502868652344","2","NNBandit-v0",""
"conbandit_combi1_0__1__2025-06-16_18-46","0.25","33.56309509277344","1","NNBandit-v0",""
"conbandit_combi1_0__0__2025-06-16_18-45","0.25","36.133113861083984","0","NNBandit-v0",""
"conbandit_combi1_0__5__2025-06-16_18-45","0.2","44.194122314453125","5","NNBandit-v0",""
"conbandit_combi1_0__4__2025-06-16_18-45","0.2","144.1231231689453","4","NNBandit-v0",""
"conbandit_combi1_0__3__2025-06-16_18-45","0.2","107.92755889892578","3","NNBandit-v0",""
"conbandit_combi1_0__2__2025-06-16_18-44","0.2","49.30860900878906","2","NNBandit-v0",""
"conbandit_combi1_0__1__2025-06-16_18-44","0.2","35.36415481567383","1","NNBandit-v0",""
"conbandit_combi1_0__0__2025-06-16_18-44","0.2","38.71617126464844","0","NNBandit-v0",""
"conbandit_combi1_0__5__2025-06-16_18-44","0.15000000000000002","45.26156997680664","5","NNBandit-v0",""
"conbandit_combi1_0__4__2025-06-16_18-43","0.15000000000000002","143.36929321289062","4","NNBandit-v0",""
"conbandit_combi1_0__3__2025-06-16_18-43","0.15000000000000002","105.97776794433594","3","NNBandit-v0",""
"conbandit_combi1_0__2__2025-06-16_18-43","0.15000000000000002","51.57623291015625","2","NNBandit-v0",""
"conbandit_combi1_0__1__2025-06-16_18-42","0.15000000000000002","34.189720153808594","1","NNBandit-v0",""
"conbandit_combi1_0__0__2025-06-16_18-42","0.15000000000000002","36.801490783691406","0","NNBandit-v0",""
"conbandit_combi1_0__5__2025-06-16_18-42","0.1","46.06785583496094","5","NNBandit-v0",""
"conbandit_combi1_0__4__2025-06-16_18-42","0.1","145.05233764648438","4","NNBandit-v0",""
"conbandit_combi1_0__3__2025-06-16_18-41","0.1","173.45176696777344","3","NNBandit-v0",""
"conbandit_combi1_0__2__2025-06-16_18-41","0.1","51.1512565612793","2","NNBandit-v0",""
"conbandit_combi1_0__1__2025-06-16_18-41","0.1","36.0030403137207","1","NNBandit-v0",""
"conbandit_combi1_0__0__2025-06-16_18-41","0.1","37.30511474609375","0","NNBandit-v0",""
"conbandit_combi1_0__5__2025-06-16_18-40","0.05","48.21072006225586","5","NNBandit-v0",""
"conbandit_combi1_0__4__2025-06-16_18-40","0.05","81.56380462646484","4","NNBandit-v0",""
"conbandit_combi1_0__3__2025-06-16_18-40","0.05","177.32713317871094","3","NNBandit-v0",""
"conbandit_combi1_0__2__2025-06-16_18-40","0.05","49.579959869384766","2","NNBandit-v0",""
"conbandit_combi1_0__1__2025-06-16_18-39","0.05","35.011146545410156","1","NNBandit-v0",""
"conbandit_combi1_0__0__2025-06-16_18-39","0.05","44.86882781982422","0","NNBandit-v0",""
"conbandit_combi1_0__5__2025-06-16_18-39","1","287.626","5","MNISTBandit-v0",""
"conbandit_combi1_0__4__2025-06-16_18-39","1","296.489","4","MNISTBandit-v0",""
"conbandit_combi1_0__3__2025-06-16_18-38","1","245.723","3","MNISTBandit-v0",""
"conbandit_combi1_0__2__2025-06-16_18-38","1","304.2","2","MNISTBandit-v0",""
"conbandit_combi1_0__1__2025-06-16_18-38","1","287.135","1","MNISTBandit-v0",""
"conbandit_combi1_0__0__2025-06-16_18-37","1","257.381","0","MNISTBandit-v0",""
"conbandit_combi1_0__5__2025-06-16_18-37","0.95","284.01","5","MNISTBandit-v0",""
"conbandit_combi1_0__4__2025-06-16_18-37","0.95","291.015","4","MNISTBandit-v0",""
"conbandit_combi1_0__3__2025-06-16_18-37","0.95","236.464","3","MNISTBandit-v0",""
"conbandit_combi1_0__2__2025-06-16_18-36","0.95","299.019","2","MNISTBandit-v0",""
"conbandit_combi1_0__1__2025-06-16_18-36","0.95","281.866","1","MNISTBandit-v0",""
"conbandit_combi1_0__0__2025-06-16_18-36","0.95","255.615","0","MNISTBandit-v0",""
"conbandit_combi1_0__5__2025-06-16_18-36","0.9000000000000001","280.368","5","MNISTBandit-v0",""
"conbandit_combi1_0__4__2025-06-16_18-35","0.9000000000000001","282.027","4","MNISTBandit-v0",""
"conbandit_combi1_0__3__2025-06-16_18-35","0.9000000000000001","232.828","3","MNISTBandit-v0",""
"conbandit_combi1_0__2__2025-06-16_18-35","0.9000000000000001","295.355","2","MNISTBandit-v0",""
"conbandit_combi1_0__1__2025-06-16_18-35","0.9000000000000001","278.259","1","MNISTBandit-v0",""
"conbandit_combi1_0__0__2025-06-16_18-34","0.9000000000000001","253.758","0","MNISTBandit-v0",""
"conbandit_combi1_0__5__2025-06-16_18-34","0.8500000000000001","280.541","5","MNISTBandit-v0",""
"conbandit_combi1_0__4__2025-06-16_18-34","0.8500000000000001","278.556","4","MNISTBandit-v0",""
"conbandit_combi1_0__3__2025-06-16_18-34","0.8500000000000001","227.308","3","MNISTBandit-v0",""
"conbandit_combi1_0__2__2025-06-16_18-33","0.8500000000000001","291.677","2","MNISTBandit-v0",""
"conbandit_combi1_0__1__2025-06-16_18-33","0.8500000000000001","272.775","1","MNISTBandit-v0",""
"conbandit_combi1_0__0__2025-06-16_18-33","0.8500000000000001","250.213","0","MNISTBandit-v0",""
"conbandit_combi1_0__5__2025-06-16_18-33","0.8","278.959","5","MNISTBandit-v0",""
"conbandit_combi1_0__4__2025-06-16_18-32","0.8","274.92","4","MNISTBandit-v0",""
"conbandit_combi1_0__3__2025-06-16_18-32","0.8","225.435","3","MNISTBandit-v0",""
"conbandit_combi1_0__2__2025-06-16_18-32","0.8","288.061","2","MNISTBandit-v0",""
"conbandit_combi1_0__1__2025-06-16_18-31","0.8","269.072","1","MNISTBandit-v0",""
"conbandit_combi1_0__0__2025-06-16_18-31","0.8","246.533","0","MNISTBandit-v0",""
"conbandit_combi1_0__5__2025-06-16_18-31","0.7500000000000001","277.219","5","MNISTBandit-v0",""
"conbandit_combi1_0__4__2025-06-16_18-31","0.7500000000000001","269.439","4","MNISTBandit-v0",""
"conbandit_combi1_0__3__2025-06-16_18-30","0.7500000000000001","216.146","3","MNISTBandit-v0",""
"conbandit_combi1_0__2__2025-06-16_18-30","0.7500000000000001","284.495","2","MNISTBandit-v0",""
"conbandit_combi1_0__1__2025-06-16_18-30","0.7500000000000001","263.632","1","MNISTBandit-v0",""
"conbandit_combi1_0__0__2025-06-16_18-30","0.7500000000000001","246.425","0","MNISTBandit-v0",""
"conbandit_combi1_0__5__2025-06-16_18-29","0.7000000000000001","273.479","5","MNISTBandit-v0",""
"conbandit_combi1_0__4__2025-06-16_18-29","0.7000000000000001","267.579","4","MNISTBandit-v0",""
"conbandit_combi1_0__3__2025-06-16_18-29","0.7000000000000001","208.725","3","MNISTBandit-v0",""
"conbandit_combi1_0__2__2025-06-16_18-29","0.7000000000000001","284.495","2","MNISTBandit-v0",""
"conbandit_combi1_0__1__2025-06-16_18-28","0.7000000000000001","261.75","1","MNISTBandit-v0",""
"conbandit_combi1_0__0__2025-06-16_18-28","0.7000000000000001","246.425","0","MNISTBandit-v0",""
"conbandit_combi1_0__5__2025-06-16_18-28","0.6500000000000001","267.885","5","MNISTBandit-v0",""
"conbandit_combi1_0__4__2025-06-16_18-28","0.6500000000000001","260.26","4","MNISTBandit-v0",""
"conbandit_combi1_0__3__2025-06-16_18-27","0.6500000000000001","206.796","3","MNISTBandit-v0",""
"conbandit_combi1_0__2__2025-06-16_18-27","0.6500000000000001","275.46","2","MNISTBandit-v0",""
"conbandit_combi1_0__1__2025-06-16_18-27","0.6500000000000001","258.052","1","MNISTBandit-v0",""
"conbandit_combi1_0__0__2025-06-16_18-27","0.6500000000000001","242.732","0","MNISTBandit-v0",""
"conbandit_combi1_0__5__2025-06-16_18-26","0.6000000000000001","266.18","5","MNISTBandit-v0",""
"conbandit_combi1_0__4__2025-06-16_18-26","0.6000000000000001","254.751","4","MNISTBandit-v0",""
"conbandit_combi1_0__3__2025-06-16_18-26","0.6000000000000001","201.067","3","MNISTBandit-v0",""
"conbandit_combi1_0__2__2025-06-16_18-26","0.6000000000000001","271.774","2","MNISTBandit-v0",""
"conbandit_combi1_0__1__2025-06-16_18-25","0.6000000000000001","252.682","1","MNISTBandit-v0",""
"conbandit_combi1_0__0__2025-06-16_18-25","0.6000000000000001","239.065","0","MNISTBandit-v0",""
"conbandit_combi1_0__5__2025-06-16_18-25","0.55","264.311","5","MNISTBandit-v0",""
"conbandit_combi1_0__4__2025-06-16_18-24","0.55","254.751","4","MNISTBandit-v0",""
"conbandit_combi1_0__3__2025-06-16_18-24","0.55","188.024","3","MNISTBandit-v0",""
"conbandit_combi1_0__2__2025-06-16_18-24","0.55","269.939","2","MNISTBandit-v0",""
"conbandit_combi1_0__1__2025-06-16_18-24","0.55","248.987","1","MNISTBandit-v0",""
"conbandit_combi1_0__0__2025-06-16_18-23","0.55","233.498","0","MNISTBandit-v0",""
"conbandit_combi1_0__5__2025-06-16_18-23","0.5","262.484","5","MNISTBandit-v0",""
"conbandit_combi1_0__4__2025-06-16_18-23","0.5","252.985","4","MNISTBandit-v0",""
"conbandit_combi1_0__3__2025-06-16_18-23","0.5","184.293","3","MNISTBandit-v0",""
"conbandit_combi1_0__2__2025-06-16_18-22","0.5","268.251","2","MNISTBandit-v0",""
"conbandit_combi1_0__1__2025-06-16_18-22","0.5","245.299","1","MNISTBandit-v0",""
"conbandit_combi1_0__0__2025-06-16_18-22","0.5","229.878","0","MNISTBandit-v0",""
"conbandit_combi1_0__5__2025-06-16_18-22","0.45","255.056","5","MNISTBandit-v0",""
"conbandit_combi1_0__4__2025-06-16_18-21","0.45","252.985","4","MNISTBandit-v0",""
"conbandit_combi1_0__3__2025-06-16_18-21","0.45","182.377","3","MNISTBandit-v0",""
"conbandit_combi1_0__2__2025-06-16_18-21","0.45","268.251","2","MNISTBandit-v0",""
"conbandit_combi1_0__1__2025-06-16_18-20","0.45","243.57","1","MNISTBandit-v0",""
"conbandit_combi1_0__0__2025-06-16_18-20","0.45","224.361","0","MNISTBandit-v0",""
"conbandit_combi1_0__5__2025-06-16_18-20","0.4","256.949","5","MNISTBandit-v0",""
"conbandit_combi1_0__4__2025-06-16_18-20","0.4","252.985","4","MNISTBandit-v0",""
"conbandit_combi1_0__3__2025-06-16_18-19","0.4","184.455","3","MNISTBandit-v0",""
"conbandit_combi1_0__2__2025-06-16_18-19","0.4","266.373","2","MNISTBandit-v0",""
"conbandit_combi1_0__1__2025-06-16_18-19","0.4","243.57","1","MNISTBandit-v0",""
"conbandit_combi1_0__0__2025-06-16_18-19","0.4","226.255","0","MNISTBandit-v0",""
"conbandit_combi1_0__5__2025-06-16_18-18","0.35000000000000003","275.781","5","MNISTBandit-v0",""
"conbandit_combi1_0__4__2025-06-16_18-18","0.35000000000000003","253.087","4","MNISTBandit-v0",""
"conbandit_combi1_0__3__2025-06-16_18-18","0.35000000000000003","178.752","3","MNISTBandit-v0",""
"conbandit_combi1_0__2__2025-06-16_18-18","0.35000000000000003","262.686","2","MNISTBandit-v0",""
"conbandit_combi1_0__1__2025-06-16_18-17","0.35000000000000003","241.821","1","MNISTBandit-v0",""
"conbandit_combi1_0__0__2025-06-16_18-17","0.35000000000000003","222.516","0","MNISTBandit-v0",""
"conbandit_combi1_0__5__2025-06-16_18-17","0.3","279.522","5","MNISTBandit-v0",""
"conbandit_combi1_0__4__2025-06-16_18-17","0.3","255.132","4","MNISTBandit-v0",""
"conbandit_combi1_0__3__2025-06-16_18-16","0.3","174.812","3","MNISTBandit-v0",""
"conbandit_combi1_0__2__2025-06-16_18-16","0.3","257.106","2","MNISTBandit-v0",""
"conbandit_combi1_0__1__2025-06-16_18-16","0.3","241.946","1","MNISTBandit-v0",""
"conbandit_combi1_0__0__2025-06-16_18-16","0.3","222.757","0","MNISTBandit-v0",""
"conbandit_combi1_0__5__2025-06-16_18-15","0.25","277.661","5","MNISTBandit-v0",""
"conbandit_combi1_0__4__2025-06-16_18-15","0.25","281.375","4","MNISTBandit-v0",""
"conbandit_combi1_0__3__2025-06-16_18-15","0.25","172.974","3","MNISTBandit-v0",""
"conbandit_combi1_0__2__2025-06-16_18-14","0.25","266.491","2","MNISTBandit-v0",""
"conbandit_combi1_0__1__2025-06-16_18-14","0.25","243.911","1","MNISTBandit-v0",""
"conbandit_combi1_0__0__2025-06-16_18-14","0.25","222.821","0","MNISTBandit-v0",""
"conbandit_combi1_0__5__2025-06-16_18-14","0.2","279.524","5","MNISTBandit-v0",""
"conbandit_combi1_0__4__2025-06-16_18-13","0.2","279.526","4","MNISTBandit-v0",""
"conbandit_combi1_0__3__2025-06-16_18-13","0.2","172.995","3","MNISTBandit-v0",""
"conbandit_combi1_0__2__2025-06-16_18-13","0.2","262.76","2","MNISTBandit-v0",""
"conbandit_combi1_0__1__2025-06-16_18-13","0.2","245.871","1","MNISTBandit-v0",""
"conbandit_combi1_0__0__2025-06-16_18-12","0.2","223.158","0","MNISTBandit-v0",""
"conbandit_combi1_0__5__2025-06-16_18-12","0.15000000000000002","268.389","5","MNISTBandit-v0",""
"conbandit_combi1_0__4__2025-06-16_18-12","0.15000000000000002","290.668","4","MNISTBandit-v0",""
"conbandit_combi1_0__3__2025-06-16_18-12","0.15000000000000002","190.449","3","MNISTBandit-v0",""
"conbandit_combi1_0__2__2025-06-16_18-11","0.15000000000000002","262.787","2","MNISTBandit-v0",""
"conbandit_combi1_0__1__2025-06-16_18-11","0.15000000000000002","257.177","1","MNISTBandit-v0",""
"conbandit_combi1_0__0__2025-06-16_18-11","0.15000000000000002","242.207","0","MNISTBandit-v0",""
"conbandit_combi1_0__5__2025-06-16_18-11","0.1","305.435","5","MNISTBandit-v0",""
"conbandit_combi1_0__4__2025-06-16_18-10","0.1","296.211","4","MNISTBandit-v0",""
"conbandit_combi1_0__3__2025-06-16_18-10","0.1","198.47","3","MNISTBandit-v0",""
"conbandit_combi1_0__2__2025-06-16_18-10","0.1","259.068","2","MNISTBandit-v0",""
"conbandit_combi1_0__1__2025-06-16_18-10","0.1","277.691","1","MNISTBandit-v0",""
"conbandit_combi1_0__0__2025-06-16_18-09","0.1","244.098","0","MNISTBandit-v0",""
"conbandit_combi1_0__5__2025-06-16_18-09","0.05","307.277","5","MNISTBandit-v0",""
"conbandit_combi1_0__4__2025-06-16_18-09","0.05","303.597","4","MNISTBandit-v0",""
"conbandit_combi1_0__3__2025-06-16_18-09","0.05","221.554","3","MNISTBandit-v0",""
"conbandit_combi1_0__2__2025-06-16_18-08","0.05","266.537","2","MNISTBandit-v0",""
"conbandit_combi1_0__1__2025-06-16_18-08","0.05","301.753","1","MNISTBandit-v0",""
"conbandit_combi1_0__0__2025-06-16_18-08","0.05","247.86","0","MNISTBandit-v0",""
"conbandit_combi1_0__5__2025-06-16_18-07","1","97.827077787195","5","ContextualBandit-v2",""
"conbandit_combi1_0__4__2025-06-16_18-07","1","150.43715592123235","4","ContextualBandit-v2",""
"conbandit_combi1_0__3__2025-06-16_18-07","1","120.198494722654","3","ContextualBandit-v2",""
"conbandit_combi1_0__2__2025-06-16_18-07","1","82.86766425644579","2","ContextualBandit-v2",""
"conbandit_combi1_0__1__2025-06-16_18-06","1","113.2252299581082","1","ContextualBandit-v2",""
"conbandit_combi1_0__0__2025-06-16_18-06","1","86.493694595851","0","ContextualBandit-v2",""
"conbandit_combi1_0__5__2025-06-16_18-06","0.95","94.18590710157144","5","ContextualBandit-v2",""
"conbandit_combi1_0__4__2025-06-16_18-06","0.95","139.23331660611188","4","ContextualBandit-v2",""
"conbandit_combi1_0__3__2025-06-16_18-05","0.95","111.53415103176908","3","ContextualBandit-v2",""
"conbandit_combi1_0__2__2025-06-16_18-05","0.95","77.78873908737259","2","ContextualBandit-v2",""
"conbandit_combi1_0__1__2025-06-16_18-05","0.95","110.49809087957875","1","ContextualBandit-v2",""
"conbandit_combi1_0__0__2025-06-16_18-05","0.95","83.12437864724208","0","ContextualBandit-v2",""
"conbandit_combi1_0__5__2025-06-16_18-04","0.9000000000000001","88.10137163721366","5","ContextualBandit-v2",""
"conbandit_combi1_0__4__2025-06-16_18-04","0.9000000000000001","137.99357435305532","4","ContextualBandit-v2",""
"conbandit_combi1_0__3__2025-06-16_18-04","0.9000000000000001","106.77515278659038","3","ContextualBandit-v2",""
"conbandit_combi1_0__2__2025-06-16_18-04","0.9000000000000001","84.57657411949691","2","ContextualBandit-v2",""
"conbandit_combi1_0__1__2025-06-16_18-03","0.9000000000000001","102.5423451273736","1","ContextualBandit-v2",""
"conbandit_combi1_0__0__2025-06-16_18-03","0.9000000000000001","75.7647839184018","0","ContextualBandit-v2",""
"conbandit_combi1_0__5__2025-06-16_18-03","0.8500000000000001","84.76794331943961","5","ContextualBandit-v2",""
"conbandit_combi1_0__4__2025-06-16_18-02","0.8500000000000001","136.60517360145286","4","ContextualBandit-v2",""
"conbandit_combi1_0__3__2025-06-16_18-02","0.8500000000000001","103.62354824910868","3","ContextualBandit-v2",""
"conbandit_combi1_0__2__2025-06-16_18-02","0.8500000000000001","79.77540594928834","2","ContextualBandit-v2",""
"conbandit_combi1_0__1__2025-06-16_18-01","0.8500000000000001","96.49509225757028","1","ContextualBandit-v2",""
"conbandit_combi1_0__0__2025-06-16_18-01","0.8500000000000001","70.0168195522931","0","ContextualBandit-v2",""
"conbandit_combi1_0__5__2025-06-16_18-01","0.8","82.89568522370843","5","ContextualBandit-v2",""
"conbandit_combi1_0__4__2025-06-16_18-01","0.8","125.6182521696468","4","ContextualBandit-v2",""
"conbandit_combi1_0__3__2025-06-16_18-00","0.8","97.64645640298885","3","ContextualBandit-v2",""
"conbandit_combi1_0__2__2025-06-16_18-00","0.8","77.67969136672181","2","ContextualBandit-v2",""
"conbandit_combi1_0__1__2025-06-16_18-00","0.8","90.955819668276","1","ContextualBandit-v2",""
"conbandit_combi1_0__0__2025-06-16_18-00","0.8","63.08822129585639","0","ContextualBandit-v2",""
"conbandit_combi1_0__5__2025-06-16_17-59","0.7500000000000001","79.06630677628665","5","ContextualBandit-v2",""
