"Name","noisy_layer_init_std","mean_regret","seed","env_id","_wandb"
"conbandit_combi1_0__7__2025-06-16_14-08","0.45","58.133155822753906","7","NNBandit-v0",""
"conbandit_combi1_0__6__2025-06-16_14-08","0.45","53.11888122558594","6","NNBandit-v0",""
"conbandit_combi1_0__7__2025-06-16_14-08","0.4","55.29157638549805","7","NNBandit-v0",""
"conbandit_combi1_0__6__2025-06-16_14-07","0.4","51.198883056640625","6","NNBandit-v0",""
"conbandit_combi1_0__7__2025-06-16_14-07","0.35000000000000003","51.452491760253906","7","NNBandit-v0",""
"conbandit_combi1_0__6__2025-06-16_14-07","0.35000000000000003","47.36035919189453","6","NNBandit-v0",""
"conbandit_combi1_0__7__2025-06-16_14-07","0.3","51.710914611816406","7","NNBandit-v0",""
"conbandit_combi1_0__6__2025-06-16_14-06","0.3","44.45542907714844","6","NNBandit-v0",""
"conbandit_combi1_0__7__2025-06-16_14-06","0.25","60.6825065612793","7","NNBandit-v0",""
"conbandit_combi1_0__6__2025-06-16_14-06","0.25","44.368595123291016","6","NNBandit-v0",""
"conbandit_combi1_0__7__2025-06-16_14-06","0.2","74.5107421875","7","NNBandit-v0",""
"conbandit_combi1_0__6__2025-06-16_14-05","0.2","42.39653015136719","6","NNBandit-v0",""
"conbandit_combi1_0__7__2025-06-16_14-05","0.15000000000000002","96.90657043457033","7","NNBandit-v0",""
"conbandit_combi1_0__6__2025-06-16_14-05","0.15000000000000002","41.01502227783203","6","NNBandit-v0",""
"conbandit_combi1_0__7__2025-06-16_14-04","0.1","95.32921600341795","7","NNBandit-v0",""
"conbandit_combi1_0__6__2025-06-16_14-04","0.1","43.87678909301758","6","NNBandit-v0",""
"conbandit_combi1_0__7__2025-06-16_14-04","0.05","94.56776428222656","7","NNBandit-v0",""
"conbandit_combi1_0__6__2025-06-16_14-04","0.05","45.49850845336914","6","NNBandit-v0",""
"conbandit_combi1_0__7__2025-06-16_14-03","1","272.228","7","MNISTBandit-v0",""
"conbandit_combi1_0__6__2025-06-16_14-03","1","244.05","6","MNISTBandit-v0",""
"conbandit_combi1_0__7__2025-06-16_14-03","0.95","270.418","7","MNISTBandit-v0",""
"conbandit_combi1_0__6__2025-06-16_14-03","0.95","242.215","6","MNISTBandit-v0",""
"conbandit_combi1_0__7__2025-06-16_14-02","0.9000000000000001","263.124","7","MNISTBandit-v0",""
"conbandit_combi1_0__6__2025-06-16_14-02","0.9000000000000001","236.783","6","MNISTBandit-v0",""
"conbandit_combi1_0__7__2025-06-16_14-02","0.8500000000000001","259.621","7","MNISTBandit-v0",""
"conbandit_combi1_0__6__2025-06-16_14-02","0.8500000000000001","231.218","6","MNISTBandit-v0",""
"conbandit_combi1_0__7__2025-06-16_14-01","0.8","253.973","7","MNISTBandit-v0",""
"conbandit_combi1_0__6__2025-06-16_14-01","0.8","231.292","6","MNISTBandit-v0",""
"conbandit_combi1_0__7__2025-06-16_14-01","0.7500000000000001","256.023","7","MNISTBandit-v0",""
"conbandit_combi1_0__6__2025-06-16_14-01","0.7500000000000001","229.446","6","MNISTBandit-v0",""
"conbandit_combi1_0__7__2025-06-16_14-00","0.7000000000000001","256.098","7","MNISTBandit-v0",""
"conbandit_combi1_0__6__2025-06-16_14-00","0.7000000000000001","225.787","6","MNISTBandit-v0",""
"conbandit_combi1_0__7__2025-06-16_14-00","0.6500000000000001","256.178","7","MNISTBandit-v0",""
"conbandit_combi1_0__6__2025-06-16_14-00","0.6500000000000001","216.45","6","MNISTBandit-v0",""
"conbandit_combi1_0__7__2025-06-16_13-59","0.6000000000000001","254.333","7","MNISTBandit-v0",""
"conbandit_combi1_0__6__2025-06-16_13-59","0.6000000000000001","214.649","6","MNISTBandit-v0",""
"conbandit_combi1_0__7__2025-06-16_13-59","0.55","252.506","7","MNISTBandit-v0",""
"conbandit_combi1_0__6__2025-06-16_13-58","0.55","214.845","6","MNISTBandit-v0",""
"conbandit_combi1_0__7__2025-06-16_13-58","0.5","252.597","7","MNISTBandit-v0",""
"conbandit_combi1_0__6__2025-06-16_13-58","0.5","207.377","6","MNISTBandit-v0",""
"conbandit_combi1_0__7__2025-06-16_13-58","0.45","250.721","7","MNISTBandit-v0",""
"conbandit_combi1_0__6__2025-06-16_13-57","0.45","207.434","6","MNISTBandit-v0",""
"conbandit_combi1_0__7__2025-06-16_13-57","0.4","251.027","7","MNISTBandit-v0",""
"conbandit_combi1_0__6__2025-06-16_13-57","0.4","201.804","6","MNISTBandit-v0",""
"conbandit_combi1_0__7__2025-06-16_13-57","0.35000000000000003","249.248","7","MNISTBandit-v0",""
"conbandit_combi1_0__6__2025-06-16_13-56","0.35000000000000003","196.206","6","MNISTBandit-v0",""
"conbandit_combi1_0__7__2025-06-16_13-56","0.3","249.383","7","MNISTBandit-v0",""
"conbandit_combi1_0__6__2025-06-16_13-56","0.3","192.375","6","MNISTBandit-v0",""
"conbandit_combi1_0__7__2025-06-16_13-56","0.25","257.063","7","MNISTBandit-v0",""
"conbandit_combi1_0__6__2025-06-16_13-55","0.25","194.391","6","MNISTBandit-v0",""
"conbandit_combi1_0__7__2025-06-16_13-55","0.2","283.221","7","MNISTBandit-v0",""
"conbandit_combi1_0__6__2025-06-16_13-55","0.2","190.673","6","MNISTBandit-v0",""
"conbandit_combi1_0__7__2025-06-16_13-54","0.15000000000000002","309.1","7","MNISTBandit-v0",""
"conbandit_combi1_0__6__2025-06-16_13-54","0.15000000000000002","190.757","6","MNISTBandit-v0",""
"conbandit_combi1_0__7__2025-06-16_13-54","0.1","320.135","7","MNISTBandit-v0",""
"conbandit_combi1_0__6__2025-06-16_13-53","0.1","198.617","6","MNISTBandit-v0",""
"conbandit_combi1_0__7__2025-06-16_13-53","0.05","327.462","7","MNISTBandit-v0",""
"conbandit_combi1_0__6__2025-06-16_13-53","0.05","213.998","6","MNISTBandit-v0",""
"conbandit_combi1_0__7__2025-06-16_13-52","1","157.56706725984316","7","ContextualBandit-v2",""
"conbandit_combi1_0__6__2025-06-16_13-52","1","103.88006644625406","6","ContextualBandit-v2",""
"conbandit_combi1_0__7__2025-06-16_13-52","0.95","147.3898693130878","7","ContextualBandit-v2",""
"conbandit_combi1_0__6__2025-06-16_13-51","0.95","98.90805164682448","6","ContextualBandit-v2",""
"conbandit_combi1_0__7__2025-06-16_13-51","0.9000000000000001","139.07784722655956","7","ContextualBandit-v2",""
"conbandit_combi1_0__6__2025-06-16_13-51","0.9000000000000001","91.66647645082142","6","ContextualBandit-v2",""
"conbandit_combi1_0__7__2025-06-16_13-50","0.8500000000000001","133.3769539163286","7","ContextualBandit-v2",""
"conbandit_combi1_0__6__2025-06-16_13-50","0.8500000000000001","85.38872081781663","6","ContextualBandit-v2",""
"conbandit_combi1_0__7__2025-06-16_13-50","0.8","144.79902482621134","7","ContextualBandit-v2",""
"conbandit_combi1_0__6__2025-06-16_13-50","0.8","79.68427748404007","6","ContextualBandit-v2",""
"conbandit_combi1_0__7__2025-06-16_13-49","0.7500000000000001","138.74127607589932","7","ContextualBandit-v2",""
"conbandit_combi1_0__6__2025-06-16_13-49","0.7500000000000001","78.1434812390687","6","ContextualBandit-v2",""
"conbandit_combi1_0__7__2025-06-16_13-49","0.7000000000000001","132.18306452500528","7","ContextualBandit-v2",""
"conbandit_combi1_0__6__2025-06-16_13-49","0.7000000000000001","72.6931528843535","6","ContextualBandit-v2",""
"conbandit_combi1_0__7__2025-06-16_13-48","0.6500000000000001","127.07922899813332","7","ContextualBandit-v2",""
"conbandit_combi1_0__6__2025-06-16_13-48","0.6500000000000001","66.6121220210609","6","ContextualBandit-v2",""
"conbandit_combi1_0__7__2025-06-16_13-48","0.6000000000000001","124.2006126531822","7","ContextualBandit-v2",""
"conbandit_combi1_0__6__2025-06-16_13-48","0.6000000000000001","64.4786173940476","6","ContextualBandit-v2",""
"conbandit_combi1_0__7__2025-06-16_13-47","0.55","123.29277983090364","7","ContextualBandit-v2",""
"conbandit_combi1_0__6__2025-06-16_13-47","0.55","62.33027990002443","6","ContextualBandit-v2",""
"conbandit_combi1_0__7__2025-06-16_13-47","0.5","119.86604970066077","7","ContextualBandit-v2",""
"conbandit_combi1_0__6__2025-06-16_13-47","0.5","54.69796428700315","6","ContextualBandit-v2",""
"conbandit_combi1_0__7__2025-06-16_13-46","0.45","117.52417796241892","7","ContextualBandit-v2",""
"conbandit_combi1_0__6__2025-06-16_13-46","0.45","54.119693537063675","6","ContextualBandit-v2",""
"conbandit_combi1_0__7__2025-06-16_13-46","0.4","114.96902891120696","7","ContextualBandit-v2",""
"conbandit_combi1_0__6__2025-06-16_13-45","0.4","48.521985223204375","6","ContextualBandit-v2",""
"conbandit_combi1_0__7__2025-06-16_13-45","0.35000000000000003","109.65093896004493","7","ContextualBandit-v2",""
"conbandit_combi1_0__6__2025-06-16_13-45","0.35000000000000003","43.21055611514708","6","ContextualBandit-v2",""
"conbandit_combi1_0__7__2025-06-16_13-45","0.3","112.337724957353","7","ContextualBandit-v2",""
"conbandit_combi1_0__6__2025-06-16_13-44","0.3","39.34798867877408","6","ContextualBandit-v2",""
"conbandit_combi1_0__7__2025-06-16_13-44","0.25","266.3652089760386","7","ContextualBandit-v2",""
"conbandit_combi1_0__6__2025-06-16_13-44","0.25","36.8492051787336","6","ContextualBandit-v2",""
"conbandit_combi1_0__7__2025-06-16_13-44","0.2","262.6308462893616","7","ContextualBandit-v2",""
"conbandit_combi1_0__6__2025-06-16_13-43","0.2","33.603380702418434","6","ContextualBandit-v2",""
"conbandit_combi1_0__7__2025-06-16_13-43","0.15000000000000002","334.4339726456251","7","ContextualBandit-v2",""
"conbandit_combi1_0__6__2025-06-16_13-43","0.15000000000000002","35.402930113170484","6","ContextualBandit-v2",""
"conbandit_combi1_0__7__2025-06-16_13-43","0.1","389.67432638377545","7","ContextualBandit-v2",""
"conbandit_combi1_0__6__2025-06-16_13-42","0.1","35.40838135422353","6","ContextualBandit-v2",""
"conbandit_combi1_0__7__2025-06-16_13-42","0.05","314.08129570494884","7","ContextualBandit-v2",""
"conbandit_combi1_0__6__2025-06-16_13-41","0.05","30.23997476216763","6","ContextualBandit-v2",""
