"Step","noisy_net: true - exploration_rate","noisy_net: true - exploration_rate__MIN","noisy_net: true - exploration_rate__MAX","noisy_net: false - exploration_rate","noisy_net: false - exploration_rate__MIN","noisy_net: false - exploration_rate__MAX"
"414","","","","0.15571831698607813","0.1557183169860782","0.1557183169860782"
"415","","","","0.15525116203512","0.15525116203511996","0.15525116203511996"
"416","","","","0.1547854085490146","0.1547854085490146","0.1547854085490146"
"417","","","","0.15432105232336754","0.15432105232336754","0.15432105232336754"
"418","","","","0.15385808916639743","0.15385808916639743","0.15385808916639743"
"419","","","","0.15339651489889825","0.15339651489889825","0.15339651489889825"
"420","0.11013157894736843","0","0.37","0.15293632535420154","0.15293632535420154","0.15293632535420154"
"421","","","","0.15247751637813892","0.15247751637813894","0.15247751637813894"
"422","","","","0.1520200838290045","0.15202008382900453","0.15202008382900453"
"423","","","","0.15156402357751753","0.15156402357751753","0.15156402357751753"
"424","","","","0.15110933150678502","0.15110933150678496","0.15110933150678496"
"425","","","","0.1506560035122646","0.1506560035122646","0.1506560035122646"
"426","","","","0.1502040355017278","0.1502040355017278","0.1502040355017278"
"427","","","","0.14975342339522266","0.14975342339522263","0.14975342339522263"
"428","","","","0.14930416312503694","0.14930416312503697","0.14930416312503697"
"429","","","","0.14885625063566185","0.14885625063566185","0.14885625063566185"
"430","0.10565789473684212","0","0.37750000000000006","0.14840968188375483","0.14840968188375486","0.14840968188375486"
"431","","","","0.14796445283810364","0.1479644528381036","0.1479644528381036"
"432","","","","0.14752055947958936","0.1475205594795893","0.1475205594795893"
"433","","","","0.14707799780115052","0.14707799780115055","0.14707799780115055"
"434","","","","0.14663676380774707","0.1466367638077471","0.1466367638077471"
"435","","","","0.14619685351632386","0.14619685351632386","0.14619685351632386"
"436","","","","0.14575826295577482","0.14575826295577488","0.14575826295577488"
"437","","","","0.14532098816690756","0.14532098816690756","0.14532098816690756"
"438","","","","0.14488502520240681","0.14488502520240684","0.14488502520240684"
"439","","","","0.14445037012679962","0.14445037012679962","0.14445037012679962"
"440","0.10276315789473683","0","0.36500000000000005","0.1440170190164192","0.14401701901641922","0.14401701901641922"
"441","","","","0.14358496795936995","0.14358496795936995","0.14358496795936995"
"442","","","","0.14315421305549186","0.14315421305549184","0.14315421305549184"
"443","","","","0.14272475041632535","0.14272475041632535","0.14272475041632535"
"444","","","","0.14229657616507635","0.14229657616507638","0.14229657616507638"
"445","","","","0.14186968643658115","0.14186968643658115","0.14186968643658115"
"446","","","","0.1414440773772714","0.1414440773772714","0.1414440773772714"
"447","","","","0.1410197451451396","0.1410197451451396","0.1410197451451396"
"448","","","","0.14059668590970414","0.14059668590970417","0.14059668590970417"
"449","","","","0.14017489585197507","0.14017489585197507","0.14017489585197507"
"450","0.09789473684210524","0","0.35000000000000003","0.13975437116441913","0.13975437116441913","0.13975437116441913"
"451","","","","0.13933510805092592","0.1393351080509259","0.1393351080509259"
"452","","","","0.13891710272677307","0.1389171027267731","0.1389171027267731"
"453","","","","0.13850035141859277","0.1385003514185928","0.1385003514185928"
"454","","","","0.13808485036433701","0.13808485036433701","0.13808485036433701"
"455","","","","0.137670595813244","0.137670595813244","0.137670595813244"
"456","","","","0.1372575840258043","0.13725758402580426","0.13725758402580426"
"457","","","","0.13684581127372691","0.13684581127372686","0.13684581127372686"
"458","","","","0.1364352738399057","0.13643527383990567","0.13643527383990567"
"459","","","","0.13602596801838596","0.13602596801838596","0.13602596801838596"
"460","0.09197368421052629","0","0.34","0.13561789011433079","0.13561789011433079","0.13561789011433079"
"461","","","","0.1352110364439878","0.1352110364439878","0.1352110364439878"
"462","","","","0.1348054033346558","0.13480540333465582","0.13480540333465582"
"463","","","","0.13440098712465184","0.13440098712465184","0.13440098712465184"
"464","","","","0.13399778416327784","0.1339977841632779","0.1339977841632779"
"465","","","","0.13359579081078807","0.13359579081078807","0.13359579081078807"
"466","","","","0.13319500343835572","0.1331950034383557","0.1331950034383557"
"467","","","","0.13279541842804063","0.13279541842804063","0.13279541842804063"
"468","","","","0.13239703217275653","0.1323970321727565","0.1323970321727565"
"469","","","","0.13199984107623822","0.13199984107623824","0.13199984107623824"
"470","0.0906578947368421","0","0.3325","0.13160384155300958","0.13160384155300953","0.13160384155300953"
"471","","","","0.13120903002835055","0.1312090300283505","0.1312090300283505"
"472","","","","0.1308154029382655","0.13081540293826543","0.13081540293826543"
"473","","","","0.13042295672945062","0.13042295672945065","0.13042295672945065"
"474","","","","0.13003168785926225","0.13003168785926228","0.13003168785926228"
"475","","","","0.12964159279568446","0.1296415927956845","0.1296415927956845"
"476","","","","0.12925266801729743","0.12925266801729743","0.12925266801729743"
"477","","","","0.12886491001324554","0.12886491001324554","0.12886491001324554"
"478","","","","0.12847831528320583","0.1284783152832058","0.1284783152832058"
"479","","","","0.1280928803373562","0.1280928803373562","0.1280928803373562"
"480","0.08776315789473685","0","0.3175","0.12770860169634407","0.12770860169634413","0.12770860169634413"
"481","","","","0.12732547589125515","0.1273254758912551","0.1273254758912551"
"482","","","","0.12694349946358136","0.12694349946358133","0.12694349946358133"
"483","","","","0.1265626689651906","0.12656266896519058","0.12656266896519058"
"484","","","","0.12618298095829503","0.126182980958295","0.126182980958295"
"485","","","","0.1258044320154201","0.1258044320154201","0.1258044320154201"
"486","","","","0.1254270187193738","0.12542701871937384","0.12542701871937384"
"487","","","","0.12505073766321573","0.12505073766321573","0.12505073766321573"
"488","","","","0.1246755854502261","0.12467558545022608","0.12467558545022608"
"489","","","","0.1243015586938754","0.12430155869387541","0.12430155869387541"
"490","0.08342105263157895","0","0.3025","0.12392865401779375","0.12392865401779378","0.12392865401779378"
"491","","","","0.1235568680557404","0.1235568680557404","0.1235568680557404"
"492","","","","0.12318619745157317","0.12318619745157318","0.12318619745157318"
"493","","","","0.12281663885921845","0.12281663885921845","0.12281663885921845"
"494","","","","0.12244818894264077","0.1224481889426408","0.1224481889426408"
"495","","","","0.12208084437581286","0.12208084437581287","0.12208084437581287"
"496","","","","0.12171460184268541","0.12171460184268544","0.12171460184268544"
"497","","","","0.1213494580371574","0.12134945803715738","0.12134945803715738"
"498","","","","0.1209854096630459","0.12098540966304591","0.12098540966304591"
"499","","","","0.12062245343405677","0.12062245343405677","0.12062245343405677"
"500","0.08171052631578947","0","0.28250000000000003","0.12026058607375462","0.1202605860737546","0.1202605860737546"
"501","","","","0.11989980431553332","0.11989980431553333","0.11989980431553333"
"502","","","","0.11954010490258675","0.11954010490258674","0.11954010490258674"
"503","","","","0.11918148458787893","0.11918148458787897","0.11918148458787897"
"504","","","","0.11882394013411533","0.11882394013411533","0.11882394013411533"
"505","","","","0.118467468313713","0.11846746831371299","0.11846746831371299"
"506","","","","0.11811206590877184","0.11811206590877185","0.11811206590877185"
"507","","","","0.11775772971104549","0.11775772971104553","0.11775772971104553"
"508","","","","0.11740445652191235","0.11740445652191239","0.11740445652191239"
"509","","","","0.11705224315234665","0.11705224315234665","0.11705224315234665"
"510","0.08026315789473684","0","0.29250000000000004","0.11670108642288962","0.11670108642288961","0.11670108642288961"
"511","","","","0.11635098316362093","0.11635098316362094","0.11635098316362094"
"512","","","","0.11600193021413004","0.11600193021413008","0.11600193021413008"
"513","","","","0.1156539244234877","0.11565392442348768","0.11565392442348768"
"514","","","","0.11530696265021721","0.11530696265021721","0.11530696265021721"
"515","","","","0.11496104176226657","0.11496104176226656","0.11496104176226656"
"516","","","","0.11461615863697977","0.11461615863697976","0.11461615863697976"
"517","","","","0.11427231016106877","0.11427231016106881","0.11427231016106881"
"518","","","","0.11392949323058564","0.11392949323058561","0.11392949323058561"
"519","","","","0.1135877047508939","0.11358770475089386","0.11358770475089386"
"520","0.07960526315789475","0","0.31","0.11324694163664122","0.11324694163664117","0.11324694163664117"
"521","","","","0.11290720081173126","0.11290720081173125","0.11290720081173125"
"522","","","","0.11256847920929604","0.11256847920929605","0.11256847920929605"
"523","","","","0.11223077377166814","0.11223077377166817","0.11223077377166817"
"524","","","","0.11189408145035314","0.11189408145035316","0.11189408145035316"
"525","","","","0.11155839920600209","0.1115583992060021","0.1115583992060021"
"526","","","","0.11122372400838414","0.1112237240083841","0.1112237240083841"
"527","","","","0.11089005283635898","0.11089005283635894","0.11089005283635894"
"528","","","","0.11055738267784987","0.11055738267784987","0.11055738267784987"
"529","","","","0.11022571052981632","0.11022571052981632","0.11022571052981632"
"530","0.07631578947368423","0","0.3175","0.10989503339822691","0.10989503339822687","0.10989503339822687"
"531","","","","0.10956534829803218","0.10956534829803219","0.10956534829803219"
"532","","","","0.10923665225313807","0.1092366522531381","0.1092366522531381"
"533","","","","0.1089089422963787","0.10890894229637868","0.10890894229637868"
"534","","","","0.10858221546948954","0.10858221546948954","0.10858221546948954"
"535","","","","0.10825646882308108","0.10825646882308107","0.10825646882308107"
"536","","","","0.1079316994166118","0.10793169941661182","0.10793169941661182"
"537","","","","0.10760790431836198","0.10760790431836198","0.10760790431836198"
"538","","","","0.10728508060540688","0.1072850806054069","0.1072850806054069"
"539","","","","0.10696322536359067","0.10696322536359068","0.10696322536359068"
"540","0.07381578947368421","0","0.32999999999999996","0.10664233568749991","0.10664233568749991","0.10664233568749991"
"541","","","","0.10632240868043742","0.10632240868043741","0.10632240868043741"
"542","","","","0.10600344145439607","0.1060034414543961","0.1060034414543961"
"543","","","","0.10568543113003288","0.10568543113003291","0.10568543113003291"
"544","","","","0.10536837483664281","0.10536837483664281","0.10536837483664281"
"545","","","","0.10505226971213287","0.10505226971213288","0.10505226971213288"
"546","","","","0.10473711290299652","0.10473711290299649","0.10473711290299649"
"547","","","","0.10442290156428748","0.1044229015642875","0.1044229015642875"
"548","","","","0.10410963285959467","0.10410963285959464","0.10410963285959464"
"549","","","","0.10379730396101584","0.10379730396101586","0.10379730396101586"
"550","0.07157894736842106","0","0.32","0.10348591204913278","0.10348591204913281","0.10348591204913281"
"551","","","","0.10317545431298546","0.10317545431298542","0.10317545431298542"
"552","","","","0.10286592795004647","0.10286592795004645","0.10286592795004645"
"553","","","","0.10255733016619632","0.10255733016619631","0.10255733016619631"
"554","","","","0.10224965817569774","0.10224965817569771","0.10224965817569771"
"555","","","","0.10194290920117062","0.10194290920117062","0.10194290920117062"
"556","","","","0.1016370804735671","0.1016370804735671","0.1016370804735671"
"557","","","","0.10133216923214643","0.1013321692321464","0.1013321692321464"
"558","","","","0.10102817272444996","0.10102817272444996","0.10102817272444996"
"559","","","","0.10072508820627661","0.10072508820627661","0.10072508820627661"
"560","0.06986842105263158","0","0.32","0.10042291294165782","0.10042291294165778","0.10042291294165778"
"561","","","","0.10012164420283277","0.10012164420283282","0.10012164420283282"
"562","","","","0.0998212792702243","0.09982127927022431","0.09982127927022431"
"563","","","","0.09952181543241365","0.09952181543241365","0.09952181543241365"
"564","","","","0.0992232499861164","0.09922324998611641","0.09922324998611641"
"565","","","","0.09892558023615808","0.09892558023615806","0.09892558023615806"
"566","","","","0.09862880349544959","0.09862880349544959","0.09862880349544959"
"567","","","","0.09833291708496324","0.09833291708496324","0.09833291708496324"
"568","","","","0.09803791833370834","0.09803791833370834","0.09803791833370834"
"569","","","","0.09774380457870721","0.09774380457870721","0.09774380457870721"
"570","0.07000000000000002","0","0.31500000000000006","0.09745057316497109","0.09745057316497109","0.09745057316497109"
"571","","","","0.09715822144547617","0.09715822144547617","0.09715822144547617"
"572","","","","0.09686674678113973","0.09686674678113974","0.09686674678113974"
"573","","","","0.09657614654079635","0.09657614654079633","0.09657614654079633"
"574","","","","0.09628641810117397","0.09628641810117394","0.09628641810117394"
"575","","","","0.09599755884687043","0.09599755884687042","0.09599755884687042"
"576","","","","0.09570956617032979","0.0957095661703298","0.0957095661703298"
"577","","","","0.09542243747181882","0.09542243747181882","0.09542243747181882"
"578","","","","0.09513617015940336","0.09513617015940336","0.09513617015940336"
"579","","","","0.09485076164892514","0.09485076164892514","0.09485076164892514"
"580","0.0675","0","0.3325","0.09456620936397833","0.09456620936397836","0.09456620936397836"
"581","","","","0.09428251073588644","0.09428251073588642","0.09428251073588642"
"582","","","","0.0939996632036788","0.09399966320367877","0.09399966320367877"
"583","","","","0.09371766421406773","0.09371766421406773","0.09371766421406773"
"584","","","","0.0934365112214255","0.09343651122142553","0.09343651122142553"
"585","","","","0.09315620168776126","0.09315620168776126","0.09315620168776126"
"586","","","","0.09287673308269798","0.09287673308269798","0.09287673308269798"
"587","","","","0.09259810288344991","0.09259810288344988","0.09259810288344988"
"588","","","","0.09232030857479953","0.09232030857479953","0.09232030857479953"
"589","","","","0.09204334764907517","0.09204334764907514","0.09204334764907514"
"590","0.06381578947368421","0","0.32000000000000006","0.09176721760612792","0.09176721760612791","0.09176721760612791"
"591","","","","0.09149191595330954","0.09149191595330952","0.09149191595330952"
"592","","","","0.0912174402054496","0.0912174402054496","0.0912174402054496"
"593","","","","0.09094378788483323","0.09094378788483325","0.09094378788483325"
"594","","","","0.09067095652117875","0.09067095652117875","0.09067095652117875"
"595","","","","0.09039894365161524","0.09039894365161522","0.09039894365161522"
"596","","","","0.09012774682066035","0.09012774682066037","0.09012774682066037"
"597","","","","0.08985736358019838","0.08985736358019838","0.08985736358019838"
"598","","","","0.08958779148945782","0.0895877914894578","0.0895877914894578"
"599","","","","0.08931902811498939","0.08931902811498942","0.08931902811498942"
"600","0.06026315789473685","0","0.31250000000000006","0.08905107103064445","0.08905107103064444","0.08905107103064444"
"601","","","","0.08878391781755247","0.0887839178175525","0.0887839178175525"
"602","","","","0.08851756606409986","0.08851756606409984","0.08851756606409984"
"603","","","","0.08825201336590752","0.08825201336590754","0.08825201336590754"
"604","","","","0.08798725732580982","0.08798725732580982","0.08798725732580982"
"605","","","","0.08772329555383238","0.08772329555383239","0.08772329555383239"
"606","","","","0.0874601256671709","0.08746012566717089","0.08746012566717089"
"607","","","","0.08719774529016935","0.08719774529016938","0.08719774529016938"
"608","","","","0.08693615205429885","0.08693615205429887","0.08693615205429887"
"609","","","","0.08667534359813599","0.08667534359813597","0.08667534359813597"
"610","0.060131578947368425","0","0.3075","0.08641531756734158","0.08641531756734157","0.08641531756734157"
"611","","","","0.08615607161463953","0.08615607161463955","0.08615607161463955"
"612","","","","0.0858976033997956","0.08589760339979563","0.08589760339979563"
"613","","","","0.08563991058959622","0.08563991058959625","0.08563991058959625"
"614","","","","0.08538299085782743","0.08538299085782745","0.08538299085782745"
"615","","","","0.08512684188525398","0.08512684188525398","0.08512684188525398"
"616","","","","0.08487146135959821","0.08487146135959821","0.08487146135959821"
"617","","","","0.08461684697551942","0.08461684697551941","0.08461684697551941"
"618","","","","0.08436299643459287","0.08436299643459286","0.08436299643459286"
"619","","","","0.08410990744528911","0.08410990744528908","0.08410990744528908"
"620","0.05671052631578947","0","0.31","0.0838575777229532","0.08385757772295321","0.08385757772295321"
"621","","","","0.08360600498978435","0.08360600498978435","0.08360600498978435"
"622","","","","0.08335518697481502","0.08335518697481499","0.08335518697481499"
"623","","","","0.08310512141389056","0.08310512141389055","0.08310512141389055"
"624","","","","0.0828558060496489","0.08285580604964887","0.08285580604964887"
"625","","","","0.08260723863149991","0.08260723863149992","0.08260723863149992"
"626","","","","0.08235941691560543","0.08235941691560542","0.08235941691560542"
"627","","","","0.08211233866485859","0.0821123386648586","0.0821123386648586"
"628","","","","0.08186600164886403","0.08186600164886403","0.08186600164886403"
"629","","","","0.08162040364391743","0.08162040364391743","0.08162040364391743"
"630","0.05460526315789474","0","0.3175","0.08137554243298564","0.08137554243298567","0.08137554243298567"
"631","","","","0.08113141580568671","0.08113141580568671","0.08113141580568671"
"632","","","","0.08088802155826966","0.08088802155826964","0.08088802155826964"
"633","","","","0.08064535749359482","0.08064535749359483","0.08064535749359483"
"634","","","","0.08040342142111404","0.08040342142111405","0.08040342142111405"
"635","","","","0.08016221115685072","0.08016221115685071","0.08016221115685071"
"636","","","","0.07992172452338017","0.07992172452338016","0.07992172452338016"
"637","","","","0.07968195934981002","0.07968195934981001","0.07968195934981001"
"638","","","","0.07944291347176059","0.07944291347176058","0.07944291347176058"
"639","","","","0.0792045847313453","0.0792045847313453","0.0792045847313453"
"640","0.05342105263157895","0","0.31","0.07896697097715125","0.07896697097715126","0.07896697097715126"
"641","","","","0.07873007006421982","0.07873007006421981","0.07873007006421981"
"642","","","","0.07849387985402713","0.07849387985402714","0.07849387985402714"
"643","","","","0.07825839821446509","0.07825839821446506","0.07825839821446506"
"644","","","","0.07802362301982167","0.07802362301982167","0.07802362301982167"
"645","","","","0.0777895521507622","0.0777895521507622","0.0777895521507622"
"646","","","","0.07755618349430991","0.07755618349430991","0.07755618349430991"
"647","","","","0.07732351494382697","0.07732351494382698","0.07732351494382698"
"648","","","","0.07709154439899549","0.0770915443989955","0.0770915443989955"
"649","","","","0.07686026976579852","0.07686026976579852","0.07686026976579852"
"650","0.0525","0","0.3075","0.07662968895650112","0.07662968895650112","0.07662968895650112"
"651","","","","0.07639979988963162","0.07639979988963161","0.07639979988963161"
"652","","","","0.07617060048996271","0.07617060048996271","0.07617060048996271"
"653","","","","0.07594208868849282","0.07594208868849282","0.07594208868849282"
"654","","","","0.07571426242242738","0.07571426242242735","0.07571426242242735"
"655","","","","0.07548711963516007","0.07548711963516007","0.07548711963516007"
"656","","","","0.0752606582762546","0.07526065827625458","0.07526065827625458"
"657","","","","0.07503487630142582","0.07503487630142582","0.07503487630142582"
"658","","","","0.07480977167252155","0.07480977167252154","0.07480977167252154"
"659","","","","0.074585342357504","0.07458534235750397","0.07458534235750397"
"660","0.05289473684210526","0","0.3275","0.07436158633043145","0.07436158633043145","0.07436158633043145"
"661","","","","0.07413850157144017","0.07413850157144015","0.07413850157144015"
"662","","","","0.07391608606672584","0.07391608606672584","0.07391608606672584"
"663","","","","0.07369433780852565","0.07369433780852566","0.07369433780852566"
"664","","","","0.07347325479510006","0.07347325479510008","0.07347325479510008"
"665","","","","0.07325283503071478","0.07325283503071478","0.07325283503071478"
"666","","","","0.07303307652562263","0.07303307652562263","0.07303307652562263"
"667","","","","0.07281397729604576","0.07281397729604576","0.07281397729604576"
"668","","","","0.07259553536415762","0.07259553536415762","0.07259553536415762"
"669","","","","0.07237774875806514","0.07237774875806514","0.07237774875806514"
"670","0.04934210526315788","0","0.3075","0.07216061551179097","0.07216061551179095","0.07216061551179095"
"671","","","","0.07194413366525557","0.07194413366525558","0.07194413366525558"
"672","","","","0.0717283012642598","0.07172830126425982","0.07172830126425982"
"673","","","","0.071513116360467","0.07151311636046703","0.07151311636046703"
"674","","","","0.07129857701138563","0.07129857701138563","0.07129857701138563"
"675","","","","0.07108468128035149","0.07108468128035147","0.07108468128035147"
"676","","","","0.07087142723651042","0.07087142723651042","0.07087142723651042"
"677","","","","0.0706588129548009","0.07065881295480089","0.07065881295480089"
"678","","","","0.0704468365159365","0.07044683651593649","0.07044683651593649"
"679","","","","0.07023549600638868","0.07023549600638868","0.07023549600638868"
"680","0.046842105263157886","0","0.29750000000000004","0.07002478951836952","0.0700247895183695","0.0700247895183695"
"681","","","","0.0698147151498144","0.0698147151498144","0.0698147151498144"
"682","","","","0.06960527100436496","0.06960527100436495","0.06960527100436495"
"683","","","","0.06939645519135186","0.06939645519135186","0.06939645519135186"
"684","","","","0.06918826582577783","0.0691882658257778","0.0691882658257778"
"685","","","","0.06898070102830046","0.06898070102830048","0.06898070102830048"
"686","","","","0.06877375892521556","0.06877375892521558","0.06877375892521558"
"687","","","","0.06856743764843995","0.06856743764843992","0.06856743764843992"
"688","","","","0.0683617353354946","0.0683617353354946","0.0683617353354946"
"689","","","","0.06815665012948811","0.06815665012948811","0.06815665012948811"
"690","0.04710526315789474","0","0.29000000000000004","0.06795218017909965","0.06795218017909965","0.06795218017909965"
"691","","","","0.06774832363856234","0.06774832363856235","0.06774832363856235"
"692","","","","0.06754507866764668","0.06754507866764667","0.06754507866764667"
"693","","","","0.06734244343164374","0.06734244343164372","0.06734244343164372"
"694","","","","0.06714041610134878","0.06714041610134878","0.06714041610134878"
"695","","","","0.06693899485304475","0.06693899485304473","0.06693899485304473"
"696","","","","0.06673817786848558","0.0667381778684856","0.0667381778684856"
"697","","","","0.06653796333488014","0.06653796333488014","0.06653796333488014"
"698","","","","0.0663383494448755","0.0663383494448755","0.0663383494448755"
"699","","","","0.06613933439654086","0.06613933439654088","0.06613933439654088"
"700","0.04723684210526315","0","0.29000000000000004","0.06594091639335128","0.06594091639335126","0.06594091639335126"
"701","","","","0.0657430936441712","0.0657430936441712","0.0657430936441712"
"702","","","","0.0655458643632387","0.06554586436323868","0.06554586436323868"
"703","","","","0.06534922677014897","0.06534922677014897","0.06534922677014897"
"704","","","","0.06515317908983852","0.06515317908983852","0.06515317908983852"
"705","","","","0.064957719552569","0.064957719552569","0.064957719552569"
"706","","","","0.06476284639391129","0.06476284639391129","0.06476284639391129"
"707","","","","0.06456855785472958","0.06456855785472956","0.06456855785472956"
"708","","","","0.06437485218116536","0.06437485218116537","0.06437485218116537"
"709","","","","0.0641817276246219","0.06418172762462188","0.06418172762462188"
"710","0.04789473684210527","0","0.2925","0.063989182441748","0.063989182441748","0.063989182441748"
"711","","","","0.06379721489442278","0.06379721489442276","0.06379721489442276"
"712","","","","0.0636058232497395","0.0636058232497395","0.0636058232497395"
"713","","","","0.06341500577999028","0.06341500577999028","0.06341500577999028"
"714","","","","0.0632247607626503","0.06322476076265031","0.06322476076265031"
"715","","","","0.06303508648036237","0.06303508648036235","0.06303508648036235"
"716","","","","0.06284598122092125","0.06284598122092126","0.06284598122092126"
"717","","","","0.06265744327725851","0.0626574432772585","0.0626574432772585"
"718","","","","0.062469470947426727","0.062469470947426727","0.062469470947426727"
"719","","","","0.06228206253458445","0.062282062534584445","0.062282062534584445"
"720","0.04723684210526316","0","0.29","0.06209521634698068","0.06209521634698069","0.06209521634698069"
"721","","","","0.061908930697939756","0.06190893069793975","0.06190893069793975"
"722","","","","0.06172320390584595","0.06172320390584593","0.06172320390584593"
"723","","","","0.0615380342941284","0.061538034294128394","0.061538034294128394"
"724","","","","0.06135342019124601","0.06135342019124601","0.06135342019124601"
"725","","","","0.06116935993067229","0.061169359930672275","0.061169359930672275"
"726","","","","0.06098585185088024","0.060985851850880256","0.060985851850880256"
"727","","","","0.0608028942953276","0.06080289429532761","0.06080289429532761"
"728","","","","0.060620485612441606","0.06062048561244163","0.06062048561244163"
"729","","","","0.060438624155604304","0.060438624155604304","0.060438624155604304"
"730","0.04802631578947369","0","0.2899999999999999","0.060257308283137474","0.06025730828313749","0.06025730828313749"
"731","","","","0.06007653635828806","0.06007653635828807","0.06007653635828807"
"732","","","","0.05989630674921321","0.05989630674921321","0.05989630674921321"
"733","","","","0.05971661782896556","0.05971661782896557","0.05971661782896557"
"734","","","","0.05953746797547866","0.059537467975478674","0.059537467975478674"
"735","","","","0.05935885557155226","0.05935885557155224","0.05935885557155224"
"736","","","","0.05918077900483757","0.059180779004837585","0.059180779004837585"
"737","","","","0.05900323666782306","0.05900323666782307","0.05900323666782307"
"738","","","","0.05882622695781959","0.0588262269578196","0.0588262269578196"
"739","","","","0.05864974827694614","0.05864974827694614","0.05864974827694614"
"740","0.04526315789473684","0","0.2825","0.058473799032115324","0.0584737990321153","0.0584737990321153"
"741","","","","0.058298377635018966","0.05829837763501896","0.05829837763501896"
"742","","","","0.05812348250211389","0.0581234825021139","0.0581234825021139"
"743","","","","0.057949112054607545","0.05794911205460756","0.05794911205460756"
"744","","","","0.057775264718443735","0.057775264718443735","0.057775264718443735"
"745","","","","0.05760193892428841","0.0576019389242884","0.0576019389242884"
"746","","","","0.057429133107515525","0.05742913310751554","0.05742913310751554"
"747","","","","0.057256845708193","0.05725684570819299","0.05725684570819299"
"748","","","","0.057085075171068415","0.05708507517106841","0.05708507517106841"
"749","","","","0.056913819945555215","0.0569138199455552","0.0569138199455552"
"750","0.04407894736842105","0","0.26999999999999996","0.056743078485718544","0.05674307848571854","0.05674307848571854"
"751","","","","0.056572849250261396","0.05657284925026138","0.05657284925026138"
"752","","","","0.05640313070251058","0.0564031307025106","0.0564031307025106"
"753","","","","0.056233921310403064","0.05623392131040307","0.05623392131040307"
"754","","","","0.056065219546471846","0.05606521954647186","0.05606521954647186"
"755","","","","0.05589702388783246","0.055897023887832444","0.055897023887832444"
"756","","","","0.05572933281616895","0.055729332816168944","0.055729332816168944"
"757","","","","0.05556214481772045","0.05556214481772044","0.05556214481772044"
"758","","","","0.05539545838326728","0.05539545838326728","0.05539545838326728"
"759","","","","0.05522927200811748","0.05522927200811748","0.05522927200811748"
"760","0.045131578947368425","0","0.27","0.055063584192093125","0.05506358419209313","0.05506358419209313"
"761","","","","0.05489839343951685","0.05489839343951685","0.05489839343951685"
"762","","","","0.05473369825919828","0.0547336982591983","0.0547336982591983"
"763","","","","0.054569497164420715","0.0545694971644207","0.0545694971644207"
"764","","","","0.05440578867292744","0.05440578867292744","0.05440578867292744"
"765","","","","0.054242571306908675","0.054242571306908655","0.054242571306908655"
"766","","","","0.054079843592987904","0.054079843592987925","0.054079843592987925"
"767","","","","0.05391760406220895","0.05391760406220896","0.05391760406220896"
"768","","","","0.05375585125002235","0.053755851250022336","0.053755851250022336"
"769","","","","0.05359458369627227","0.05359458369627227","0.05359458369627227"
"770","0.045657894736842106","0","0.2800000000000001","0.053433799945183456","0.053433799945183456","0.053433799945183456"
"771","","","","0.05327349854534791","0.05327349854534791","0.05327349854534791"
"772","","","","0.053113678049711864","0.053113678049711864","0.053113678049711864"
"773","","","","0.05295433701556273","0.05295433701556273","0.05295433701556273"
"774","","","","0.05279547400451604","0.05279547400451604","0.05279547400451604"
"775","","","","0.05263708758250251","0.0526370875825025","0.0526370875825025"
"776","","","","0.05247917631975497","0.05247917631975499","0.05247917631975499"
"777","","","","0.05232173879079572","0.05232173879079573","0.05232173879079573"
"778","","","","0.05216477357442333","0.05216477357442334","0.05216477357442334"
"779","","","","0.05200827925370007","0.05200827925370007","0.05200827925370007"
"780","0.045000000000000005","0","0.26250000000000007","0.051852254415938985","0.05185225441593897","0.05185225441593897"
"781","","","","0.051696697652691144","0.05169669765269115","0.05169669765269115"
"782","","","","0.05154160755973306","0.051541607559733076","0.051541607559733076"
"783","","","","0.05138698273705388","0.051386982737053874","0.051386982737053874"
"784","","","","0.051232821788842704","0.05123282178884271","0.05123282178884271"
"785","","","","0.05107912332347619","0.05107912332347618","0.05107912332347618"
"786","","","","0.05092588595350577","0.05092588595350575","0.05092588595350575"
"787","","","","0.05077310829564522","0.050773108295645235","0.050773108295645235"
"788","","","","0.050620788970758286","0.0506207889707583","0.0506207889707583"
"789","","","","0.05046892660384605","0.050468926603846026","0.050468926603846026"
"790","0.044736842105263165","0","0.2675","0.05031751982403448","0.050317519824034485","0.050317519824034485"
"791","","","","0.050166567264562374","0.05016656726456238","0.05016656726456238"
"792","","","","0.0500160675627687","0.0500160675627687","0.0500160675627687"
"793","","","","0.049866019360080394","0.049866019360080394","0.049866019360080394"
"794","","","","0.04971642130200015","0.04971642130200015","0.04971642130200015"
"795","","","","0.04956727203809415","0.04956727203809415","0.04956727203809415"
"796","","","","0.04941857022197986","0.04941857022197987","0.04941857022197987"
"797","","","","0.049270314511313924","0.049270314511313924","0.049270314511313924"
"798","","","","0.04912250356777999","0.04912250356777998","0.04912250356777998"
"799","","","","0.04897513605707664","0.04897513605707664","0.04897513605707664"
"800","0.04434210526315789","0","0.2725","0.048828210648905405","0.048828210648905405","0.048828210648905405"
"801","","","","0.04868172601695868","0.048681726016958686","0.048681726016958686"
"802","","","","0.04853568083890781","0.04853568083890781","0.04853568083890781"
"803","","","","0.048390073796391084","0.048390073796391084","0.048390073796391084"
"804","","","","0.0482449035750019","0.04824490357500191","0.04824490357500191"
"805","","","","0.04810016886427692","0.048100168864276906","0.048100168864276906"
