"Step","env_id: NNBandit-v0 - loss","env_id: NNBandit-v0 - loss__MIN","env_id: NNBandit-v0 - loss__MAX"
"137","0.006531513296067715","0.001992926700040698","0.016677603125572205"
"138","0.0061581026208747565","0.0012177512980997562","0.0163565780967474"
"139","0.006070633061583443","0.001938875182531774","0.013547293841838837"
"140","0.005923344593109755","0.0018146641086786985","0.013398636132478714"
"141","0.005524783808705878","0.00172197085339576","0.015473520383238792"
"142","0.005224857740264772","0.001603064825758338","0.011953246779739857"
"143","0.00528878656794028","0.0014613147359341383","0.015361045487225056"
"144","0.004820122877296446","0.0015017958357930183","0.010792498476803303"
"145","0.004952192896623807","0.001281472621485591","0.012052505277097225"
"146","0.004674915392915237","0.0012317743385210633","0.011048573069274426"
"147","0.0046961735050868375","0.0014614290557801723","0.013598515652120113"
"148","0.004314451093046829","0.001286876853555441","0.008869195356965065"
"149","0.004272512387050766","0.0008120763232000172","0.011556855402886868"
"150","0.004120331281667639","0.0011886878637596965","0.009933936409652233"
"151","0.004008091701162529","0.0009036494884639978","0.00979214534163475"
"152","0.004046325515634541","0.0011974574299529195","0.00952852051705122"
"153","0.003975537043578666","0.0012606035452336073","0.00976332277059555"
"154","0.003840132676675145","0.0009008513297885656","0.007043513003736734"
"155","0.003677642269959224","0.0011072356719523668","0.007548227906227112"
"156","0.003480606800715985","0.0011385187972337008","0.007126951590180397"
"157","0.0037070326226089022","0.0011227704817429185","0.008037516847252846"
"158","0.003389935938496913","0.0008925172151066363","0.008305448107421398"
"159","0.0034562695634968834","0.001035995315760374","0.007227199152112007"
"160","0.0033318052060324057","0.000775796128436923","0.0069298772141337395"
"161","0.0032381903327969386","0.0008674244745634496","0.006316587794572115"
"162","0.0031968601638097957","0.0007638154202140868","0.006661734078079462"
"163","0.003157453509127914","0.000831633573397994","0.006425144150853157"
"164","0.0030068619847137094","0.0008416851633228362","0.006381343584507704"
"165","0.0029202310753793552","0.0009630864951759577","0.006717579904943705"
"166","0.002922743165480166","0.0009080525487661362","0.006477651186287403"
"167","0.0028594326396504865","0.0008932402124628425","0.0052263569086790085"
"168","0.0028984798961479603","0.001017469447106123","0.006366967689245939"
"169","0.0028213240900719218","0.0007572208414785564","0.006648734211921692"
"170","0.002732112780935934","0.0009669754072092474","0.006842679809778929"
"171","0.0028094549739636995","0.0007426059455610812","0.005952316336333752"
"172","0.002608483444481831","0.0007294988026842475","0.005991322919726372"
"173","0.0026349369215714776","0.0007280866266228259","0.004972321912646294"
"174","0.002500951169700972","0.0006100742612034082","0.005983935669064522"
"175","0.0025340203328282924","0.0005937542300671339","0.00557271484285593"
"176","0.0025206399672054523","0.000725313788279891","0.006658608093857765"
"177","0.002466340822264038","0.0009654276072978973","0.004863860085606575"
"178","0.0024619246090376943","0.0008838530047796667","0.0056676436215639114"
"179","0.002528750630705778","0.0009021279402077198","0.005382033996284008"
"180","0.002501978229827665","0.0007038897019810975","0.005560987163335085"
"181","0.00228576066678968","0.000736996706109494","0.005544817540794611"
"182","0.00239213084970633","0.0007371242973022163","0.005277759395539761"
"183","0.002404614801293817","0.0007498221239075065","0.004983995109796524"
"184","0.0024866067065761007","0.0006298341322690248","0.005057528614997864"
"185","0.002283379834964229","0.0008052585762925446","0.0060162292793393135"
"186","0.0023113971451650664","0.0007385408971458673","0.004573991056531668"
"187","0.0022473073090779885","0.0007439592736773193","0.005756748374551535"
"188","0.002151800698905798","0.0009425888420082629","0.005855168681591749"
"189","0.0021120455629866698","0.0008405935950577259","0.006457905750721693"
"190","0.0021440892857659995","0.0005821805098094046","0.004926212131977081"
"191","0.0019877979166580944","0.0007064762758091092","0.005160031374543905"
"192","0.002014431476207643","0.0007125481497496367","0.0045949919149279594"
"193","0.002094038695915891","0.0007132425671443343","0.005580129101872444"
"194","0.0019732485184092716","0.0007158538792282343","0.004641583189368248"
"195","0.0020715086881456703","0.0006041318993084133","0.005523119121789932"
"196","0.001872225359467597","0.0005791917210444808","0.004790662322193384"
"197","0.002096772167815602","0.000728757819160819","0.005304974969476461"
"198","0.001960820056787082","0.000592285708989948","0.004879840649664402"
"199","0.0018708152989535753","0.0005680641625076532","0.0046197655610740185"
"200","0.0018440817807929527","0.000640087528154254","0.004734603688120842"
"201","0.0018428756618583254","0.0005787776899524033","0.003972601145505905"
"202","0.0018426304068898075","0.0006666888948529959","0.005365891382098198"
"203","0.0018388136141483896","0.0005468959570862353","0.004564550705254078"
"204","0.0017732758022812676","0.0006425862666219473","0.005563969723880291"
"205","0.0017877180040974554","0.0006821710849180818","0.004374379757791758"
"206","0.0017770725886481974","0.0004562671238090843","0.004058171063661575"
"207","0.0016975625175260135","0.0004573714395519346","0.003170895390212536"
"208","0.0017074204194520053","0.0005055842339061201","0.003945472650229931"
"209","0.0017033312810938164","0.0005226008943282068","0.003626023419201374"
"210","0.001852322564508509","0.000802551512606442","0.004896383732557297"
"211","0.0017961603388639874","0.0005775722675025463","0.003833030816167593"
"212","0.0017558889551858965","0.000543678121175617","0.0035294133704155684"
"213","0.0016335416846137878","0.0005117953405715525","0.003801081096753478"
"214","0.0017887359607466978","0.0004706800973508507","0.004197780042886734"
"215","0.0016407199497013513","0.0006439159624278545","0.003675257321447134"
"216","0.0015939912891240213","0.0005262102349661291","0.0032813961151987314"
"217","0.0015309821836377397","0.00041183337452821434","0.0035563940182328224"
"218","0.0014980593565771163","0.0004839118628297001","0.0037508592940866947"
"219","0.0014116647833926153","0.00035800726618617773","0.002992849564179778"
"220","0.0015257902128284733","0.00040774091030471027","0.0036979373544454575"
"221","0.0016013577606545054","0.0004295838007237762","0.004838490393012762"
"222","0.0015683460143667742","0.00036965784966014326","0.004123264458030462"
"223","0.001448193850027847","0.0004951150622218847","0.003783681895583868"
"224","0.0013991248019135974","0.00042073812801390886","0.0036489248741418123"
"225","0.0014660934203079548","0.0004417666932567954","0.0028080756310373545"
"226","0.0014322256179654907","0.000531708647031337","0.0038883090019226074"
"227","0.0013769459709974713","0.00047032959992066026","0.0029625596944242716"
"228","0.001409165131666794","0.00045617029536515474","0.0030905487947165966"
"229","0.0014154236133467279","0.0005534389056265354","0.003188292495906353"
"230","0.0014765898933923193","0.0005730129196308553","0.003377283923327923"
"231","0.0013549623735939506","0.00029241922311484814","0.0027130248490720987"
"232","0.0014097311550044808","0.0002797846682369709","0.0031495466828346252"
"233","0.001451094967016051","0.0003240186779294163","0.0036655832082033157"
"234","0.0013030003003599443","0.00047052584704943","0.0029672286473214626"
"235","0.0014335587801379633","0.00045088917249813676","0.0029988158494234085"
"236","0.0012984007430375264","0.00031648590811528265","0.00307307206094265"
"237","0.0013693936494307529","0.0005491793854162097","0.002791882725432515"
"238","0.001341201328865156","0.0006145520601421595","0.002587805036455393"
"239","0.0012929191399397779","0.0004032306605949998","0.003313588909804821"
"240","0.001299862536111975","0.0004249248013366014","0.0029850583523511887"
"241","0.0013105808416028217","0.0003550703404471278","0.003142881439998746"
"242","0.0012004584423266351","0.0004509325372055173","0.0031129950657486916"
"243","0.0011893676349026118","0.00044796624570153654","0.003657340072095394"
"244","0.0012509192486598703","0.00044827230158261955","0.0026070671156048775"
"245","0.0012363340326279786","0.0004297815030440688","0.003613643581047654"
"246","0.0011385367432577085","0.0005084057338535786","0.0027930866926908493"
"247","0.0012881214407288693","0.0004018516337964684","0.0023129850160330534"
"248","0.001281047177677653","0.0004426770028658211","0.003178992075845599"
"249","0.0013111068822989434","0.000291456381091848","0.003524394705891609"
"250","0.001276054676493694","0.0004405872605275363","0.0026122143026441336"
"251","0.0011936305582539402","0.00035630859201774","0.003084982745349407"
"252","0.0012236926473821674","0.0003217872872482985","0.0031709077302366495"
"253","0.0012799654505215585","0.00035947831929661334","0.0028088020626455545"
"254","0.0012260980869980593","0.0003037020505871624","0.004152328707277775"
"255","0.0011583663019399833","0.0004073815362062305","0.0022067793179303408"
"256","0.0012345104327762563","0.0003972674603573978","0.0028950267005711794"
"257","0.0011919971930810474","0.0003421287110541016","0.002306896960362792"
"258","0.0012092359368047066","0.00030331616289913654","0.0028947563841938972"
"259","0.0012311413522873972","0.0002531386853661388","0.003186937887221575"
"260","0.0011707416982470274","0.0002801366208586842","0.003072038060054183"
"261","0.0011120245747814148","0.00047476624604314566","0.0026286167558282614"
"262","0.0011535698782797132","0.00038562584086321294","0.003077116096392274"
"263","0.0010816922064083789","0.0004494186432566494","0.0022336423862725496"
"264","0.0010951555701341994","0.000408953899750486","0.0024075228720903397"
"265","0.0011153524542821508","0.0004276613180991262","0.0030146867502480745"
"266","0.001127413971799201","0.00044440518831834197","0.0026608319021761417"
"267","0.0011087925903948731","0.00035193219082430005","0.0027946762274950743"
"268","0.0010518827997469183","0.0004563425900414586","0.002543381415307522"
"269","0.0011321680273073886","0.0004808427474927157","0.002864246256649494"
"270","0.0009717674512448239","0.0003666155389510095","0.0021640979684889317"
"271","0.001025696477756418","0.00030978547874838114","0.0022691490594297647"
"272","0.0010468262580929902","0.00035077030770480633","0.0024402858689427376"
"273","0.0010294507986239705","0.0004801374743692577","0.0028172405436635017"
"274","0.0010719876947154388","0.00038509524893015623","0.0023925791028887033"
"275","0.000993396117400121","0.0003336432564537972","0.0023666436318308115"
"276","0.0010238460662517824","0.00044941657688468695","0.0022931494750082493"
"277","0.0010348869435457062","0.0004778004949912429","0.002079713623970747"
"278","0.001033196461603752","0.0004822408373001963","0.002078127348795533"
"279","0.0010583040922687486","0.0005077003152109683","0.0023687153588980436"
"280","0.0009879160226836544","0.0002758719783741981","0.0020656243432313204"
"281","0.0009707073060843837","0.00042888717143796384","0.0018456658581271768"
"282","0.0010505429748044316","0.00041806980152614415","0.0020066346041858196"
"283","0.0009522022496796502","0.0004047843103762716","0.0014923876151442528"
"284","0.0009818902070601952","0.0004265703319106251","0.0022420405875891447"
"285","0.0009652418997700743","0.00039400963578373194","0.001885723788291216"
"286","0.0010049264849934343","0.0004933284944854677","0.002178479451686144"
"287","0.0009797506299319453","0.00043495127465575933","0.0021413518115878105"
"288","0.0009937535044094868","0.0005098404944874346","0.001832128269597888"
"289","0.0009708265133667737","0.0004034765879623592","0.0022109434939920902"
"290","0.0009027670532994872","0.0004687390464823693","0.0017968113534152508"
"291","0.0009096382167752318","0.0003469288058113307","0.0018724550027400255"
"292","0.0008753332277310306","0.0003650748112704605","0.0019839229062199593"
"293","0.0009610267578832934","0.0004812641127500683","0.0019028877140954137"
"294","0.0008476796050170629","0.00034597411286085844","0.0019903427455574274"
"295","0.0009962620548823655","0.00034596319892443717","0.003014371497556567"
"296","0.0009514383935562238","0.00040545768570154905","0.0020914992783218622"
"297","0.0009529845706781309","0.0003591828281059861","0.002017402555793524"
"298","0.0009443796970399803","0.0005361670046113431","0.0018154692370444536"
"299","0.0009497656669580089","0.0004722994053736329","0.002379029057919979"
"300","0.0009896395856450345","0.0005081378039903939","0.0023062177933752537"
"301","0.0009196649068677477","0.00048143358435481787","0.0016967139672487974"
"302","0.0009625179458265032","0.0003568582469597459","0.0022092724684625864"
"303","0.0008971851383303774","0.0002612113603390753","0.002399441320449114"
"304","0.0008392207633607604","0.0003904287877958268","0.0019995602779090405"
"305","0.0009656057679014088","0.0004684175655711442","0.0031247257720679045"
"306","0.0009998416002229627","0.00038743214099667966","0.002708905376493931"
"307","0.0008668719363350678","0.0004058365011587739","0.001991129480302334"
"308","0.0008708820377219597","0.0003665366384666413","0.0024213995784521103"
"309","0.0008234339515309267","0.0003471273521427065","0.0018023110460489988"
"310","0.0008907101723237027","0.0003931312239728868","0.002608932787552476"
"311","0.0008878616620144196","0.00037601779331453145","0.0018826776649802923"
"312","0.0008945701601674203","0.0003639047499746084","0.002257799729704857"
"313","0.0007671174856207879","0.0003262982063461095","0.0017983273137360811"
"314","0.0008567697579314098","0.0003516224096529186","0.0034390122164040804"
"315","0.000841283340785845","0.0004812125989701599","0.0016254872316494584"
"316","0.000838061486539463","0.0002613108663354069","0.0027465790044516325"
"317","0.0008463802594884202","0.00042806947021745145","0.003307320876047015"
"318","0.0008033767597476855","0.0002843437250703573","0.0022636030334979296"
"319","0.0007823839340085998","0.0003736376529559493","0.002587017370387912"
"320","0.0008278180843074646","0.0002636261051520705","0.0022164988331496716"
"321","0.0008076236413687404","0.00021710530563723296","0.002508988603949547"
"322","0.000782065629429216","0.00025482766795903444","0.0028011812828481197"
"323","0.0007424113613649689","0.0003141369961667806","0.002375118201598525"
"324","0.0008425323356842173","0.00032585408189333975","0.0037580172065645456"
"325","0.0007493184229102114","0.00024223735090345144","0.0019569878932088614"
"326","0.0008019459913565038","0.00032313395058736205","0.002659831428900361"
"327","0.0007845440253230004","0.00029080823878757656","0.0022942854557186365"
"328","0.0007520456946904546","0.0003290221793577075","0.0025656067300587893"
"329","0.0007494461430630101","0.0002411072637187317","0.0037385434843599796"
"330","0.000739276217465321","0.0002278944884892553","0.001927906763739884"
"331","0.0007720251973108228","0.00028127391124144197","0.0031509208492934704"
"332","0.0007510702963717731","0.00020269544620532542","0.0018142071785405278"
"333","0.0007050508856050799","0.0002576833066996187","0.003257433185353875"
"334","0.0007291917085992815","0.00021509408543352038","0.0024117527063935995"
"335","0.0007038153999019414","0.00033955476828850806","0.0018384169088676572"
"336","0.000702164765619994","0.00017963290156330913","0.002549172844737768"
"337","0.0007458374311681837","0.0003245764528401196","0.002327338559553027"
"338","0.0007012990480971297","0.00021524787007365376","0.003257168922573328"
"339","0.0007398577099906858","0.000278265040833503","0.0024829981848597527"
"340","0.0007554189540879352","0.00026638369308784604","0.0023082701954990625"
"341","0.0007094911747242741","0.0003197602927684784","0.0022475318983197212"
"342","0.0007812528387274079","0.0003105360665358603","0.002674403600394726"
"343","0.000669905925892165","0.00023467099526897073","0.0023132094647735357"
"344","0.0007314044316821121","0.00023938661615829915","0.0021439993288367987"
"345","0.00073749036227096","0.00020768342074006796","0.0036699494812637568"
"346","0.0007529275768821867","0.00024821964325383306","0.002694502705708146"
"347","0.000622763817804737","0.0002205923228757456","0.0019198720110580325"
"348","0.000702204045755307","0.00023894612968433648","0.002226499607786536"
"349","0.0007195634108060842","0.00018836888193618506","0.0018460743594914675"
"350","0.0007281560076456838","0.00022814889962319285","0.0018466863548383117"
"351","0.0007075980980077695","0.00026479593361727893","0.002150582382455468"
"352","0.0006800872692236163","0.00023438567586708814","0.0015866741305217147"
"353","0.0006638438504084881","0.00022696897212881595","0.0018496881239116192"
"354","0.0006883079577478227","0.0002559318672865629","0.0021507381461560726"
"355","0.0007097240430021916","0.00023511085601057857","0.001821784651838243"
"356","0.0006350172896355648","0.0002007744333241135","0.0017995946109294891"
"357","0.0006750049415759036","0.0002099451085086912","0.00199275859631598"
"358","0.0006587471108450072","0.0002539214619901031","0.0018890607170760632"
"359","0.0007551701419288293","0.00018933181127067655","0.0016851583495736122"
"360","0.0006368569277050294","0.00029963330598548055","0.0012231398141011596"
"361","0.0006582707483803147","0.0003236466145608574","0.0015272259479388595"
"362","0.0007192272851484474","0.0002755648165475577","0.002167460508644581"
"363","0.0006899929516105752","0.00023867462005000561","0.001765348599292338"
"364","0.0007342348228497751","0.00019794341642409563","0.0025224746204912663"
"365","0.0006806162258224754","0.00026977978996001184","0.0015170620754361153"
"366","0.0007253028643076662","0.0002692061534617096","0.002289925701916218"
"367","0.0006513772040589487","0.00027071108343079686","0.0017266309587284923"
"368","0.0007086442642973672","0.000268532574409619","0.002044814871624112"
"369","0.000689326418194406","0.00028814689721912146","0.0018871842185035348"
"370","0.0006428104584458573","0.00029182175057940185","0.0021657124161720276"
"371","0.0008039288910242312","0.00021846251911483705","0.002598122926428914"
"372","0.000702011051732276","0.0002535353123676032","0.0025065767113119364"
"373","0.0006617097332591897","0.0002831892925314605","0.0016968398122116923"
"374","0.0006749451186523998","0.00018469856877345592","0.002385496161878109"
"375","0.0006453465336154954","0.0001999160595005378","0.0018886214820668101"
"376","0.0006446008106838141","0.00022528968111146241","0.0019846907816827297"
"377","0.0006003463399949772","0.00021392511553131044","0.001438829698599875"
"378","0.0006289914393885832","0.000191429557162337","0.0015726620331406593"
"379","0.0006504740630244387","0.00027174994465894997","0.002148075494915247"
"380","0.0006461906972429555","0.00015944927872624248","0.001540042576380074"
"381","0.0007080395850513516","0.000234647945035249","0.0016079065389931202"
"382","0.000612538800161364","0.00019255763618275523","0.0016323860036209226"
"383","0.0006659537752496142","0.00026147818425670266","0.001910910475999117"
"384","0.0006662844238674332","0.00017482321709394455","0.0017855257028713822"
"385","0.000659032210964581","0.00024676613975316286","0.0021090498194098473"
"386","0.0005870162115978269","0.0002503710566088557","0.0014836994232609868"
"387","0.0006342156918655181","0.0001838296593632549","0.0021771537140011787"
"388","0.0006379541762349806","0.00026334068388678133","0.0021302038803696632"
"389","0.0006755272569817266","0.00023421466175932437","0.0021287426352500916"
"390","0.0006300082394114599","0.00015887651534285396","0.002257414162158966"
"391","0.0006250728956415672","0.00022950941638555378","0.001928320387378335"
"392","0.0006259543001290474","0.00021220972121227533","0.002005932852625847"
"393","0.0005769079906368179","0.00021694804308936","0.0016315729590132833"
"394","0.0006340633679365996","0.00017190557264257222","0.002059374237433076"
"395","0.0006022057566261882","0.00021355945500545204","0.0013830751413479447"
"396","0.0005831879052807223","0.00019141905067954212","0.0016879067989066243"
"397","0.0005310712811729774","0.00023022721870802343","0.0011375752510502934"
"398","0.0005708490638865222","0.00024672294966876507","0.0017957377713173628"
"399","0.0005635229408026448","0.0002439518430037424","0.0014875979395583272"
"400","0.0006139831028372884","0.00018104804621543735","0.0015164535725489259"
"401","0.0006062626559688742","0.00019844371126964688","0.0017113465582951903"
"402","0.0005837464213355219","0.00015412719221785665","0.0014762756181880832"
"403","0.0005586435752398945","0.00021828715398442","0.0019352803938090801"
"404","0.0005902295213610191","0.0001911633153213188","0.002134212525561452"
"405","0.0006095731449273318","0.0001781680475687608","0.0018875229870900512"
"406","0.0005343052210358517","0.0002263026690343395","0.0014102694112807512"
"407","0.0005552132141270578","0.00015925397747196257","0.0013849132228642702"
"408","0.0005702811262192976","0.0001793224801076576","0.0018144320929422975"
"409","0.0005903586665979298","0.00020041716925334185","0.0026532344054430723"
"410","0.0005533889905501414","0.0001747986243572086","0.0012548647355288267"
"411","0.0005527749172901606","0.00016854084969963878","0.001834466471336782"
"412","0.0005839408861055713","0.00015397781680803746","0.0018367895390838385"
"413","0.0005792766726166331","0.00017338200996164232","0.002197573659941554"
"414","0.0005658358247179923","0.0002003294648602605","0.0014046599389985204"
"415","0.000543919714079399","0.00017694311100058258","0.0016495472518727183"
"416","0.0006308366598738037","0.00020711516845040023","0.0021774102933704853"
"417","0.0005445236250846486","0.00017615713295526803","0.0021461048163473606"
"418","0.0005931878444369368","0.0001555323542561382","0.0019605415873229504"
"419","0.0006026929472211812","0.00016378705913666636","0.0017493690829724073"
"420","0.000548260328098971","0.000190256760106422","0.0014574517263099551"
"421","0.0005735156341086559","0.00018891911895480007","0.0016761085717007518"
"422","0.0005986789323726733","0.00023360562045127153","0.0013874397845938802"
"423","0.0005904809102127008","0.0001768302172422409","0.0021527917124330997"
"424","0.0005583913197965715","0.0001760676532285288","0.0021374132484197617"
"425","0.0005104927790696444","0.0001069286372512579","0.001340388087555766"
"426","0.0005339171977288186","0.000187108016689308","0.0012551789404824376"
"427","0.0005284596670113889","0.00018583305063657463","0.0014998953556641936"
"428","0.0005289758435161464","0.0001612354099052027","0.0016250249464064837"
"429","0.0005395266664985182","0.00016415839490946382","0.0021878972183912992"
"430","0.0005180785324071245","0.00017749732069205493","0.0017279972089454532"
"431","0.0004982372614402516","0.00019167222490068525","0.0012854491360485554"
"432","0.0005492691346042758","0.00018895928224083036","0.0017761412309482694"
"433","0.0005402960112029366","0.00017645463231019676","0.0020768665708601475"
"434","0.0005186385638682686","0.00016781582962721586","0.00156168092507869"
"435","0.00048594483463414785","0.000145821351907216","0.0013514768797904253"
"436","0.0005168461271939028","0.00019335099204909056","0.001615644432604313"
"437","0.0005545456655893539","0.00016160939412657171","0.002527936128899455"
"438","0.0005091146023036784","0.0001925120159285143","0.0010927836410701275"
"439","0.0005091581737486132","0.00015714556502643973","0.0013344829203560948"
"440","0.0005152702827311667","0.0002016499056480825","0.0011817627819254994"
"441","0.0005322174151058726","0.00014488128363154829","0.0014643605099990964"
"442","0.0005414321921276057","0.0001275462709600106","0.001696480787359178"
"443","0.0005025852562915854","0.00020095694344490767","0.0018433034420013428"
"444","0.0004888241814553801","0.00012568013335112482","0.0012242335360497236"
"445","0.0005021605104737883","0.00014000252122059464","0.001928523532114923"
"446","0.00051831292612719","0.00017928649322129786","0.0015096787828952074"
"447","0.0004990134741468676","0.0001543471880722791","0.001439535291865468"
"448","0.0005105896667248152","0.00020968537137378007","0.0014183964813128114"
"449","0.0005309038699187081","0.00013474741717800498","0.0016864853678271174"
"450","0.0004886536445500778","0.00018337809888180345","0.001518555567599833"
"451","0.0005592143876630621","0.00015626104141119868","0.001503156148828566"
"452","0.0005023867578811718","0.00010198653762927279","0.0015423439908772707"
"453","0.0005084113920396515","0.00017531486810185015","0.0011147998739033937"
"454","0.0004811853357060844","0.00014518228999804705","0.0014856829075142741"
"455","0.0004753328128195978","0.00017995900998357683","0.0013061885256320238"
"456","0.000543253531665461","0.00011043544509448111","0.001217695651575923"
"457","0.0005336067863089707","0.000175555789610371","0.0017672911053523421"
"458","0.0004797555879561295","0.0001391720143146813","0.0018198080360889435"
"459","0.000518750143438128","0.00015136072761379182","0.0017431145533919334"
"460","0.0004929209399992472","0.00013626879081130028","0.0015013027004897594"
"461","0.0004958082943881765","0.00022053057909943163","0.0018272462766617537"
"462","0.0004533451990874741","0.00014929119788575917","0.001313445856794715"
"463","0.00048400691744534234","0.00016175376367755234","0.0010344227775931358"
"464","0.0005111529472773766","0.00013928978296462446","0.0012974849669262767"
"465","0.000487525922804268","0.00016098926425911486","0.0014769750414416194"
"466","0.0004893183905896249","0.0001346779754385352","0.0014776024036109447"
"467","0.0005172175793820221","0.00022385075862985104","0.001582859200425446"
"468","0.0004870386127832121","0.00025457399897277355","0.001466719782911241"
"469","0.0004760902871755112","0.00024202045460697263","0.0011255844729021192"
"470","0.0004535507599437802","0.0001870059932116419","0.0010821429314091802"
"471","0.00047246309434834484","0.0002755654859356582","0.0011307380627840757"
"472","0.00045534566944015436","0.00013599464728031307","0.0012154479045420885"
"473","0.00046006072982985143","0.00017836967890616506","0.0010517861228436232"
"474","0.0004394110482876542","0.00018495492986403406","0.0012760047102347016"
"475","0.00048345725046037213","0.00017060486425179988","0.0019874044228345156"
"476","0.0004550519054113277","0.00022901002375874668","0.001574867870658636"
"477","0.00043204366701157315","0.0001749694492900744","0.0013785240007564425"
"478","0.0004767867709421713","0.0001451122952857986","0.0015867867041379213"
"479","0.0004652460840338006","0.00023249321384355426","0.0016237053787335753"
"480","0.0004883629906167887","0.00013551782467402518","0.0019127182895317674"
"481","0.0004671267499737763","0.0002108742919517681","0.001549696084111929"
"482","0.0004873668663565005","0.0002171326195821166","0.0018915022956207395"
"483","0.0004323068700112595","0.0001949897559825331","0.0010507057886570692"
"484","0.0004523307128191187","0.00018509205256123096","0.0014654984697699547"
"485","0.00043190281450796613","0.0001525822008261457","0.001261640922166407"
"486","0.0004646520472557188","0.00014654798724222928","0.0015217927284538746"
"487","0.00044373498681595484","0.0001703566376818344","0.0012410797644406557"
"488","0.0004900058456455711","0.0001932725717779249","0.0018445838941261172"
"489","0.0004239607008238291","0.00013997394125908613","0.001004161429591477"
"490","0.00046981768060379243","0.00014192989328876138","0.0012409137561917305"
"491","0.0004456804775239514","0.00017557725368533283","0.0013644408900290728"
"492","0.0004312452701610866","0.00017468578880652785","0.0013129530707374215"
"493","0.0004899898761730833","0.00022015399008523673","0.001113919191993773"
"494","0.00047678985895894085","0.00019762107694987208","0.0015250805299729109"
"495","0.0004905133778108926","0.00014847508282400668","0.001369769568555057"
"496","0.0004594965776677468","0.0002068700996460393","0.0015549787785857916"
"497","0.00044161741619785157","0.0001731344818836078","0.0010984779801219702"
"498","0.0004924247768940404","0.00023613568919245154","0.0011421225499361753"
"499","0.00041977135346126583","0.00014934357022866607","0.0012371588964015245"
"500","0.00041756700977265576","0.00016426340152975172","0.0012315440690144897"
"501","0.0004270658346599546","0.0001812246482586488","0.001361553673632443"
"502","0.0004763466683376966","0.00013297625991981477","0.0014528663596138358"
"503","0.00041373420841911613","0.00013540573127102107","0.0010457644239068031"
"504","0.0004470399656164428","0.00015613807772751898","0.0013923337683081627"
"505","0.0004072772275760834","0.00019285788584966213","0.0009238486527465284"
"506","0.00040545770928568755","0.00019489206897560507","0.0010916837491095066"
"507","0.00044041546914678326","0.00017929081514012069","0.0015565274516120553"
"508","0.0004228275095650541","0.00014923095295671374","0.0011054608039557934"
"509","0.00042389979604069656","0.00016660839901305735","0.001410708762705326"
"510","0.00044114388332798564","0.00019898498430848122","0.0010457542957738042"
"511","0.0005000691864928551","0.00015451497165486217","0.0018725598929449916"
"512","0.0004417041727092824","0.00014073302736505866","0.0011103692231699824"
"513","0.00043243392328490857","0.00018127520161215216","0.0013143697287887335"
"514","0.00040852788641069344","0.0001435158192180097","0.0011256909929215908"
"515","0.0004245448508299887","0.00015993666602298617","0.0009276311611756682"
"516","0.0004200006791005104","0.0001765513006830588","0.001407818985171616"
"517","0.0004104726949349399","0.000121099736134056","0.0012492627138271928"
