"Step","env_id: NNBandit-v0 - regret","env_id: NNBandit-v0 - regret__MIN","env_id: NNBandit-v0 - regret__MAX"
"112","40.07054802467083","20.63442611694336","61.25796127319336"
"113","40.28569228073646","20.658403396606445","61.25796127319336"
"114","40.4869986567004","20.994890213012695","61.6727294921875"
"115","40.64568144699623","20.994890213012695","62.20589065551758"
"116","40.92662581082048","20.994890213012695","62.71760940551758"
"117","41.162916643866176","21.271177291870117","62.71760940551758"
"118","41.39482978294636","21.362445831298828","62.71760940551758"
"119","41.6640567779541","21.502851486206055","63.36299514770508"
"120","41.80402920163911","21.527427673339844","63.36299514770508"
"121","42.04334476076323","21.561418533325195","63.786231994628906"
"122","42.226517118256666","21.566492080688477","64.43602752685547"
"123","42.43247137398556","21.88942527770996","64.709228515625"
"124","42.654218673706055","21.953710556030273","64.709228515625"
"125","42.84899823418979","21.980714797973633","64.709228515625"
"126","43.00166945621885","22.276079177856445","64.709228515625"
"127","43.169744688889075","22.276079177856445","64.709228515625"
"128","43.344210460268215","22.351703643798828","64.709228515625"
"129","43.54471647328344","22.395387649536133","65.29513549804688"
"130","43.70078534093396","22.619815826416016","65.29513549804688"
"131","43.88192367553711","22.64991569519043","65.29513549804688"
"132","44.010842224647256","22.657285690307617","65.45790100097656"
"133","44.14455617707351","22.73082160949707","65.45790100097656"
"134","44.332351487258386","22.80489730834961","65.45790100097656"
"135","44.50951845892544","22.820077896118164","65.78235626220703"
"136","44.70084663917278","22.820077896118164","65.78235626220703"
"137","44.89353607440817","22.820077896118164","65.78235626220703"
"138","45.02496528625488","22.820077896118164","65.78235626220703"
"139","45.14499342030492","23.028528213500977","65.78235626220703"
"140","45.35893262665847","23.028528213500977","66.09844970703125"
"141","45.5585884883486","23.028528213500977","66.79472351074219"
"142","45.73486518859863","23.05668067932129","67.1282730102539"
"143","45.898676970909385","23.08437728881836","67.47369384765625"
"144","46.04702068197316","23.131322860717773","67.47369384765625"
"145","46.18552622301825","23.190044403076172","67.47369384765625"
"146","46.286962574925916","23.199542999267578","67.47369384765625"
"147","46.501830923146215","23.199542999267578","68.13253784179688"
"148","46.69792096368198","23.229480743408203","68.36282348632812"
"149","46.82938674400593","23.26453399658203","68.36282348632812"
"150","46.90376038386904","23.633031845092773","68.36282348632812"
"151","47.10848203198663","23.687864303588867","68.36282348632812"
"152","47.20720435833109","23.7141170501709","68.36282348632812"
"153","47.32114555095804","23.72645378112793","69.03274536132812"
"154","47.42912568717167","23.72645378112793","69.03274536132812"
"155","47.578008849045325","23.854167938232422","69.03274536132812"
"156","47.756611330755824","23.990924835205078","69.25161743164062"
"157","47.85125633765911","24.054615020751953","69.25161743164062"
"158","48.01442804007694","24.074203491210938","69.25161743164062"
"159","48.12058356712605","24.10323715209961","69.25161743164062"
"160","48.28009848759092","24.146848678588867","69.417236328125"
"161","48.33867928077434","24.153303146362305","69.417236328125"
"162","48.495290756225586","24.216283798217773","69.5438461303711"
"163","48.60771882945094","24.216840744018555","69.5438461303711"
"164","48.70860086638352","24.217878341674805","70.21114349365234"
"165","48.80774918917952","24.51343536376953","70.21114349365234"
"166","48.94685080955769","24.538660049438477","70.21114349365234"
"167","49.02484657024515","24.675504684448242","70.21114349365234"
"168","49.13194465637207","25.075695037841797","70.21114349365234"
"169","49.28660037599761","25.245628356933594","70.71466064453125"
"170","49.401340353077856","25.58774757385254","70.71466064453125"
"171","49.548385225493334","25.58774757385254","70.71466064453125"
"172","49.62440536762106","25.635025024414062","70.71466064453125"
"173","49.75887443279398","25.638988494873047","70.71466064453125"
"174","49.83443812666268","25.733516693115234","70.71466064453125"
"175","49.98530815387594","25.861312866210938","70.71466064453125"
"176","50.10089269177667","26.103952407836914","70.71466064453125"
"177","50.20824774380388","26.103952407836914","70.71466064453125"
"178","50.39885409124966","26.30021858215332","71.52171325683594"
"179","50.564745409735316","26.523481369018555","71.83709716796875"
"180","50.73305162890204","26.523481369018555","72.88261413574219"
"181","50.935297670035524","26.809343338012695","72.88261413574219"
"182","51.01266472915123","26.809343338012695","73.8727035522461"
"183","51.088806612738246","27.023128509521484","73.8727035522461"
"184","51.18572577114763","27.34925079345703","73.8727035522461"
"185","51.24431215483567","27.34925079345703","73.8727035522461"
"186","51.30217650841023","27.34925079345703","73.8727035522461"
"187","51.406883831681874","27.405771255493164","73.8727035522461"
"188","51.53851127624512","27.438505172729492","73.8727035522461"
"189","51.67358122200802","27.48904800415039","74.24213409423828"
"190","51.75919473582301","27.5025577545166","74.69979858398438"
"191","51.87595143811456","27.758811950683594","74.69979858398438"
"192","51.949743336644666","28.108692169189453","74.69979858398438"
"193","52.034515380859375","28.29559326171875","74.69979858398438"
"194","52.127823928306846","28.353334426879883","74.69979858398438"
"195","52.26435635007661","28.353334426879883","74.69979858398438"
"196","52.31451106893605","28.37101173400879","74.69979858398438"
"197","52.402427410257275","28.375476837158203","74.69979858398438"
"198","52.52433520349963","28.412172317504883","74.69979858398438"
"199","52.56840271785342","28.427331924438477","74.69979858398438"
"200","52.67031064526788","28.468994140625","75.348388671875"
"201","52.72458115939436","28.468994140625","75.348388671875"
"202","52.78912925720215","28.468994140625","75.348388671875"
"203","52.88839465174182","28.51126480102539","75.348388671875"
"204","52.977476909242824","28.52549934387207","75.348388671875"
"205","53.092543108709926","28.546092987060547","76.07208251953125"
"206","53.15921895257358","28.676881790161133","76.07208251953125"
"207","53.24878725512274","28.718957901000977","76.07208251953125"
"208","53.362702007951405","28.718957901000977","76.07208251953125"
"209","53.45807397776637","28.724430084228516","76.07208251953125"
"210","53.55409214414399","28.724430084228516","76.07208251953125"
"211","53.750870803306846","28.724430084228516","76.56696319580078"
"212","53.86259855073074","28.819908142089844","76.56696319580078"
"213","53.93721712046656","29.06187629699707","76.56696319580078"
"214","54.02251743448192","29.16410255432129","76.56696319580078"
"215","54.12575550737052","29.16410255432129","76.56696319580078"
"216","54.19893797512712","29.390592575073242","76.56696319580078"
"217","54.27078411496919","29.428037643432617","76.56696319580078"
"218","54.35861436251936","29.47672462463379","76.56696319580078"
"219","54.45031376542716","29.546838760375977","76.61787414550781"
"220","54.51277601307836","29.546838760375977","76.70096588134766"
"221","54.66453400973616","29.552244186401367","77.20459747314453"
"222","54.77279005379513","29.617298126220703","77.20459747314453"
"223","54.92802468661604","29.645339965820312","77.51036071777344"
"224","54.98931733493147","29.65629768371582","77.51036071777344"
"225","55.13120309237776","29.724319458007812","77.59428405761719"
"226","55.187961381057214","29.86347007751465","77.59428405761719"
"227","55.237755742566335","29.885547637939453","77.71443176269531"
"228","55.30764842855519","29.9077091217041","77.88446044921875"
"229","55.38225233143773","30.352018356323242","77.9345703125"
"230","55.57047672929435","30.457609176635742","78.65513610839844"
"231","55.68628403236126","30.479637145996094","78.65513610839844"
"232","55.763261466190734","30.479637145996094","78.65513610839844"
"233","55.9171893021156","30.501760482788086","78.65513610839844"
"234","55.9831024696087","30.574291229248047","78.65513610839844"
"235","56.07602731112776","30.574291229248047","78.65513610839844"
"236","56.167858321091224","30.6076717376709","79.10750579833984"
"237","56.24173361679603","30.948095321655273","79.10750579833984"
"238","56.37611586472084","31.04709243774414","79.10750579833984"
"239","56.4555563433417","31.14625358581543","79.10750579833984"
"240","56.542501252273034","31.18758773803711","79.10750579833984"
"241","56.67530474169501","31.212629318237305","79.10750579833984"
"242","56.76058703455432","31.22587013244629","79.44661712646484"
"243","56.8870020241573","31.22587013244629","79.77851104736328"
"244","56.92702175008839","31.267465591430664","79.77851104736328"
"245","57.008050721267175","31.288074493408203","79.80463409423828"
"246","57.05281639099121","31.293588638305664","79.80463409423828"
"247","57.13955030770138","31.5830078125","79.88711547851562"
"248","57.23085442904768","31.598155975341797","79.88711547851562"
"249","57.283410368294554","31.663728713989258","79.88711547851562"
"250","57.350484650710534","31.68792724609375","79.94792175292969"
"251","57.41556805577771","31.690610885620117","80.0082778930664"
"252","57.54606628417969","31.73404312133789","80.641845703125"
"253","57.62502341434873","31.747760772705078","80.67680358886719"
"254","57.719478015241954","31.763856887817383","80.67680358886719"
"255","57.7648056293356","31.8370361328125","80.90576171875"
"256","57.8829534464869","31.872011184692383","80.90576171875"
"257","57.97402513438258","31.872011184692383","80.90576171875"
"258","58.01268623615133","31.903533935546875","81.0097885131836"
"259","58.08969366139379","32.02771759033203","81.0097885131836"
"260","58.14729098615975","32.470333099365234","81.02676391601562"
"261","58.23142886983937","32.509220123291016","81.18927764892578"
"262","58.284885538035425","32.55242919921875","81.4465103149414"
"263","58.34794353616649","32.68229675292969","81.4465103149414"
"264","58.43461003796808","32.72437286376953","81.6087417602539"
"265","58.543433222277415","32.75875473022461","81.6151351928711"
"266","58.59930946087015","32.75896072387695","81.6151351928711"
"267","58.68556989472488","32.801876068115234","81.96526336669922"
"268","58.79939322636045","32.801876068115234","81.96526336669922"
"269","58.861094507677805","32.8330192565918","82.28562927246094"
"270","58.926753997802734","32.904056549072266","82.6592025756836"
"271","59.009529245310816","33.004337310791016","83.11691284179688"
"272","59.08538923592403","33.009857177734375","83.11691284179688"
"273","59.14737596182987","33.31337356567383","83.11691284179688"
"274","59.19599888242524","33.31337356567383","83.4071273803711"
"275","59.2164060658422","33.33556365966797","83.4071273803711"
"276","59.34125334641029","33.39945983886719","83.4071273803711"
"277","59.45880495268723","33.531394958496094","84.12480163574219"
"278","59.55581822888605","33.73085403442383","84.12480163574219"
"279","59.59770623568831","33.73114013671875","84.12480163574219"
"280","59.68641438977472","33.73114013671875","84.12480163574219"
"281","59.77543377054149","33.773338317871094","84.63408660888672"
"282","59.824454603524046","33.773338317871094","84.63408660888672"
"283","59.87903160884463","33.830989837646484","84.63408660888672"
"284","59.96080293326542","34.11809539794922","84.72293090820312"
"285","60.02881188228213","34.11809539794922","84.76305389404297"
"286","60.07083577123181","34.1387939453125","84.84916687011719"
"287","60.17151615537446","34.32184600830078","84.84916687011719"
"288","60.341233746758824","34.33827590942383","85.53678894042969"
"289","60.469678418389684","34.37228775024414","85.58570098876953"
"290","60.54333772330448","34.44795227050781","85.58570098876953"
"291","60.59915660989696","34.5257682800293","85.58570098876953"
"292","60.68161668448612","34.5951042175293","85.61486053466797"
"293","60.75588857716527","34.602901458740234","85.61486053466797"
"294","60.767624690614895","34.602901458740234","85.61486053466797"
"295","60.814537706046266","34.602901458740234","85.61486053466797"
"296","60.94137560088059","34.6464729309082","86.35492706298828"
"297","60.984335669155776","34.677650451660156","86.35492706298828"
"298","61.04447766008048","34.73994827270508","86.35492706298828"
"299","61.11696637909988","34.763572692871094","86.35492706298828"
"300","61.19203172881028","34.816932678222656","86.35492706298828"
"301","61.2523764248552","34.816932678222656","86.67811584472656"
"302","61.330230449808056","34.816932678222656","86.67811584472656"
"303","61.39839869532092","34.97751235961914","87.31342315673828"
"304","61.51022430946087","35.028404235839844","87.92863464355469"
"305","61.60373819285426","35.028404235839844","87.92863464355469"
"306","61.70594419282058","35.028404235839844","87.92863464355469"
"307","61.74271958449791","35.042415618896484","88.3402099609375"
"308","61.818528010927395","35.0600471496582","88.3402099609375"
"309","61.91643839869006","35.0600471496582","88.3402099609375"
"310","61.98637455907361","35.089111328125","88.34466552734375"
"311","62.06386039996969","35.089111328125","88.34466552734375"
"312","62.16982900685277","35.089111328125","88.34466552734375"
"313","62.217236091350685","35.147972106933594","88.34466552734375"
"314","62.266003838900865","35.177764892578125","88.34466552734375"
"315","62.31815509138436","35.22706985473633","88.44158172607422"
"316","62.34056867402175","35.272525787353516","88.44158172607422"
"317","62.446344178298425","35.30913162231445","88.82323455810547"
"318","62.49080947349812","35.35261535644531","88.82323455810547"
"319","62.53106084363214","35.37638473510742","88.82323455810547"
"320","62.575670702704066","35.378475189208984","88.82323455810547"
"321","62.63477233360554","35.378475189208984","88.82323455810547"
"322","62.68857258763806","35.378475189208984","88.82323455810547"
"323","62.82394698570515","35.43307876586914","88.82323455810547"
"324","62.93045478031553","35.50000762939453","88.82323455810547"
"325","62.97203642746498","35.57440948486328","88.82323455810547"
"326","63.09720966733735","35.61375427246094","88.82323455810547"
"327","63.14947575536267","35.61965560913086","89.11774444580078"
"328","63.194504310344826","35.68073272705078","89.11774444580078"
"329","63.24457523740571","35.69670867919922","89.11774444580078"
"330","63.27942210230334","35.70976257324219","89.11774444580078"
"331","63.314035481420056","35.70976257324219","89.2398681640625"
"332","63.34224450999293","35.77753829956055","89.2398681640625"
"333","63.40518451559132","35.83404541015625","89.33549499511719"
"334","63.47320740798424","35.83404541015625","89.33549499511719"
"335","63.5572430840854","36.06711196899414","89.33549499511719"
"336","63.59726886091561","36.07438278198242","89.33549499511719"
"337","63.655688976419384","36.11848831176758","90.08433532714844"
"338","63.73172325923525","36.143924713134766","90.1371078491211"
"339","63.79989282016096","36.143924713134766","90.37905883789062"
"340","63.84433549025963","36.143924713134766","90.52200317382812"
"341","63.868133544921875","36.17990493774414","90.52200317382812"
"342","63.90058477993669","36.21006774902344","90.52200317382812"
"343","63.93506859088766","36.27776336669922","90.52200317382812"
"344","64.03975046092066","36.27776336669922","90.67381286621094"
"345","64.06675799139614","36.27776336669922","91.00314331054688"
"346","64.11106543705381","36.27776336669922","91.00314331054688"
"347","64.26777017527613","36.27776336669922","91.85248565673828"
"348","64.32374151821794","36.3181037902832","91.99402618408203"
"349","64.35901602383318","36.339847564697266","91.99402618408203"
"350","64.42036319601125","36.671287536621094","92.0220718383789"
"351","64.45823774666621","36.71596908569336","92.0220718383789"
"352","64.46568364110486","36.754154205322266","92.0220718383789"
"353","64.48866100968986","36.78910446166992","92.0220718383789"
"354","64.52397326765389","36.78910446166992","92.54524230957031"
"355","64.60743318755051","36.83616638183594","92.96614074707031"
"356","64.66552773837385","36.87807083129883","92.96614074707031"
"357","64.74379980153051","36.92477798461914","93.10027313232422"
"358","64.80187383191338","36.94811248779297","93.12908172607422"
"359","64.85846157731682","36.98134231567383","93.12908172607422"
"360","64.91236982674434","37.009246826171875","93.12908172607422"
"361","65.00137289639177","37.04935836791992","93.12908172607422"
"362","65.05296562457907","37.12056350708008","93.12908172607422"
"363","65.08347531022697","37.12056350708008","93.12908172607422"
"364","65.12517494990908","37.1607780456543","93.12908172607422"
"365","65.16269618067248","37.16152572631836","93.12908172607422"
"366","65.24549786797886","37.20497131347656","93.25122833251953"
"367","65.26005843590046","37.21004867553711","93.25432586669922"
"368","65.31945129920696","37.25712203979492","93.25432586669922"
"369","65.38191394148201","37.25712203979492","93.25432586669922"
"370","65.4198384778253","37.2766227722168","93.25432586669922"
"371","65.47673337212925","37.2766227722168","93.25432586669922"
"372","65.53050876485891","37.31300735473633","93.25432586669922"
"373","65.59707089128166","37.31300735473633","93.25432586669922"
"374","65.65588444676892","37.34983444213867","93.41050720214844"
"375","65.74390858617322","37.366912841796875","93.41050720214844"
"376","65.80565130299536","37.366912841796875","93.41050720214844"
"377","65.88762717411436","37.366912841796875","93.41050720214844"
"378","65.96782973716999","37.408905029296875","93.75691223144531"
"379","66.00398846330314","37.4362907409668","93.75691223144531"
"380","66.0519089534365","37.48047637939453","93.75691223144531"
"381","66.08504196693157","37.529483795166016","93.8543930053711"
"382","66.13060444798963","37.57065963745117","93.88931274414062"
"383","66.21574270314184","37.880760192871094","94.73180389404297"
"384","66.28542630425815","37.92886734008789","95.3488540649414"
"385","66.32836374743232","37.96197509765625","95.3742446899414"
"386","66.3365592956543","37.9785041809082","95.3742446899414"
"387","66.38026546609812","37.9785041809082","95.3742446899414"
"388","66.42278289794922","37.9785041809082","95.3742446899414"
"389","66.44783743496599","38.11325454711914","95.6026382446289"
"390","66.47361834295864","38.1397590637207","95.6026382446289"
"391","66.48176969330886","38.1397590637207","95.6026382446289"
"392","66.52711986673289","38.14487838745117","95.6026382446289"
"393","66.570150967302","38.166622161865234","95.6374282836914"
"394","66.59980747617524","38.22614288330078","96.33222198486328"
"395","66.63821687369511","38.284423828125","96.33222198486328"
"396","66.65324993791252","38.284423828125","96.44366455078125"
"397","66.72476880303745","38.307376861572266","96.9263687133789"
"398","66.7753985174771","38.4046516418457","96.9263687133789"
"399","66.81050885956863","38.40788269042969","96.9263687133789"
"400","66.83174567387022","38.437496185302734","96.9263687133789"
"401","66.8694041021939","38.444541931152344","96.9263687133789"
"402","66.89710827531486","38.4821662902832","96.9263687133789"
"403","66.9299140140928","38.4821662902832","97.21125030517578"
"404","66.95602022368332","38.527278900146484","97.21125030517578"
"405","66.97241053087959","38.62583923339844","97.21125030517578"
"406","67.06015567121834","38.6717414855957","97.31348419189453"
"407","67.11456772376751","38.691959381103516","97.31348419189453"
"408","67.18215508296572","38.75223159790039","97.36902618408203"
"409","67.20803267380288","38.79054260253906","97.42261505126953"
"410","67.27919900828394","38.79054260253906","97.42261505126953"
"411","67.32882729892073","38.79054260253906","97.42261505126953"
"412","67.35942880038557","38.84308624267578","97.42261505126953"
"413","67.41637289113012","38.85177993774414","97.52285766601562"
"414","67.45294952392578","38.85177993774414","97.52285766601562"
"415","67.5191316275761","38.88671112060547","97.52285766601562"
"416","67.60320242520037","39.2802848815918","97.52285766601562"
"417","67.62649378283271","39.309932708740234","97.56717681884766"
"418","67.63694802645979","39.309932708740234","97.70889282226562"
"419","67.68695094667632","39.33073043823242","97.70889282226562"
"420","67.70772723493904","39.36260223388672","97.70889282226562"
"421","67.75727344381399","39.36260223388672","97.70889282226562"
"422","67.81986394421807","39.40811538696289","97.89469146728516"
"423","67.84870634407832","39.44412612915039","97.89469146728516"
"424","67.90643376317517","39.46193313598633","97.89469146728516"
"425","67.96694591127593","39.74702835083008","98.77265930175781"
"426","67.97340682457234","39.74711227416992","98.89759826660156"
"427","68.00551749920022","39.838680267333984","98.89759826660156"
"428","68.04414657066609","40.14620590209961","98.89759826660156"
"429","68.073945538751","40.18611526489258","98.89759826660156"
"430","68.13857584986194","40.18611526489258","98.89759826660156"
"431","68.16324720711543","40.229000091552734","98.90245819091797"
"432","68.2105080177044","40.229000091552734","98.90245819091797"
"433","68.2177865916285","40.27674102783203","98.90245819091797"
"434","68.23910127837082","40.27674102783203","98.90245819091797"
"435","68.26045963681977","40.27674102783203","98.94342803955078"
"436","68.28539841750572","40.29134750366211","98.94342803955078"
"437","68.32984463921909","40.36529541015625","98.94342803955078"
"438","68.3626945758688","40.42497253417969","98.94342803955078"
"439","68.37803426282159","40.42497253417969","98.94342803955078"
"440","68.41917340508823","40.43557357788086","98.94939422607422"
"441","68.42972630467908","40.51958465576172","98.94939422607422"
"442","68.43926633637527","40.62977600097656","98.94939422607422"
"443","68.46402727324387","40.62977600097656","98.94939422607422"
"444","68.48179863239157","40.642765045166016","98.94939422607422"
"445","68.56409954202586","40.74114990234375","98.94939422607422"
"446","68.59570680815598","40.74114990234375","98.94939422607422"
"447","68.63284091291756","40.74114990234375","98.9505615234375"
"448","68.65129760216023","40.74114990234375","98.9505615234375"
"449","68.68300286654768","41.032493591308594","98.9505615234375"
"450","68.74639800499226","41.1449089050293","98.9505615234375"
"451","68.76523734783304","41.1449089050293","98.9505615234375"
"452","68.76919647742962","41.1449089050293","98.9505615234375"
"453","68.78387872103987","41.1617546081543","98.9505615234375"
"454","68.85692662206189","41.21072006225586","98.9505615234375"
"455","68.88737895570952","41.21072006225586","98.9505615234375"
"456","68.93032126591123","41.2270622253418","98.9505615234375"
"457","68.94211210053543","41.24674987792969","98.9505615234375"
"458","68.97848629129344","41.309993743896484","99.07018280029297"
"459","68.98453179721174","41.309993743896484","99.07018280029297"
"460","69.02800579728752","41.357421875","99.07018280029297"
"461","69.06287384033203","41.52442169189453","99.07018280029297"
"462","69.1122265519767","41.52442169189453","99.07018280029297"
"463","69.12165911444302","41.57260513305664","99.07018280029297"
"464","69.1472053527832","41.613006591796875","99.31395721435547"
"465","69.15461770419417","41.613006591796875","99.31395721435547"
"466","69.16500657180259","41.613006591796875","99.31395721435547"
"467","69.19155397086308","41.648319244384766","99.31395721435547"
"468","69.21733474731445","41.68274688720703","99.31395721435547"
"469","69.27085797540073","41.71184539794922","99.32115173339844"
"470","69.30961306341763","41.8364143371582","99.32115173339844"
"471","69.37590079471983","41.8364143371582","99.32115173339844"
"472","69.41061572370857","41.856903076171875","99.7939224243164"
"473","69.45863671138369","41.856903076171875","99.7939224243164"
"474","69.52293830082334","41.87849426269531","99.7939224243164"
"475","69.56834543162378","41.895023345947266","99.98487854003906"
"476","69.6462454960264","41.895023345947266","99.98487854003906"
"477","69.68289855430866","41.91474151611328","99.98487854003906"
"478","69.71090514084389","41.963619232177734","99.98487854003906"
"479","69.74916339742727","41.9699821472168","99.98487854003906"
"480","69.78832613188645","41.9699821472168","99.98487854003906"
"481","69.80633689617288","41.9699821472168","99.98487854003906"
"482","69.83667991901267","42.048065185546875","99.98487854003906"
"483","69.8832559256718","42.10291290283203","99.98487854003906"
"484","69.91665807263604","42.119407653808594","99.98487854003906"
"485","69.92969302473396","42.28229904174805","99.98487854003906"
"486","69.9703184982826","42.33856964111328","99.98487854003906"
"487","70.02508873775088","42.36025619506836","99.98487854003906"
"488","70.05312215870825","42.643436431884766","99.98487854003906"
"489","70.08186419256802","42.643436431884766","99.98487854003906"
"490","70.08853662425074","42.691062927246094","99.99220275878906"
"491","70.14407480174097","42.691062927246094","99.99220275878906"
"492","70.15316785615066","42.691062927246094","99.99220275878906"
"493","70.18822873871902","42.691062927246094","99.99220275878906"
