"Step","noisy_net: true - exploration_rate","noisy_net: true - exploration_rate__MIN","noisy_net: true - exploration_rate__MAX"
"640","0.08825000000000002","0","0.3625"
"650","0.08650000000000001","0","0.34500000000000003"
"660","0.08399999999999999","0","0.31999999999999995"
"670","0.08233333333333334","0","0.3175"
"680","0.08116666666666666","0","0.30500000000000005"
"690","0.07866666666666666","0","0.32"
"700","0.07458333333333332","0","0.3"
"710","0.0733333333333333","0","0.28750000000000003"
"720","0.07549999999999998","0","0.29000000000000004"
"730","0.07350000000000002","0","0.265"
"740","0.07366666666666667","0","0.2725"
"750","0.07166666666666667","0","0.27749999999999997"
"760","0.06858333333333334","0","0.2775"
"770","0.06691666666666665","0","0.29000000000000004"
"780","0.06374999999999999","0","0.26"
"790","0.06266666666666668","0","0.25999999999999995"
"800","0.060833333333333336","0","0.2625"
"810","0.05933333333333333","0","0.27999999999999997"
"820","0.05791666666666665","0","0.26749999999999996"
"830","0.056583333333333326","0","0.275"
"840","0.05391666666666666","0","0.265"
"850","0.05241666666666666","0","0.255"
"860","0.04991666666666667","0","0.225"
"870","0.05058333333333332","0","0.2"
"880","0.04925","0","0.19249999999999998"
"890","0.04816666666666666","0","0.19249999999999998"
"900","0.04908333333333334","0","0.205"
"910","0.04850000000000001","0","0.19249999999999998"
"920","0.044500000000000005","0","0.175"
"930","0.04283333333333335","0","0.17250000000000001"
"940","0.04033333333333334","0","0.16"
"950","0.04041666666666668","0","0.1625"
"960","0.04149999999999999","0","0.1625"
"970","0.04058333333333333","0","0.17250000000000001"
"980","0.04249999999999999","0","0.20249999999999999"
"990","0.04066666666666666","0","0.2"
"1000","0.038500000000000006","0","0.185"
"1010","0.03733333333333333","0","0.175"
"1020","0.03833333333333333","0","0.175"
"1030","0.036833333333333336","0","0.14750000000000002"
"1040","0.03683333333333334","0","0.14750000000000002"
"1050","0.03708333333333334","0","0.14500000000000002"
"1060","0.03791666666666667","0","0.1375"
"1070","0.035583333333333335","0","0.11499999999999999"
"1080","0.034416666666666665","0","0.1125"
"1090","0.03391666666666667","0","0.11000000000000001"
"1100","0.03325","0","0.10000000000000002"
"1110","0.03308333333333334","0","0.10000000000000002"
"1120","0.033499999999999995","0","0.12250000000000001"
"1130","0.03433333333333334","0","0.12250000000000001"
"1140","0.036833333333333336","0","0.14"
"1150","0.03591666666666667","0","0.12250000000000001"
"1160","0.034749999999999996","0","0.11500000000000002"
"1170","0.03575000000000001","0","0.12999999999999998"
"1180","0.03441666666666667","0","0.12999999999999998"
"1190","0.03275000000000001","0","0.12999999999999998"
"1200","0.03216666666666666","0","0.13749999999999998"
"1210","0.030749999999999996","0","0.10499999999999998"
"1220","0.03258333333333333","0","0.12250000000000001"
"1230","0.03200000000000001","0","0.12250000000000001"
"1240","0.031750000000000014","0","0.11750000000000002"
"1250","0.03241666666666667","0","0.12999999999999998"
"1260","0.03266666666666667","0","0.13999999999999999"
"1270","0.03233333333333333","0","0.1275"
"1280","0.03283333333333334","0","0.12999999999999998"
"1290","0.03175000000000001","0","0.12"
"1300","0.030166666666666668","0","0.12"
"1310","0.03033333333333333","0","0.1525"
"1320","0.029916666666666664","0","0.15499999999999997"
"1330","0.030416666666666668","0","0.16250000000000003"
"1340","0.030583333333333337","0","0.18250000000000002"
"1350","0.030083333333333337","0","0.18000000000000002"
"1360","0.030500000000000006","0","0.20249999999999999"
"1370","0.029916666666666668","0","0.20250000000000004"
"1380","0.02866666666666667","0","0.1775"
"1390","0.030333333333333334","0","0.17750000000000005"
"1400","0.030166666666666668","0","0.1775"
"1410","0.030833333333333345","0","0.17750000000000005"
"1420","0.02891666666666667","0","0.1525"
"1430","0.03150000000000001","0","0.16749999999999998"
"1440","0.03175000000000001","0","0.16999999999999998"
"1450","0.03191666666666667","0","0.16"
"1460","0.03183333333333334","0","0.15"
"1470","0.03141666666666667","0","0.155"
"1480","0.03091666666666667","0","0.15500000000000003"
"1490","0.032249999999999994","0","0.17250000000000001"
"1500","0.03233333333333334","0","0.185"
"1510","0.03158333333333333","0","0.16499999999999998"
"1520","0.030999999999999996","0","0.16499999999999998"
"1530","0.029583333333333333","0","0.15750000000000003"
"1540","0.030749999999999996","0","0.15"
"1550","0.030750000000000006","0","0.15"
"1560","0.03025","0","0.1275"
"1570","0.029499999999999995","0","0.11750000000000001"
"1580","0.031749999999999994","0","0.11500000000000002"
"1590","0.030999999999999996","0","0.11750000000000001"
"1600","0.030999999999999996","0","0.1325"
"1610","0.03150000000000001","0","0.135"
"1620","0.03166666666666666","0","0.13749999999999998"
"1630","0.029000000000000005","0","0.1325"
"1640","0.030000000000000002","0","0.1375"
"1650","0.02933333333333333","0","0.125"
"1660","0.0275","0","0.12250000000000001"
"1670","0.02958333333333334","0","0.11500000000000003"
"1680","0.02966666666666667","0","0.1125"
"1690","0.029083333333333333","0","0.12250000000000001"
"1700","0.029666666666666668","0","0.12250000000000001"
"1710","0.03133333333333333","0","0.12000000000000002"
"1720","0.033166666666666664","0","0.14500000000000002"
"1730","0.03483333333333332","0","0.1425"
"1740","0.031749999999999994","0","0.1325"
"1750","0.03233333333333334","0","0.14250000000000002"
"1760","0.03425","0","0.16000000000000003"
"1770","0.03425","0","0.175"
"1780","0.033916666666666664","0","0.17250000000000004"
"1790","0.03416666666666667","0","0.1975"
"1800","0.03508333333333334","0","0.2125"
"1810","0.035416666666666666","0","0.2"
"1820","0.034666666666666665","0","0.205"
"1830","0.035416666666666666","0","0.20749999999999996"
"1840","0.03383333333333333","0","0.19499999999999998"
"1850","0.033749999999999995","0","0.19499999999999998"
"1860","0.034583333333333334","0","0.19499999999999998"
"1870","0.033666666666666664","0","0.19499999999999998"
"1880","0.03250000000000001","0","0.18749999999999997"
"1890","0.03191666666666667","0","0.2"
"1900","0.03116666666666667","0","0.17750000000000002"
"1910","0.03158333333333334","0","0.195"
"1920","0.030250000000000003","0","0.195"
"1930","0.028416666666666663","0","0.1675"
"1940","0.028166666666666666","0","0.1575"
"1950","0.027666666666666662","0","0.14750000000000002"
"1960","0.026249999999999996","0","0.13"
"1970","0.027000000000000003","0","0.11000000000000001"
"1980","0.026500000000000003","0","0.095"
"1990","0.026250000000000006","0","0.0975"
"2000","0.025166666666666667","0","0.08249999999999999"
