"Step","env_id: ContextualBandit-v2 - regret","env_id: ContextualBandit-v2 - regret__MIN","env_id: ContextualBandit-v2 - regret__MAX"
"97","29.148592542483744","17.31811628121241","43.255991590155865"
"98","29.354882933061415","17.31811628121241","43.7955354338261"
"99","29.551018830847237","17.46798380649012","44.3668450653019"
"100","29.747305238547767","17.46798380649012","44.39923035472434"
"101","29.86534892536564","17.46798380649012","44.555886581789416"
"102","30.081324827306563","17.50038866115764","45.30836609700206"
"103","30.28938778359809","18.03390765214461","45.856192376031494"
"104","30.436518794433663","18.26629269447081","45.856192376031494"
"105","30.602950952444708","18.33087174456242","46.44549160804671"
"106","30.80820231384339","18.430186718587095","47.043669671527724"
"107","31.01595353174695","18.430186718587095","47.422545669676424"
"108","31.202490213213693","18.653070318681706","47.727646511252075"
"109","31.333797847735966","18.709567130777366","47.727646511252075"
"110","31.51742255478108","18.852935249097033","48.202297092759025"
"111","31.686287065710253","18.852935249097033","48.635977863336144"
