"Step","noisy_net: false - loss","noisy_net: false - loss__MIN","noisy_net: false - loss__MAX","noisy_net: true - loss","noisy_net: true - loss__MIN","noisy_net: true - loss__MAX"
"183","0.0038268053004602816","0.0007328763604164124","0.009377287700772285","0.00790261151996674","0.0010475533781573176","0.033774495124816895"
"184","0.0036075568747368047","0.0007180707179941237","0.007382153067737818","0.008034168167796452","0.0019192950567230582","0.017643621191382408"
"185","0.0034232554316986352","0.000665251340251416","0.007820941507816315","0.009181462854030542","0.0030517044942826033","0.032511185854673386"
"186","0.003502502194764516","0.00030588629306294024","0.007391257211565971","0.006622224169404944","0.0009483275352977216","0.016588957980275154"
"187","0.0032564944174902685","0.0003140814951620996","0.006678799167275429","0.008118662673950894","0.0005960394046269357","0.02857380360364914"
"188","0.0031993246018166906","0.0007342065800912678","0.007478383835405111","0.007561784870631527","0.001661936636082828","0.020695524290204048"
"189","0.0028648289550222794","0.0005762047949247062","0.006720861420035362","0.00923827452788828","0.001063034636899829","0.031779929995536804"
"190","0.003018026701862585","0.00041069972212426364","0.007982373237609863","0.007571261783596128","0.0027546093333512545","0.024396987631917"
"191","0.0027717556725044483","0.0007923099910840392","0.006862259469926357","0.006439646509534214","0.001251321635209024","0.015429550781846046"
"192","0.0029323037187251348","0.000471899431431666","0.00829169899225235","0.00689387260354124","0.0020070280879735947","0.022083565592765808"
"193","0.002775213218145919","0.0005773299490101635","0.0067152599804103374","0.005483768793055788","0.002284540794789791","0.014298658818006516"
"194","0.0025548939646052368","0.0005084532895125449","0.006470939610153437","0.006338068043987732","0.0013380554737523198","0.024424053728580475"
"195","0.002792489106385884","0.0004810589598491788","0.007851281203329563","0.0054817881173221394","0.001217045821249485","0.01721302978694439"
"196","0.0027107237256132066","0.000631089904345572","0.0064447843469679356","0.00885950235533528","0.001287185586988926","0.03766240179538727"
"197","0.0024989104528107087","0.0004915065364912152","0.006952160969376564","0.0066608764172997326","0.0019694333896040916","0.021452264860272408"
"198","0.0025893298840277234","0.000494389096274972","0.006676992401480675","0.006300489905697759","0.0013175922213122249","0.019054394215345383"
"199","0.0022247187404321844","0.0002961703867185861","0.005128792952746153","0.006464536490966566","0.0010266026947647333","0.028854554519057274"
"200","0.002614290958841924","0.00044160272227600217","0.00794051494449377","0.011050963315938134","0.0006248890422284603","0.07745503634214401"
"201","0.0024323791109385306","0.0003772357013076544","0.00750654237344861","0.005233681295067072","0.0020580426789820194","0.01590871624648571"
"202","0.0022937974056482994","0.0004575051716528833","0.007387966383248568","0.004630263276339974","0.0017512742197141051","0.012889180332422256"
"203","0.0025466285938322967","0.00021332949108909816","0.007424688898026943","0.006773776301997714","0.001759666483849287","0.022744571790099144"
"204","0.0022845945006172933","0.00034206986310891807","0.006339946761727333","0.006852391907159472","0.0008761683129705489","0.017602253705263138"
"205","0.002149380187884989","0.00031072727870196104","0.005855754483491182","0.007172990350227337","0.0016710226191207767","0.0174908097833395"
"206","0.002370259408383969","0.0004122456884942949","0.008535117842257023","0.006337521277600899","0.0007116307970136404","0.024730179458856583"
"207","0.0017899683933302929","0.00029226229526102543","0.0037018137518316507","0.0053358781660790555","0.0014473551418632269","0.011914684437215328"
"208","0.002111756827534092","0.0002849305747076869","0.007023787125945091","0.0075026872218586504","0.0008052618941292167","0.02278904989361763"
"209","0.001897743315732276","0.0002561166766099632","0.0045686266385018826","0.007540755934314802","0.0013302050065249205","0.01701636053621769"
"210","0.0017318770300004292","0.00032118556555360556","0.0076184356585145","0.004025159796583466","0.0012602503411471844","0.007535142358392477"
"211","0.0020009350462880156","0.00032269969233311713","0.007358983624726534","0.007897080278780777","0.0012019352288916707","0.02859949879348278"
"212","0.0017094035528399136","0.0002059352264041081","0.003544344799593091","0.006745038030203432","0.0004921129439026117","0.03149096295237541"
"213","0.001636916393181309","0.00030118427821435034","0.006220331881195307","0.006852188518678304","0.0013620596146211028","0.017055179923772812"
"214","0.0015752307954244316","0.000346546497894451","0.004172211512923241","0.005508137292054016","0.0014367778785526752","0.019954118877649307"
"215","0.001829559130948672","0.00019459541363175958","0.009842469356954098","0.004613760749634821","0.0011950205080211163","0.009249367751181126"
"216","0.0017010578865830955","0.00024199306790251285","0.006758581381291151","0.004859380496782251","0.0010247357422485948","0.010602805763483047"
"217","0.0016291161472591657","0.0002332676958758384","0.005287970416247845","0.005316122929798439","0.0011680221650749445","0.01767224818468094"
"218","0.001905769144121388","0.00026113289641216397","0.007162988651543856","0.006170283861138159","0.0006832818617112935","0.01665111817419529"
"219","0.0017895403752018783","0.0003414466336835176","0.009727171622216702","0.004208551290503237","0.0010434454306960106","0.01082613319158554"
"220","0.0018647005265599794","0.0002354643656872213","0.01522688940167427","0.007977933317306451","0.0012841878924518824","0.021746736019849777"
"221","0.0016197231214557012","0.00018767778237815946","0.010490721091628075","0.0060287894593784586","0.0005368400597944856","0.025073137134313583"
"222","0.0015746568983145567","0.000334057112922892","0.005906091537326574","0.0053724452409369405","0.0008753258152864873","0.010409912094473839"
"223","0.0015497730822641063","0.00027724995743483305","0.009470397606492043","0.0048644429771229625","0.0006357473321259022","0.012689150869846344"
"224","0.0017630628307498146","0.00021583662601187825","0.01397993229329586","0.004831023717997596","0.0016099503263831139","0.02216162160038948"
"225","0.001365981056137984","0.0002227518561994657","0.005824608728289604","0.0045328688247536775","0.0005230589886195958","0.016040798276662827"
"226","0.0015852335702881894","0.0001793858828023076","0.00984124094247818","0.007184845893789316","0.000912330171559006","0.024318527430295944"
"227","0.0014261466190377673","0.0001333446562057361","0.007278199773281813","0.008415414944465738","0.0013885119697079062","0.04153265804052353"
"228","0.001439928509750065","0.00015570770483464003","0.009289083071053028","0.007813766937033506","0.0009378867107443511","0.02416270226240158"
"229","0.0011443652944184248","0.0001803578488761559","0.005778945051133633","0.006299863092863234","0.0008541279821656644","0.03709850832819939"
"230","0.0013232460458477196","0.0001619719696464017","0.008482586592435837","0.003653713698440697","0.0011855437187477946","0.011549856513738632"
"231","0.0010095316644186494","0.00024347164435312152","0.002754658693447709","0.006245805983780883","0.0017363703809678555","0.016295837238430977"
"232","0.0011310857351583597","0.00015791950863786042","0.004878449719399214","0.005755867956395377","0.0003180792846251279","0.017706623300909996"
"233","0.0008133800358998335","0.00029499802622012794","0.0022879596799612045","0.007201758657174651","0.001949002151377499","0.02465301938354969"
"234","0.001073508694058877","0.0002264586801175028","0.0037657362408936024","0.005380090580729302","0.0006197328912094235","0.018817037343978882"
"235","0.0008711056540381502","0.00014966304297558963","0.002594059333205223","0.005651383013173472","0.0012838627444580197","0.019809026271104813"
"236","0.0008700896280722438","0.00018293769971933216","0.004064633045345545","0.004658891630242579","0.0008797298651188612","0.011606788262724876"
"237","0.0008794827557391148","0.00019413194968365133","0.00437198905274272","0.005614917488856008","0.0006237363559193909","0.01904471218585968"
"238","0.0010469418213522824","0.00019104071543551981","0.005924352444708347","0.0036945323736290447","0.0006511389510706067","0.009928417392075062"
"239","0.0010447291913971474","0.00017134705558419228","0.006111788097769022","0.00475849958093022","0.0008637473220005631","0.010786447674036026"
"240","0.0008131682380652902","0.0001118016371037811","0.0049497829750180244","0.004916243597108405","0.001181181170977652","0.01774529181420803"
"241","0.0007635115338912742","0.00018472109513822943","0.0019351973896846175","0.003061491810512962","0.0007874168222770095","0.006526077166199684"
"242","0.0007433624658998186","0.00015268087736330926","0.001995684811845422","0.00556409949058434","0.0012296214699745178","0.037695497274398804"
"243","0.0008606123566013676","0.00017037965881172568","0.004133318085223436","0.005735023740271572","0.0006346125155687332","0.024101266637444496"
"244","0.0007994725833255375","0.00012725076521746814","0.0027941525913774967","0.004302833265683148","0.0017616526456549764","0.007964991964399815"
"245","0.0007654068421371366","0.00012739317025989294","0.002841395791620016","0.0036273882615205366","0.0009203123045153916","0.00953136757016182"
"246","0.0007388936805496501","0.0001484466774854809","0.0033697744365781546","0.0041781349609664176","0.0006853435770608485","0.01598261669278145"
"247","0.0007632925037548623","0.00014193938113749027","0.0025081622879952192","0.005050363753980491","0.0009860809659585357","0.016092170029878616"
"248","0.0007293879012153907","0.00011424515105318278","0.002858027582988143","0.00360344146611169","0.0011041591642424464","0.015373588539659977"
"249","0.0006869015398313587","0.00011352010915288702","0.0015473690582439303","0.0034551059106888715","0.0008353954763151705","0.006412421353161335"
"250","0.0007141498671527105","0.00011194897524546832","0.002661387901753187","0.00323017459413677","0.0004015724116470665","0.008366652764379978"
"251","0.0006489508100044491","0.00014428392751142383","0.0019926545210182667","0.004189499210042413","0.0012153226416558027","0.010861124843358994"
"252","0.0006545493144420271","0.00008539472037227824","0.0028235716745257378","0.004946348359226249","0.0005139780696481466","0.0157319363206625"
"253","0.0006676627351473805","0.0000913098338060081","0.0027926682960242033","0.0028814675733883632","0.00046931058750487864","0.007212447002530098"
"254","0.000631400234521028","0.00013410300016403198","0.0016596539644524455","0.002578054478362901","0.0006500057061202824","0.006124389823526144"
"255","0.0007461010764845097","0.00009926132770488039","0.002589413896203041","0.004072173625900177","0.000854523794259876","0.012154157273471355"
"256","0.0006039964163474823","0.0000923199113458395","0.0025110640563070774","0.003123197537206579","0.0006356692174449563","0.006203853525221348"
"257","0.0005514236145245377","0.0001056122055160813","0.0018107087817043066","0.0059252207101962995","0.0009256385383196175","0.03440459072589874"
"258","0.0005260892966444688","0.00007937289774417877","0.0019200157839804888","0.002299175139341969","0.0006001829751767218","0.00699653010815382"
"259","0.0006196981332984499","0.0001083281822502613","0.0019959688652306795","0.00453975308482768","0.00045374728506430984","0.029976649209856987"
"260","0.000537078387424117","0.00008310040720971301","0.002644676947966218","0.004256998669006862","0.0005295423325151205","0.022024696692824364"
"261","0.000496912673869784","0.00006962054612813517","0.0014654804253950715","0.002974147997520049","0.0004309076175559312","0.011010106652975082"
"262","0.0005189665270418944","0.00011029379675164819","0.0018864449812099338","0.003997102237917716","0.0006687103305011988","0.014273288659751415"
"263","0.00044931495093888685","0.00007412301056319848","0.001523616025224328","0.0036362591708893888","0.0009982133051380515","0.00801380816847086"
"264","0.00043928728833138433","0.00006876615952933207","0.0012681628577411175","0.003149115334963426","0.00138720718678087","0.007399191148579121"
"265","0.0004555007746437861","0.00010421546176075935","0.0018299558432772756","0.0028782399494957644","0.0005236620199866593","0.008037827908992767"
"266","0.00044407351842065424","0.00006659198697889224","0.001577733433805406","0.003628840720921289","0.0003460387233644724","0.013531191274523735"
"267","0.0004196317277092021","0.00008514314686181024","0.0010545465629547834","0.002431252334645251","0.000432139087934047","0.008722237311303616"
"268","0.00038592583686377935","0.00006789846520405263","0.0011898719239979982","0.0036566605704138055","0.0010276121320202947","0.008941802196204662"
"269","0.00040469845308424823","0.00008261113543994725","0.0011947723105549812","0.003253851336921798","0.00030523043824359775","0.014170458540320396"
"270","0.0004111540818650445","0.00007282072328962386","0.0014007309218868613","0.0032187857823373633","0.00019121750665362924","0.01607634499669075"
"271","0.0004207250240142457","0.00007423162605846301","0.0019456571899354458","0.005176048209250439","0.0006664706161245704","0.011928020976483822"
"272","0.0003822442062797067","0.00007050990825518966","0.0015786929288879037","0.00307739490926906","0.0003746742440853268","0.012731926515698433"
"273","0.0004400746997403489","0.00007983882824191824","0.0015531841199845076","0.004656636727304431","0.0008890956523828208","0.03119483031332493"
"274","0.0003437670103184328","0.00009060106094693765","0.0008789231069386005","0.003641868632257683","0.000592013995628804","0.009872178547084332"
"275","0.00037271490972753696","0.000070671878347639","0.0012495745904743671","0.0037807152002642397","0.0004406489315442741","0.011986743658781052"
"276","0.0003560783506228208","0.00009792538185138255","0.0008158226846717298","0.002818826542352326","0.0008062307024374604","0.00667749997228384"
"277","0.0003679865241627505","0.00006363194552250206","0.0011971589410677552","0.004486313242523465","0.000578482577111572","0.021452348679304123"
"278","0.00035030120059011756","0.00007711332000326365","0.0008936029043979943","0.0036652782364399172","0.0006957853329367936","0.009434256702661514"
"279","0.00032853284177359785","0.00009046187915373594","0.0008700003963895142","0.003515545842674328","0.0006157115567475557","0.01436569169163704"
"280","0.00033443080246797763","0.00006658649363089353","0.0010256982641294599","0.0022857469139125897","0.00025612517492845654","0.00886106863617897"
"281","0.00028701975249780594","0.00008296683517983183","0.0006356856320053339","0.0033354097467963584","0.0003416763211134821","0.011064647696912289"
"282","0.0002933056417863223","0.00009934334957506508","0.0009043824393302202","0.0035393377038417384","0.0008544008596800268","0.015121489763259888"
"283","0.00032687466657741675","0.00007165134593378752","0.0011127068428322673","0.003852667485261918","0.0002962314465548843","0.009852966293692589"
"284","0.0003348644538412125","0.00008158987475326285","0.0009699851507321","0.001890828478281037","0.000359523284714669","0.004296711180359125"
"285","0.00033530648381036536","0.0000653184179100208","0.0014908366138115525","0.0025510205123282503","0.0005924931610934436","0.0074531263671815395"
"286","0.00031405622013897465","0.00005731466080760583","0.0009814744116738439","0.004553311813651817","0.0008317269966937602","0.017183315008878708"
"287","0.0003068543423565147","0.000058489502407610416","0.0014339651679620147","0.002662577055161819","0.0006160393240861595","0.009339086711406708"
"288","0.00030018612431542186","0.000059117817727383226","0.0008400995284318924","0.002613146909425268","0.0005698252934962511","0.007187590003013611"
"289","0.00026223948192306455","0.0000687249776092358","0.0006942762993276119","0.0014614168285334017","0.0005738171166740358","0.0026795032899826765"
"290","0.0002752517282880779","0.000051023253035964444","0.000815348350442946","0.002458262246364029","0.0006472122622653842","0.007728132419288158"
"291","0.0002946176348566289","0.00006740234675817192","0.0009203794761560857","0.0032581324439888704","0.00016936314932536334","0.009162894450128078"
"292","0.00025982942001560747","0.000050742561143124476","0.000736265501473099","0.004277763959180447","0.00048812487511895597","0.012495359405875206"
"293","0.00025808204637459397","0.000040301456465385854","0.0008475768845528364","0.0029977331214467995","0.0008672293042764068","0.008527200669050217"
"294","0.00023600470078897408","0.00006447479245252907","0.0006301486282609403","0.002479586713889148","0.0010660846019163728","0.007636334281414747"
"295","0.0002619002695031337","0.00007700193964410573","0.0005900694523006678","0.0027776054448622745","0.00066842493833974","0.012296007014811039"
"296","0.00027488632655480285","0.00004434723814483732","0.0007373905973508954","0.004044875769977807","0.0003335985529702157","0.012461706064641476"
"297","0.0002772645088539734","0.000048379934014519677","0.0007988411816768348","0.0024384632561123","0.0006392587092705071","0.005461786407977343"
"298","0.0002524662959331181","0.00005511139170266688","0.000691499502863735","0.0026435186009621248","0.00037100614281371236","0.009293992072343826"
"299","0.0003148177605577406","0.00006813255458837375","0.0023071200121194124","0.0034144218916480895","0.0008694994612596929","0.009592300280928612"
"300","0.0003118939159983049","0.00004643486317945644","0.002309399889782071","0.0030087005070527084","0.000522497808560729","0.00955692958086729"
"301","0.0002054163826621582","0.000054968204494798556","0.0005974985542707145","0.0018788731686072424","0.0005466415314003825","0.007197112310677767"
"302","0.0002341403752242596","0.00006453633250202984","0.0008291497942991555","0.0028338465835986426","0.0004240467387717217","0.009274536743760109"
"303","0.0002178633846845266","0.0000582933789701201","0.0005681971088051796","0.004205355158774182","0.0004974002367816865","0.020829539746046066"
"304","0.0003033292057146107","0.00004724782411358319","0.0019644161220639944","0.0022026656197340344","0.00021736569760832936","0.008684644475579262"
"305","0.00022213730633004823","0.000045322885853238404","0.0007990202284418046","0.002921794952271739","0.0009003949235193431","0.0095917833968997"
"306","0.0003436670795053942","0.0000517439293616917","0.001974585698917508","0.003993351763710962","0.00048516973038204014","0.01063340064138174"
"307","0.00021018848598363218","0.00005132191290613264","0.0005831252201460302","0.002311152515176218","0.00029325002105906606","0.009717071428894997"
"308","0.00019255820751079062","0.00004374963100417517","0.0004256480315234512","0.0025900767323037144","0.0005093160434626043","0.013061175122857094"
"309","0.00027873470373213587","0.000058233668823959306","0.0015592039562761784","0.004691486741648987","0.0003884166362695396","0.015867026522755623"
"310","0.0002700078894122271","0.000059006724768551067","0.0012197830947116017","0.002931532999355113","0.0006295043276622891","0.009125526063144207"
"311","0.0002798892685611711","0.000050336984713794664","0.002011977368965745","0.00460104898775171","0.000347119610523805","0.017726581543684006"
"312","0.00016291321100487204","0.00004871589771937579","0.00036444462602958083","0.0024121281239786185","0.000791073078289628","0.007616198156028986"
"313","0.0002465458409543234","0.000056059754570014775","0.0009856977267190814","0.00311031422643282","0.0003397577384021133","0.011882270686328411"
"314","0.00026422988354500956","0.00003005684084200766","0.001668768934905529","0.0018720242642302765","0.0002491059713065624","0.0037804872263222933"
"315","0.0002864866801246535","0.000053677751566283405","0.0023065097630023956","0.002816967118633329","0.00016558050992898643","0.008580652065575123"
"316","0.00025467193766169","0.000042712617869256064","0.0011876324424520135","0.0023120407240639906","0.0003947342629544437","0.00798813160508871"
"317","0.0002547676664438437","0.00008371016883756965","0.0010131699964404106","0.002363114421314094","0.0004068966954946518","0.009010137990117073"
"318","0.0002733168753779451","0.000048225381760858","0.0012764304410666227","0.0030229129497456597","0.0003872901143040508","0.010309910401701927"
"319","0.0002709578273590358","0.00004951264418195933","0.0010531869484111667","0.004109849096494145","0.00034816659172065556","0.01722719520330429"
"320","0.0002350108848490477","0.000057252949773101136","0.0008235482964664698","0.003594625846744748","0.0003056959540117532","0.02851022034883499"
"321","0.00025632321210816207","0.00005626548590953462","0.0009348653256893158","0.0022498642647406086","0.00031506881350651383","0.005419282242655754"
"322","0.00021327042585736226","0.00008742058707866818","0.0005309892003424466","0.0030259532413765555","0.00044822608469985425","0.007283690385520458"
"323","0.0002137265409229175","0.000046648365241708234","0.000662672973703593","0.0028547167348733637","0.000442231772467494","0.010272515937685966"
"324","0.00018542814276853196","0.00004572754187393002","0.0005985062452964485","0.003224146224965807","0.00026260403683409095","0.013374615460634232"
"325","0.00018914132058191834","0.000050716782425297424","0.0005724282236769795","0.0028637606192205567","0.0002419856027700007","0.009179563261568546"
"326","0.0001887705263718751","0.00003555138755473308","0.0006293255719356239","0.002606988695333712","0.0005115828826092184","0.007200608029961586"
"327","0.00019928148768403017","0.000046756827941862866","0.0007789504015818238","0.0016811767090985086","0.00023337360471487045","0.004173209425061941"
