"Step","noisy_net: true - regret","noisy_net: true - regret__MIN","noisy_net: true - regret__MAX","noisy_net: false - regret","noisy_net: false - regret__MIN","noisy_net: false - regret__MAX"
"108","41.338316940210404","7.716531272119843","78.44069466270992","33.34768224697625","20.11279528393436","54.34139944174432"
"109","41.660361329003834","7.754561517798323","79.0124511509375","33.53815293385589","20.187606047360795","54.63897900711338"
"110","41.92277917890509","7.754561517798323","79.70855783532832","33.82408001063642","20.336521824097016","54.974134973016"
"111","42.18451776211938","7.791826437323426","80.08636890704233","34.10261026444749","20.441275157519485","55.12308164380305"
"112","42.428005370619026","7.791826437323426","80.3155705459601","34.40264474453888","21.137988012937797","55.60518515743251"
"113","42.66785985285752","7.79203036303381","80.78445394999271","34.669001143593235","21.283870413835793","55.60518515743251"
"114","42.984762683233264","8.058690041966583","81.53457734969","34.954500590091655","21.376872895483196","55.97510719477348"
"115","43.189706635910674","8.058690041966583","82.32674472220572","35.157826707336326","21.376872895483196","56.26927684054824"
"116","43.39001803372311","8.10756578621648","83.02459901075923","35.42781005040652","21.870148383936172","56.56588150754228"
"117","43.58898680856269","8.10756578621648","83.02459901075923","35.71106221803767","21.870148383936172","56.92895774162335"
"118","43.723553148263804","8.114482208444318","83.02459901075923","35.8820684568756","21.870148383936172","56.92895774162335"
"119","43.90287251441442","8.114482208444318","83.53304515459894","36.19604020119499","21.870148383936172","57.230497086439435"
"120","44.04988745794487","8.170474420522384","83.55932957113014","36.380490049800926","22.44551580604898","57.52728335384166"
"121","44.20250923464048","8.207826628281527","83.87126964204683","36.59505718737943","22.44551580604898","57.64166356600028"
"122","44.35510558908919","8.360909258745249","84.11934557809086","36.850827210383635","22.448117129587093","58.353254068579325"
"123","44.52550828292598","8.360909258745249","84.83373574402583","37.09030392529755","22.448117129587093","58.649607203408216"
"124","44.6604010411657","8.360909258745249","85.17550193743276","37.30087448252827","22.448117129587093","58.944901185156944"
"125","44.80792437773583","8.360909258745249","85.88806231995534","37.53973246311236","22.448117129587093","59.65035510812345"
"126","44.98672789047572","8.446691543226008","86.63642469072342","37.751072361765715","22.448117129587093","59.76483019337829"
"127","45.16176269803346","8.595641630112857","87.384620337769","38.0031884982161","22.5768613971708","60.06100847195123"
"128","45.274871745134924","8.670452961950849","87.384620337769","38.14599129525519","22.5768613971708","60.358716388412184"
"129","45.39047077467147","8.670452961950849","87.69631810796852","38.3674803683313","23.230327130567826","60.42779928166514"
"130","45.492226282450716","8.670452961950849","88.0262459312285","38.63883978282296","23.230327130567826","61.151227367368236"
"131","45.618250948940826","8.778466492562254","88.0262459312285","38.78074051950257","23.230327130567826","61.245403907281094"
"132","45.750745509297985","8.786899604480205","88.253567917545","39.18239795099224","23.64983724523573","61.533894636379"
"133","45.8935502341165","8.841781587897252","88.253567917545","39.32797887472983","23.66689440324956","61.866682670815315"
"134","46.06348179583588","8.841781587897252","88.253567917545","39.549350662949216","23.66689440324956","61.96099193465628"
"135","46.192906680473165","8.841781587897252","88.54147621433096","39.72634191065914","23.66689440324956","61.96099193465628"
"136","46.314405555561144","8.841781587897252","88.90662959680594","40.00106051834265","24.066194910251255","62.10033355972834"
"137","46.43454209240674","8.875065061652569","88.91669419523029","40.2717582059863","24.066194910251255","62.499215570536954"
"138","46.54208994259687","8.875065061652569","88.91669419523029","40.403190856509795","24.066194910251255","62.85832761914221"
"139","46.676486558738056","8.94064203161036","89.21635182036569","40.60072587185205","24.066194910251255","62.977710674917375"
"140","46.79148384702338","8.94064203161036","89.21635182036569","40.80506898984369","24.066194910251255","63.1398737794662"
"141","46.89335098649596","8.94064203161036","89.21635182036569","41.00499981771365","24.690728417605918","63.567316683611224"
"142","46.99870174176893","9.01159726801076","89.22924670798876","41.235776334518974","25.263121845494137","63.76645311559038"
"143","47.13718170071032","9.131344662402109","89.47412455915179","41.39631626342108","25.263121845494137","63.83887947478365"
"144","47.25373237840637","9.15821886999862","89.47412455915179","41.522541211763055","25.770261979771995","64.1059432952805"
"145","47.38169260118375","9.344321583518349","89.47412455915179","41.7234021131447","26.24504821463838","64.13359243750368"
"146","47.49019661415648","9.344321583518349","89.47412455915179","41.987874261734675","26.459842920268954","64.38232048333586"
"147","47.62302859676605","9.512208646164773","89.47412455915179","42.1791427932131","26.459842920268954","64.47775018121072"
"148","47.70872856644466","9.626146665538858","89.47412455915179","42.451911091545966","27.038986053153714","65.31130921464306"
"149","47.84463787352262","9.626146665538858","89.47412455915179","42.582217064272136","27.038986053153714","65.40527862180132"
"150","47.995262264016986","9.626146665538858","89.48571600239721","42.78215461881645","27.645741773921337","65.43357791289647"
"151","48.07731443408573","9.626146665538858","89.48571600239721","42.92316050266574","27.645741773921337","65.43357791289647"
"152","48.21162671324174","9.626146665538858","89.48571600239721","43.0813002140306","27.645741773921337","65.43357791289647"
"153","48.302348033730155","9.626146665538858","89.48571600239721","43.23983826202183","27.645741773921337","65.43357791289647"
"154","48.412536521836635","9.780022079090207","89.53407718819771","43.46224476658825","27.645741773921337","65.50505228539369"
"155","48.51806868058488","9.780022079090207","89.53809724980994","43.62068684156745","27.645741773921337","65.8329374035126"
"156","48.62294613382446","9.780022079090207","89.53809724980994","43.85570047857472","28.195559079371808","65.85540348594097"
"157","48.711189817836335","9.818332684439858","89.53809724980994","44.10151620670199","28.794796367677872","65.88345495897673"
"158","48.84274132016943","9.818332684439858","89.53809724980994","44.256226650126074","29.352313139704382","65.93378833608152"
"159","48.9357057287742","9.856495049148094","89.73344504738976","44.39227509944401","29.352313139704382","65.93378833608152"
"160","49.06689136893531","9.856495049148094","89.73344504738976","44.62096279638918","29.352313139704382","66.6436680541534"
"161","49.14819238301346","9.856495049148094","89.73651912868635","44.81053977989164","29.352313139704382","66.69966044298067"
"162","49.24112860651622","9.856495049148094","89.73651912868635","44.87512426150917","29.352313139704382","66.72909704446512"
"163","49.381107192172315","9.938087656806182","89.73651912868635","45.07078814861161","29.906653232439997","66.75624737312576"
"164","49.467540911687614","10.020711505892843","89.73651912868635","45.22572495162472","29.906653232439997","67.16852992282509"
"165","49.55999436040538","10.123206553075862","90.10038417787267","45.30846395925101","29.906653232439997","67.16852992282509"
"166","49.63556576872736","10.123206553075862","90.3909936826775","45.41466092261855","29.906653232439997","67.21833980252495"
"167","49.72555382434498","10.123206553075862","90.79269094672146","45.578667095062166","29.906653232439997","67.64843806539065"
"168","49.801971388837856","10.123206553075862","90.94483731451098","45.70903968491953","29.906653232439997","67.67476147303118"
"169","49.90255500391561","10.227391420905679","91.08242360968735","45.863795037922856","29.906653232439997","67.70011095666321"
"170","49.98651673209229","10.28987709643875","91.20002254888739","46.011654165528824","29.906653232439997","67.97584100689333"
"171","50.06253541317644","10.308808248251347","91.45118681989146","46.23530085894467","29.906653232439997","68.70634665892217"
"172","50.175576376362244","10.34798710882138","92.02361228574867","46.32448997973996","30.369465223562386","68.80032498303217"
"173","50.27657991365875","10.50551791419158","92.32739349967126","46.57086633023154","30.369465223562386","68.89661010162988"
"174","50.37472388179549","10.583555609985275","92.61820885244904","46.668021810960234","30.369465223562386","68.95983613417414"
"175","50.46120565107896","10.583555609985275","92.80800256585528","46.78782704955549","30.369465223562386","68.95983613417414"
"176","50.57002859411705","10.583555609985275","93.59618060284357","47.00112368593469","30.369465223562386","68.95983613417414"
"177","50.6755855012691","10.583555609985275","93.8322383877224","47.208462029843204","30.369465223562386","69.08201074443915"
"178","50.75156009771537","10.583555609985275","94.08311603160375","47.25717814701375","30.369465223562386","69.08201074443915"
"179","50.85809728858731","10.583555609985275","94.26084097656673","47.34303263948267","30.369465223562386","69.08201074443915"
"180","50.95152510443084","10.65976820267476","95.010722930825","47.54140579088323","30.369465223562386","69.11139104167982"
"181","51.03168179130274","10.65976820267476","95.24167156506134","47.8120853863004","31.052952329383878","69.11139104167982"
"182","51.13237169933396","10.688873739720627","95.48260584605849","47.917606063731874","31.45630063648965","69.11139104167982"
"183","51.2270768700841","10.688873739720627","95.70748291828849","47.97110171061368","31.45630063648965","69.40789221880343"
"184","51.313869022874286","10.824951708192689","95.98649157788597","48.07066455483169","31.45630063648965","69.49840646790935"
"185","51.39871922306646","10.824951708192689","96.17555539657081","48.26454402430764","32.11451832220591","69.57441428730935"
"186","51.52231368495241","11.070958919240992","96.50827742536772","48.366928316307366","32.11451832220591","69.65426746083952"
"187","51.60353537720938","11.070958919240992","96.77526238359147","48.559614623478154","32.71693821137398","69.96903087147771"
"188","51.68757892404306","11.070958919240992","97.18652282143466","48.67112833290606","32.71693821137398","70.0215522398593"
"189","51.77160252943547","11.147914716796175","97.31215003286717","48.73782565331435","32.71693821137398","70.0215522398593"
"190","51.848909552481786","11.147914716796175","97.61739529571304","48.86287928667289","32.78663236431601","70.0215522398593"
"191","51.926742027110144","11.147914716796175","97.70193748501548","48.971162971502345","32.78663236431601","70.74521473369563"
"192","52.00227133417911","11.147914716796175","97.90691781628796","49.0600413222522","32.78663236431601","70.83761669207429"
"193","52.08335742157134","11.147914716796175","97.97656377521325","49.162289130026664","33.344296184840694","70.83761669207429"
"194","52.14058257422659","11.147914716796175","98.16223207027437","49.37205822292889","33.37011079021085","70.83761669207429"
"195","52.21189523632621","11.147914716796175","98.39825445763633","49.6168944362702","33.37011079021085","71.58387210994138"
"196","52.26272712104868","11.20290875317814","98.46552276869001","49.703699979017316","33.37011079021085","71.58387210994138"
"197","52.35124700854031","11.30335990236798","98.64359650396644","49.9174991183481","33.929660668500325","71.64352134250534"
"198","52.459908098867096","11.39662059732214","98.86565243470791","49.983965024412676","33.929660668500325","71.73635474968232"
"199","52.56998350355775","11.39662059732214","98.95019999101977","50.01412584940704","33.929660668500325","71.76390850504731"
"200","52.65236218182983","11.45100137548309","99.08360310610865","50.1249344043943","33.930753391610516","71.79151980208867"
"201","52.73118354496335","11.45100137548309","99.16976849090939","50.20800094117567","33.930753391610516","72.08753433426212"
"202","52.827712892003234","11.519756738003123","99.32203789354998","50.31820398948759","33.930753391610516","72.42890345652386"
"203","52.87927421420712","11.522829152824913","99.46292196542565","50.46085878871574","34.508011362018","73.14930656518001"
"204","52.97201272811478","11.522829152824913","99.55527211980282","50.53920749862694","35.16666854075877","73.17659975971276"
"205","53.03569389323811","11.589986286151312","99.82733735691937","50.69777159144984","35.69788754106661","73.20579785521915"
"206","53.119407379157956","11.589986286151312","100.02800637922985","50.83386978844094","35.69788754106661","73.23439006221271"
"207","53.18407304995685","11.601185739667104","100.13127286602578","50.925229195285546","35.69788754106661","73.26384153347601"
"208","53.26376848078082","11.702457662175574","100.28587565183007","51.07212640711609","36.106456233572544","73.2932424727163"
"209","53.3548338292448","11.702457662175574","100.37795836627718","51.1649209511517","36.106456233572544","73.2932424727163"
"210","53.424891878289344","11.702457662175574","100.45923333957474","51.37921689385037","36.4464082917057","73.31826340072762"
"211","53.493305833678995","11.79382852520569","100.54329136509594","51.43153513521656","36.96495139174632","73.34764244426333"
"212","53.579631840571935","11.86933245739445","100.77856938598815","51.601761993082135","36.96495139174632","73.72642438153058"
"213","53.66215140780948","11.86933245739445","100.87618282188606","51.65562152501097","36.96495139174632","73.81864674515917"
"214","53.74169907723403","11.91901616054363","101.1998685407984","51.741408440184046","36.96495139174632","73.81864674515917"
"215","53.81794692852248","11.971567528553354","101.28072361269497","51.7511660695391","36.96495139174632","73.84450164339479"
"216","53.8791133151634","11.971567528553354","101.36096187137942","51.897109311273034","36.96495139174632","73.85337563713651"
"217","53.95937340579093","11.971567528553354","101.45358075499475","52.030146289601966","37.402209319102276","73.88842846157436"
"218","54.03172618983046","12.071036229523912","101.55405458380265","52.14440196468244","37.402209319102276","73.91546609471467"
"219","54.09383479442789","12.071036229523912","101.69807266380383","52.292221450458","37.402209319102276","73.91546609471467"
"220","54.15867370625634","12.071036229523912","101.80581372966978","52.31369004923313","37.4041781531466","73.91546609471467"
"221","54.20738939167453","12.071036229523912","101.90675139242602","52.50532048117648","37.4041781531466","74.11855116781632"
"222","54.25169881772885","12.14382986760738","102.09117459151896","52.65884713020292","37.4041781531466","74.11855116781632"
"223","54.317592291037975","12.182215708476997","102.18211367375797","52.716193102281004","37.4041781531466","74.41345798021817"
"224","54.39337692640706","12.207015233088072","102.34415641122041","52.832104506384404","37.94352758597724","75.12501426354008"
"225","54.45712157917025","12.314540166252693","102.53765081529754","52.88213493391846","37.94352758597724","75.45448123913488"
"226","54.53841427283081","12.314540166252693","102.6295286147081","53.091020538659194","37.94352758597724","76.365678125188"
"227","54.6197422462306","12.314540166252693","102.7254673745291","53.23191970520501","38.537368300496546","76.36850790280404"
"228","54.68200256887866","12.358607573762463","102.85889415181398","53.33885805922154","38.537368300496546","76.39771761475738"
"229","54.77693901064007","12.358607573762463","103.18509588197932","53.52856386669853","39.183846439209816","76.42359249631588"
"230","54.83908082839261","12.358607573762463","103.28924171188928","53.63938089975228","39.183846439209816","76.43600103585247"
"231","54.903754675167825","12.396318710455233","103.36052043618993","53.8368884512297","39.312418777884226","76.45775838981818"
"232","54.98215989306237","12.396318710455233","103.58528805323098","53.93683836505245","39.76195682079829","76.55448059050022"
"233","55.04597362709776","12.396318710455233","103.7024419717505","53.96163669093156","39.76195682079829","76.55448059050022"
"234","55.12812934840428","12.41540483363094","103.79524211255466","53.969121143636706","39.76564333595952","76.55448059050022"
"235","55.167219858987806","12.41540483363094","103.89222454809081","54.03035508288149","39.76564333595952","76.5832360167628"
"236","55.21058470732804","12.41540483363094","103.96494494950055","54.21690049614806","39.76564333595952","76.61179796021462"
"237","55.29885127746295","12.493709451591695","104.17039067396203","54.27308001923099","39.76564333595952","76.90907945955784"
"238","55.366964412416","12.493709451591695","104.27861615197762","54.4281449434939","40.17699490527295","77.70758240283573"
"239","55.43686003728028","12.581906046547305","104.52063396540301","54.599431631138245","40.491320566640816","77.70758240283573"
"240","55.51211370857197","12.673509126378114","104.59945629400919","54.658479819491035","40.491320566640816","77.80195080593762"
"241","55.57385302403521","12.673509126378114","104.67853959036387","54.8803561363576","40.491320566640816","77.83065032469781"
"242","55.655984056266","12.746136800335094","104.82136775230794","55.03788260116338","41.158997714914705","77.83065032469781"
"243","55.70850521436833","12.853524222607298","104.8958637814118","55.18078163667504","41.158997714914705","78.67350679934246"
"244","55.75472970658937","12.93172326340801","105.00115012803619","55.32026168775373","41.6990663459681","78.67350679934246"
"245","55.822587860821365","13.059277563565464","105.10825731341522","55.47119782850158","41.6990663459681","78.7405501554377"
"246","55.89914686564816","13.059277563565464","105.27460469040521","55.7032213370208","41.6990663459681","78.76912556219314"
"247","55.953777657755275","13.059277563565464","105.37840608277865","55.827736962171564","41.6990663459681","78.80389867936668"
"248","56.025081348989296","13.16231621373575","105.45785401679153","55.890318072161385","41.6990663459681","78.83183016510786"
"249","56.103001831094026","13.16231621373575","105.67162781962809","55.95415317587523","41.6990663459681","78.83183016510786"
"250","56.18813728509476","13.208409850217592","105.9632254554558","56.07424102765445","41.6990663459681","79.12956239741631"
"251","56.25014828878756","13.208409850217592","106.07072497088771","56.169643360282336","42.25063615957578","79.15894989643974"
"252","56.291979175757085","13.208409850217592","106.17216090321266","56.25947841033688","42.25063615957578","79.15894989643974"
"253","56.335396567391385","13.208409850217592","106.25294023292328","56.36430675618213","42.89868452933583","79.15894989643974"
"254","56.390673516943394","13.208409850217592","106.3780764007607","56.408252355970454","42.89868452933583","79.15894989643974"
"255","56.441261687716356","13.208409850217592","106.48322996899608","56.42929523218466","42.89868452933583","79.15894989643974"
"256","56.50464199850203","13.208409850217592","106.70192347257783","56.62485793983922","42.89868452933583","79.15894989643974"
"257","56.5781841746378","13.208409850217592","106.82210360216735","56.67723766473945","42.89868452933583","79.15894989643974"
"258","56.6168950219669","13.208409850217592","107.02681486256282","56.80782595369195","42.89868452933583","79.4865937652406"
"259","56.66759432784649","13.22781572345874","107.12890546314546","56.93028674876635","42.89868452933583","79.54628713240093"
"260","56.75035966246142","13.22781572345874","107.32162746307647","56.99548089758817","42.89868452933583","79.54628713240093"
"261","56.8004228444635","13.22781572345874","107.42116798565904","57.071254211953","42.89868452933583","79.54628713240093"
"262","56.846552581050375","13.22781572345874","107.51774035241748","57.20032582032151","42.89868452933583","79.54628713240093"
"263","56.90105838487394","13.22781572345874","107.61940195734856","57.288920412334015","42.89868452933583","79.87863136550868"
"264","56.95832945490182","13.26927641657357","107.6978207061213","57.34271441626028","42.89868452933583","79.87863136550868"
"265","57.00334664153594","13.26927641657357","107.78605104830456","57.49629130311332","42.90393052524132","79.93890679967684"
