"Step","noisy_net: true - loss","noisy_net: true - loss__MIN","noisy_net: true - loss__MAX","noisy_net: false - loss","noisy_net: false - loss__MIN","noisy_net: false - loss__MAX"
"177","0.008927826279480206","0.0018847798928618431","0.022638361901044846","0.003150043704618628","0.0010418982710689306","0.006001756060868502"
"178","0.00987878778802329","0.002099610399454832","0.04435230419039726","0.0032743399676222066","0.002075535710901022","0.005926849320530891"
"179","0.008247673707573037","0.002434222027659416","0.018429135903716087","0.0031248922012029933","0.0012146810768172145","0.006536826491355896"
"180","0.009617237404822126","0.0018711242591962218","0.05819867178797722","0.003315409591708046","0.001009504310786724","0.007799244485795498"
"181","0.009435624141540182","0.0014378027990460396","0.02109684981405735","0.0025587234368476155","0.000948975735809654","0.006305381190031767"
"182","0.00841212484336115","0.0009406504104845226","0.032050564885139465","0.0024832216575025367","0.000798360095359385","0.005862608551979065"
"183","0.007142394630998177","0.000966886815149337","0.027309000492095947","0.0026611161615269687","0.0016466533998027444","0.005546847358345985"
"184","0.0064206107298990615","0.0015126571524888277","0.02189808152616024","0.002640058770059393","0.0011456082575023174","0.004915958736091852"
"185","0.010330575138428494","0.0017292618285864592","0.01969970017671585","0.0027066908167818417","0.0009427715558558702","0.006339136511087418"
"186","0.006198161079450266","0.0017109005711972713","0.019296899437904358","0.0027119333748347484","0.0006608165567740798","0.005975124891847372"
"187","0.007861402596494085","0.0018500045407563448","0.01544739119708538","0.0027806008762966553","0.0009031971567310393","0.00613368907943368"
"188","0.006611592111814963","0.0019780523143708706","0.017675558105111122","0.002403317337246755","0.0007159849046729505","0.005654308944940567"
"189","0.005747256739261119","0.0012143896892666817","0.030737675726413727","0.0021709646904267943","0.000709290208760649","0.0036042595747858286"
"190","0.007278998063779191","0.001138694235123694","0.022314099594950676","0.0022086099488660693","0.001092440215870738","0.0038922145031392574"
"191","0.006481567795976605","0.0010849039535969496","0.030544104054570198","0.002185924144354291","0.0008871768950484693","0.004426120780408382"
"192","0.0067474008599100145","0.0010991323506459594","0.02060951665043831","0.0018962057701383645","0.0008466230938211083","0.004295341204851866"
"193","0.007047833066041532","0.0010728002525866032","0.0259268656373024","0.0020162851030293564","0.0008436234202235937","0.0032446032855659723"
"194","0.005171221135625322","0.0012640265049412847","0.012028531171381474","0.001817372757404183","0.0006446372135542333","0.004074916709214449"
"195","0.007673132613203243","0.001283247023820877","0.021306516602635384","0.0018132306599559693","0.0006488965591415763","0.0031785713508725166"
"196","0.005977776728717512","0.00031287677120417356","0.018324177712202072","0.0018906038782845896","0.0005413848557509482","0.00334751745685935"
"197","0.005854848061541193","0.0020394769962877035","0.01872786320745945","0.0015153066040231632","0.00041257531847804785","0.003747776849195361"
"198","0.00484439705216669","0.0008382035885006189","0.011724217794835567","0.0017838561011908145","0.0004906467511318624","0.0033047727774828672"
"199","0.007486407877877355","0.0008468873566016555","0.04789457470178604","0.0014258383665806972","0.0004954657633788884","0.0028041983023285866"
"200","0.007299184284516071","0.0014235147973522544","0.03826399892568588","0.0015425731499607747","0.0003793915384449065","0.0030977781862020493"
"201","0.005817368056772179","0.001614194712601602","0.02982121706008911","0.0014567747219608952","0.0007409799145534635","0.0024906571488827467"
"202","0.006155810888709598","0.0011336059542372823","0.03543969616293907","0.0012950049131177366","0.0002598004648461938","0.001990978606045246"
"203","0.004674827453288201","0.0019323636079207063","0.010231704451143742","0.0012948837583490575","0.00043762565474025905","0.00241197575815022"
"204","0.00658692552487513","0.0011387005215510726","0.01915227621793747","0.0011386222456796812","0.0005624116165563464","0.0019260275876149535"
"205","0.004405300310616822","0.0010690661147236824","0.01583731919527054","0.0012281238271568257","0.00048645702190697193","0.002391430549323559"
"206","0.007064655551833934","0.0009068064391613007","0.02799803577363491","0.0012314292252995074","0.0006408492336049676","0.0022097539622336626"
"207","0.007430673962900121","0.0013607750879600644","0.026091057807207108","0.0011806129052554471","0.00039537172415293753","0.002487138845026493"
"208","0.005577303536579405","0.001518821227364242","0.013769333250820637","0.0011705470701249747","0.0005585325416177511","0.0020625051110982895"
"209","0.007951244855863288","0.0005570613429881632","0.024746622890233994","0.0011731522121968178","0.0004124955739825964","0.0019255790393799543"
"210","0.005429276979013689","0.0005880611133761704","0.03371216729283333","0.0011714362861731877","0.0003301486140117049","0.002173112239688635"
"211","0.005892867112140122","0.001548790605738759","0.01986139826476574","0.0009769137183096833","0.0004203097487334162","0.0018674046732485294"
"212","0.005687719076185634","0.0011926076840609312","0.012195562943816185","0.0010636984281098614","0.00037218298530206084","0.0017055249772965908"
"213","0.0058307189702693565","0.0012751645408570766","0.029285982251167297","0.0010173114222617676","0.000312815944198519","0.0019472012063488364"
"214","0.004444393451864782","0.0008386980043724179","0.010434288531541824","0.0011862794501492037","0.0003709908341988921","0.003223604056984186"
"215","0.0036929875036309425","0.0009994122665375471","0.009963572025299072","0.0009428888084725118","0.0004501389048527926","0.0015821419656276703"
"216","0.004244342666903609","0.0010381368920207024","0.014506496489048004","0.0008745407562505883","0.00020988633332308382","0.0017697514267638326"
"217","0.006469329886481558","0.0010748014319688082","0.025833403691649437","0.001091878288067304","0.0004058538470417261","0.003035421948879957"
"218","0.0038591175229827825","0.0011126477038487792","0.012846218422055244","0.0008459635763966406","0.0003565334191080183","0.0015265685506165028"
"219","0.006599215416874932","0.0008339632768183947","0.02071421593427658","0.0009630435938911083","0.0003659985668491572","0.003213311778381467"
"220","0.007727250181089498","0.001016820315271616","0.033344510942697525","0.0009639613249769005","0.0004020737833343446","0.0025224650744348764"
"221","0.0036241234353694475","0.000942012295126915","0.011368244886398315","0.0009582669008523226","0.0002962611033581197","0.0020453070756047964"
"222","0.004335597341291998","0.0008686245419085026","0.010155764408409595","0.0009503466650270498","0.0004001750785391778","0.0029599217232316732"
"223","0.005390837690547893","0.0005774166784249246","0.019670333713293076","0.0008491939627744544","0.00024247716646641493","0.0025899140164256096"
"224","0.004753118482001714","0.0008736394229345024","0.01702231355011463","0.0008366251579270913","0.0003023815806955099","0.0020270764362066984"
"225","0.006795600552945153","0.0009116753935813904","0.01801985688507557","0.0006497538348552412","0.0002651058021001518","0.0012484793551266193"
"226","0.005044310623289723","0.0010510748252272606","0.016815926879644394","0.0007234295581628641","0.0001500859361840412","0.0017681994941085577"
"227","0.006503559985982352","0.0013413159176707268","0.023311682045459747","0.0008058805430594545","0.00042269867844879627","0.001547055784612894"
"228","0.005732049709063415","0.0008447007858194411","0.03738695755600929","0.0006608225577600444","0.00016906336531974375","0.0011678413720801473"
"229","0.004272682481984559","0.0008317239698953927","0.014172610826790333","0.0007677422142408502","0.00030594420968554914","0.0016602739924564958"
"230","0.005834991363563428","0.0011431368766352534","0.023557353764772415","0.000751848069530052","0.0002349119313294068","0.0012900186702609062"
"231","0.005270152576390262","0.0004745701444335282","0.009877231903374195","0.0007305553612800745","0.0002582605229690671","0.0013812849065288901"
"232","0.005635748104204571","0.00044421435450203717","0.04059525579214096","0.0006155044997845275","0.00024104125623125583","0.0010757689597085118"
"233","0.004597399062109425","0.0005605292972177267","0.011618196032941341","0.0006242218100501654","0.0002746689133346081","0.0009858151897788048"
"234","0.005545530578513679","0.0006347061134874821","0.03915838152170181","0.0005677901029300231","0.00024969849619083107","0.001000046031549573"
"235","0.004504943821015523","0.0006109991809353232","0.018576357513666153","0.0006226426250158021","0.000303577195154503","0.0012711035087704659"
"236","0.0037136186392193564","0.0010748005006462336","0.01222975179553032","0.0005949104065971019","0.00016691425116732717","0.0010452629067003727"
"237","0.005020631945961596","0.0006802800926379859","0.01625075563788414","0.0005612189863593533","0.0001893219887278974","0.0011700227623805404"
"238","0.00431022651824414","0.000837430648971349","0.017367618158459663","0.0004687501742200066","0.0002348496054764837","0.000885555986315012"
"239","0.004543345228548309","0.0006989456596784294","0.015331454575061798","0.0004790579203892356","0.00019804395560640842","0.0008897038642317057"
"240","0.00380588782412049","0.000858154846355319","0.008247840218245983","0.0005020381773087698","0.00020867054990958422","0.0008375565521419048"
"241","0.005735309316629642","0.0010372488759458065","0.016256660223007202","0.00044902078605865914","0.00015734753105789423","0.000819062115624547"
"242","0.0040784758687215416","0.0005947464378550649","0.011553317308425903","0.00047538674642475177","0.00017510648467577994","0.0008326878887601197"
"243","0.004263597120849514","0.0008727870881557465","0.013624859973788261","0.0004833523584798408","0.00023468183644581586","0.0009676645859144628"
"244","0.004352096223125332","0.0012146680383011699","0.010359467007219791","0.00044802263437304646","0.00010939982894342393","0.0010020508198067546"
"245","0.004241943573824277","0.0005969334160909057","0.011375967413187027","0.0005647468060487881","0.00017066726286429912","0.0011577469995245337"
"246","0.004434308640683364","0.0005248119705356658","0.018969913944602013","0.0005268843334096556","0.00019306328613311052","0.001283791963942349"
"247","0.0037410503274785648","0.0004155594215262681","0.01691550388932228","0.0004765579013530022","0.0001907958067022264","0.0011958936229348183"
"248","0.00350314074526786","0.0006837759865447879","0.02329838089644909","0.0004696838228623025","0.0001744274195516482","0.0012926891213282943"
"249","0.0038684883880992665","0.0003427297924645245","0.014885258860886097","0.00041405139199923724","0.00015974462439771742","0.0007150748861022294"
"250","0.0038843076173706273","0.0006571653648279607","0.013123930431902409","0.00037386551132210746","0.00020464969566091895","0.0006513188709504902"
"251","0.0032148425969736358","0.0010112219024449587","0.006439389195293188","0.00037745182859138225","0.00012816363596357405","0.0007464546943083405"
"252","0.002665869986613918","0.000643032428342849","0.006262063514441252","0.0003893169419965349","0.00014064721472095698","0.0007795742712914944"
"253","0.0035291053753003085","0.0007014226284809411","0.015917515382170677","0.00032548750459682196","0.0001907813857542351","0.0005485506844706833"
"254","0.0026176930726873444","0.00045822051470167935","0.006405080668628216","0.0003757075727872479","0.00011914387141587213","0.0008414480835199356"
"255","0.005180542047846278","0.0005225208587944508","0.03918346017599106","0.0004015816364419432","0.00013362080790102482","0.0009055933333002031"
"256","0.0028308173564973436","0.0004590423486661166","0.007791459560394287","0.0002811073533778724","0.0001490840659243986","0.0005419678636826575"
"257","0.003277367936741365","0.0009592943824827671","0.008100491017103195","0.00028929259301199077","0.00014219035801943392","0.0004576391656883061"
"258","0.0034070145338773727","0.0007739525754004717","0.011712051928043365","0.0003621459069948357","0.00019443299970589578","0.000848837778903544"
"259","0.005093344671063517","0.0014881588285788894","0.01885329559445381","0.0003419606453882387","0.00014961272245272994","0.0008459403179585934"
"260","0.0034240890527144074","0.0005484424764290452","0.017689617350697517","0.00028013400599145546","0.00014264996571000665","0.0004270832287147641"
"261","0.006100140806091459","0.001039294758811593","0.04787708818912506","0.0003207808756717266","0.00011808906856458634","0.0006974642747081816"
"262","0.004362404537938633","0.00019735368550755084","0.010264256969094276","0.0003433413210307033","0.00016396392311435193","0.000758661946747452"
"263","0.005058191456268297","0.0007982316892594099","0.01948096789419651","0.00031265124338320817","0.0001530538429506123","0.0005812235758639872"
"264","0.003955879156771851","0.0006078655133023858","0.007057019975036383","0.0003194158192715034","0.00010416027362225577","0.0007043736986815929"
"265","0.003330333663861414","0.0006532754050567746","0.01009755115956068","0.0002873267523962288","0.00009406771278008819","0.0006049590883776546"
"266","0.003993888097619147","0.0007748337229713798","0.010353757999837399","0.0004029797340850704","0.000126183673273772","0.0018849140033125877"
"267","0.004485620103016692","0.0005896881339140236","0.02264690212905407","0.00039079016166327236","0.00011301600170554593","0.0016875944565981627"
"268","0.004133642807382306","0.0007843272178433836","0.015771426260471344","0.00031533099088567094","0.0001164485584013164","0.0006890080985613167"
"269","0.0028792333017152393","0.0005435419734567404","0.013328295201063156","0.0003676458414142522","0.00010168954759137705","0.0017190518556162715"
"270","0.003624759433717516","0.0005480998079292476","0.011956765316426754","0.00026261975402191567","0.00008434971095994115","0.0006561175105161965"
"271","0.005247953819650176","0.0009979723254218698","0.013503892347216606","0.000229657204517235","0.0000789353798609227","0.0005114991799928248"
"272","0.0033897634926497154","0.0004579849191941321","0.00825467798858881","0.00027345450955460995","0.00008907655865186825","0.0005179605213925242"
"273","0.002655409317843518","0.0003377244283910841","0.0082706892862916","0.0002739728006417863","0.00008879332017386332","0.000412591703934595"
"274","0.0027364388745474187","0.0009920031297951937","0.006919115781784058","0.00025160549781643425","0.00010562835086602718","0.0004085780819877982"
"275","0.0036917092940328936","0.00041999819222837687","0.010371801443397999","0.0002445926500233607","0.000105563725810498","0.0005318106268532574"
"276","0.003332800709789521","0.0005895721260458231","0.007951299659907818","0.00027491330155708757","0.00008403475658269599","0.0005220756866037846"
"277","0.002281469366464176","0.0004899133928120136","0.007449163589626551","0.00021779683615582494","0.00005898948438698426","0.0005607618950307369"
"278","0.003668320527618849","0.0004626706358976662","0.021932192146778107","0.00021217093588067935","0.00007198355888249353","0.00033790754969231784"
"279","0.0030040031323503506","0.0009993907297030091","0.012926728464663029","0.00023759596213214815","0.00008580338180763647","0.0005325429374352098"
"280","0.0032719519926774267","0.0005584857426583767","0.009528678841888905","0.00021707198343042715","0.00006299937376752496","0.00048096966929733753"
"281","0.004203899066564382","0.0004185325524304062","0.014405676163733006","0.00022943514676836247","0.00006697470234939829","0.0005524942534975708"
"282","0.004659233971707229","0.0004289206408429891","0.012764510698616505","0.00017933405559653274","0.00006124869833001867","0.0002736800233833492"
"283","0.004036419062973245","0.0005814904579892755","0.01762405037879944","0.0002103855031936501","0.00006397732067853212","0.0004681185237132013"
"284","0.002682283661622358","0.0006552180857397616","0.009532793425023556","0.0001849480249802582","0.00005642063479172066","0.0002957543474622071"
"285","0.003941216303868906","0.0007937757181935012","0.01416800543665886","0.0002078470824926626","0.00005862611942575313","0.0004207522142678499"
"286","0.003254656082533888","0.00021223182557150722","0.00962731335312128","0.0002338435201986263","0.00008002429240150377","0.0005809033755213022"
"287","0.0047059219980024195","0.0006957199657335877","0.011986026540398598","0.00016830981901596085","0.00007361683674389496","0.00031614542240276933"
"288","0.00303745151215576","0.0008046845905482769","0.00924789346754551","0.00018640822348131152","0.00005341773066902533","0.0003821607679128647"
"289","0.0032791626811223594","0.0009851903887465596","0.012767911888659","0.00021310538487831273","0.00008991830691229552","0.0005316119641065598"
"290","0.0025515084194730185","0.00044188727042637765","0.009298666380345821","0.00019649570850350967","0.00008847295248415321","0.00044207595055922866"
"291","0.0036085392348468304","0.0005733281141147017","0.013926155865192413","0.00018588272695734093","0.0000652461894787848","0.00032237774576060474"
"292","0.0026540577083850572","0.00019037109450437129","0.007597780786454678","0.0001849406398832798","0.000055377087846864015","0.0005206158384680748"
"293","0.003413440307332693","0.0006618592306040227","0.009510684758424759","0.00015980032465169922","0.000049537833547219634","0.00027609665994532406"
"294","0.004513625383352567","0.0006535667926073074","0.025932855904102325","0.00019006098927303145","0.00006118688907008618","0.00037315182271413505"
"295","0.002177932010167033","0.0004450654669199139","0.0057343048974871635","0.00015435918108918346","0.00008681775943841785","0.000305450550513342"
"296","0.0025075156897257423","0.0006511302199214697","0.008069987408816814","0.00017696763769401095","0.00007701988943153992","0.0003285814309492707"
"297","0.0053800565012926726","0.0008941636770032346","0.02829236350953579","0.00018469743204500096","0.00006639149796683341","0.00037462395266629755"
"298","0.0033198281889781356","0.0005700991023331881","0.011951378546655178","0.00018025211074228326","0.00007220547558972612","0.0002910851617343724"
"299","0.002227268527923642","0.000343394058290869","0.0059281326830387115","0.0001468762686552229","0.00005310609776643105","0.000275059457635507"
"300","0.0028371787691292795","0.0005423219408839941","0.008216271176934242","0.00017026860643034944","0.00009409156336914748","0.0002349390706513077"
"301","0.0020241306598396285","0.0007985937409102917","0.004350714851170778","0.00017847981283781477","0.00005110401616548188","0.0004147113941144198"
"302","0.0032114085471747736","0.000521850015502423","0.012354021891951561","0.00016236598038141473","0.00005238900848780759","0.000362849299563095"
"303","0.0025784866325250875","0.00021740769443567842","0.01349654234945774","0.00015321331906866713","0.000060185026086401194","0.00023613958910573274"
"304","0.0019674786231725625","0.0005328645347617567","0.005905439145863056","0.00015478334003441536","0.00005221552783041261","0.0002769114507827908"
"305","0.002963946074535335","0.00020677577413152903","0.019242512062191963","0.00015533007479881725","0.00007869488763390109","0.00024236204626504332"
"306","0.002512659574246132","0.0006097059813328087","0.010522902011871338","0.0001757027424061492","0.00005105039963382296","0.00041734252590686083"
"307","0.0037245994164167265","0.000999008072540164","0.017413362860679626","0.00014678032284092085","0.000032878098863875493","0.0002702069759834558"
"308","0.002322221337204897","0.000668352993670851","0.00457326415926218","0.00014559339979314245","0.000054743057262385264","0.0002740614872891456"
"309","0.00281242379691991","0.00031835303525440395","0.008113104850053787","0.00015844727945827448","0.0000456561210739892","0.00025844117044471204"
"310","0.0015764654871370447","0.00041792186675593257","0.0028704770375043154","0.00014225674077841596","0.00003299093441455625","0.0003075493441428989"
"311","0.0020503945706877857","0.0003236498450860381","0.00866581592708826","0.00015244610208006075","0.00005039985626353882","0.00027204977232031524"
"312","0.001931994847071014","0.0005783379310742021","0.005231660790741444","0.00013641707622669995","0.00004886644092039205","0.00020046380814164877"
"313","0.003300081143511067","0.00027778829098679125","0.008978831581771374","0.00016843815403542697","0.00006306765862973407","0.0003801163984462619"
"314","0.0023539025875690734","0.0007207262679003179","0.006552006117999554","0.00015423050577877663","0.00006538871821248904","0.0003159291227348149"
"315","0.0020578973543658656","0.00027101513114757836","0.005525310058146715","0.00013365617353254213","0.000059117344790138304","0.0003305907885078341"
"316","0.0018327704532758186","0.0005684904172085226","0.005364030133932829","0.0001311518658789842","0.0000583761247980874","0.00021778199879918247"
"317","0.0028139246983061496","0.0004696145188063383","0.011973073706030846","0.00012541853580982066","0.00005098648034618236","0.0002659836900420487"
"318","0.0018585587095003575","0.00034086088999174535","0.004626292735338211","0.00013076557801328957","0.00003271316018071957","0.00024173816200345755"
"319","0.002791366513089375","0.00022383751638699323","0.010794934816658497","0.00010832054025601022","0.000032313990232069045","0.00019343727035447955"
"320","0.0027400400722399354","0.0003739349194802344","0.015947872772812843","0.00017434049676432132","0.000047070407163118944","0.0007856455631554127"
"321","0.0027306635043044623","0.0005838387296535075","0.012407957576215267","0.00013239067350066482","0.00006530065002152696","0.00028746671159751713"
"322","0.0025724447546771876","0.0005277236341498792","0.012243036180734634","0.00011751983374079618","0.00005607629645965062","0.0001727193157421425"
"323","0.0032683646177725963","0.00026041886303573847","0.010955539532005787","0.00011310870132337396","0.000025691722839837894","0.0001865774829639122"
"324","0.002672818722203374","0.00025342628941871226","0.012249738909304142","0.00010033570819919427","0.000051575902034528553","0.0001976850617211312"
"325","0.002455673234132854","0.000458743394119665","0.006133815739303827","0.00016868983668525919","0.00004742695455206558","0.0006163252401165664"
"326","0.001971993033964138","0.00018508413631934673","0.009975711815059185","0.00011444205805533924","0.00004445912782102823","0.0002973709488287568"
