"Step","noisy_net: true - regret","noisy_net: true - regret__MIN","noisy_net: true - regret__MAX"
"45","15.518610223134358","8.155061721801758","24.01620101928711"
"46","15.848325824737548","8.554458618164062","24.655820846557617"
"47","16.2404128074646","8.87783432006836","25.30400848388672"
"48","16.639142481486","9.186561584472656","25.844219207763672"
"49","16.91894992192586","9.322248458862305","26.52855682373047"
"50","17.20697110493978","9.467117309570312","27.468435287475586"
"51","17.60762004852295","9.467117309570312","27.738908767700195"
"52","17.881608740488687","9.626474380493164","28.57646369934082"
"53","18.19226401646932","9.669636726379395","29.419498443603516"
"54","18.47464059193929","9.669636726379395","30.23520851135254"
"55","18.758134524027508","9.843420028686523","30.478668212890625"
"56","19.046106243133544","9.871070861816406","30.669702529907227"
"57","19.206273746490478","9.900996208190918","30.669702529907227"
"58","19.43143580754598","9.903929710388184","30.858596801757812"
"59","19.625564161936442","9.924999237060547","31.876440048217773"
"60","19.81597963968913","9.978069305419922","32.46895217895508"
"61","20.121716181437176","10.134906768798828","33.477081298828125"
"62","20.340886084238686","10.183594703674316","34.07106399536133"
"63","20.546258195241293","10.277612686157227","34.633853912353516"
"64","20.74903694788615","10.36662769317627","35.26417541503906"
"65","20.923644955952962","10.393192291259766","35.26417541503906"
"66","21.16699085235596","10.59755802154541","35.26417541503906"
"67","21.353636932373046","10.644773483276367","35.26417541503906"
"68","21.53065735499064","10.763504981994629","35.26417541503906"
"69","21.71430762608846","10.763504981994629","35.892120361328125"
"70","21.89152126312256","10.980121612548828","35.892120361328125"
"71","22.04613513946533","10.980121612548828","35.892120361328125"
"72","22.169710477193195","11.01668930053711","35.892120361328125"
"73","22.30294879277547","11.290060997009277","35.892120361328125"
"74","22.453351720174155","11.336581230163574","35.892120361328125"
"75","22.584203147888182","11.402803421020508","35.892120361328125"
"76","22.711068884531656","11.43041706085205","35.892120361328125"
"77","22.849080912272136","11.469355583190918","35.892120361328125"
"78","22.95949405034383","11.504847526550293","35.892120361328125"
"79","23.100029277801514","11.647065162658691","35.892120361328125"
"80","23.2066455523173","11.647065162658691","36.057247161865234"
"81","23.351841259002686","11.886788368225098","36.057247161865234"
"82","23.491215483347574","12.197657585144043","36.59165954589844"
"83","23.623806540171305","12.197657585144043","37.073699951171875"
"84","23.760257720947266","12.2129545211792","37.4918327331543"
"85","23.882660102844238","12.2129545211792","38.0434684753418"
"86","23.965949885050456","12.274253845214844","38.0434684753418"
"87","24.05624262491862","12.274253845214844","38.17988967895508"
"88","24.174723815917968","12.274253845214844","38.520408630371094"
"89","24.345225207010905","12.619333267211914","38.72113037109375"
"90","24.428807735443115","12.664938926696777","38.72113037109375"
"91","24.52973092397054","12.704964637756348","38.78439712524414"
"92","24.644901212056478","13.077910423278809","38.96424865722656"
"93","24.732076263427736","13.464095115661621","38.96424865722656"
"94","24.86698268254598","13.473401069641113","39.11705780029297"
"95","24.980327224731447","13.473401069641113","39.277835845947266"
"96","25.058463255564373","13.473401069641113","39.58009338378906"
"97","25.17948818206787","13.473401069641113","39.817325592041016"
"98","25.295813687642415","13.473401069641113","40.06391525268555"
"99","25.392952346801756","13.61137580871582","40.300086975097656"
"100","25.447950681050617","13.61137580871582","40.300086975097656"
"101","25.528669420878092","13.728588104248047","40.354270935058594"
"102","25.641608174641927","13.728588104248047","40.46756362915039"
"103","25.721739737192788","13.741106986999512","40.748756408691406"
"104","25.827704238891602","13.79100227355957","41.00086975097656"
"105","25.915349197387695","13.79100227355957","41.13459777832031"
"106","26.037752374013266","13.828530311584473","41.613372802734375"
"107","26.1016702969869","13.919764518737793","41.89788055419922"
"108","26.194290192921958","13.933058738708496","42.2015266418457"
"109","26.288435173034667","13.940433502197266","42.32591247558594"
"110","26.369561290740968","14.137173652648926","42.32591247558594"
"111","26.4573473294576","14.1753568649292","42.32591247558594"
"112","26.530562686920167","14.20835018157959","42.51754379272461"
