"Step","noisy_net: false - exploration_rate","noisy_net: false - exploration_rate__MIN","noisy_net: false - exploration_rate__MAX","noisy_net: true - exploration_rate","noisy_net: true - exploration_rate__MIN","noisy_net: true - exploration_rate__MAX"
"391","0.04735294117647023","0.04735294117647022","0.04735294117647022","","",""
"392","0.04732352941176433","0.04732352941176434","0.04732352941176434","","",""
"393","0.04729411764705847","0.04729411764705846","0.04729411764705846","","",""
"394","0.04726470588235257","0.04726470588235258","0.04726470588235258","","",""
"395","0.0472352941176467","0.047235294117646695","0.047235294117646695","","",""
"396","0.0472058823529408","0.04720588235294081","0.04720588235294081","","",""
"397","0.04717647058823493","0.04717647058823493","0.04717647058823493","","",""
"398","0.04714705882352906","0.04714705882352905","0.04714705882352905","","",""
"399","0.04711764705882316","0.04711764705882317","0.04711764705882317","","",""
"400","0.04708823529411729","0.047088235294117285","0.047088235294117285","0.07772727272727273","0","0.1875"
"401","0.04705882352941139","0.0470588235294114","0.0470588235294114","","",""
"402","0.047029411764705535","0.04702941176470552","0.04702941176470552","","",""
"403","0.04699999999999963","0.04699999999999964","0.04699999999999964","","",""
"404","0.04697058823529376","0.04697058823529376","0.04697058823529376","","",""
"405","0.04694117647058786","0.046941176470587875","0.046941176470587875","","",""
"406","0.04691176470588199","0.04691176470588199","0.04691176470588199","","",""
"407","0.04688235294117612","0.04688235294117611","0.04688235294117611","","",""
"408","0.046852941176470216","0.04685294117647023","0.04685294117647023","","",""
"409","0.04682352941176436","0.04682352941176435","0.04682352941176435","","",""
"410","0.04679411764705846","0.046794117647058465","0.046794117647058465","0.07181818181818182","0","0.16"
"411","0.04676470588235259","0.046764705882352584","0.046764705882352584","","",""
"412","0.04673529411764669","0.0467352941176467","0.0467352941176467","","",""
"413","0.04670588235294082","0.04670588235294082","0.04670588235294082","","",""
"414","0.04667647058823495","0.04667647058823494","0.04667647058823494","","",""
"415","0.04664705882352905","0.046647058823529056","0.046647058823529056","","",""
"416","0.04661764705882318","0.046617647058823174","0.046617647058823174","","",""
"417","0.04658823529411728","0.04658823529411729","0.04658823529411729","","",""
"418","0.046558823529411424","0.04655882352941141","0.04655882352941141","","",""
"419","0.04652941176470552","0.04652941176470553","0.04652941176470553","","",""
"420","0.046499999999999646","0.046499999999999646","0.046499999999999646","0.07022727272727272","0","0.17250000000000001"
"421","0.04647058823529378","0.046470588235293764","0.046470588235293764","","",""
"422","0.04644117647058788","0.04644117647058788","0.04644117647058788","","",""
"423","0.04641176470588201","0.046411764705882","0.046411764705882","","",""
"424","0.046382352941176104","0.04638235294117612","0.04638235294117612","","",""
"425","0.04635294117647025","0.046352941176470236","0.046352941176470236","","",""
"426","0.04632352941176435","0.046323529411764354","0.046323529411764354","","",""
"427","0.04629411764705848","0.04629411764705847","0.04629411764705847","","",""
"428","0.046264705882352576","0.04626470588235259","0.04626470588235259","","",""
"429","0.04623529411764671","0.04623529411764671","0.04623529411764671","","",""
"430","0.04620588235294084","0.046205882352940826","0.046205882352940826","0.06545454545454547","0","0.17750000000000002"
"431","0.04617647058823494","0.046176470588234944","0.046176470588234944","","",""
"432","0.04614705882352907","0.04614705882352906","0.04614705882352906","","",""
"433","0.046117647058823166","0.04611764705882318","0.04611764705882318","","",""
"434","0.04608823529411731","0.0460882352941173","0.0460882352941173","","",""
"435","0.04605882352941141","0.046058823529411416","0.046058823529411416","","",""
"436","0.046029411764705534","0.046029411764705534","0.046029411764705534","","",""
"437","0.04599999999999964","0.04599999999999965","0.04599999999999965","","",""
"438","0.04597058823529377","0.04597058823529377","0.04597058823529377","","",""
"439","0.045941176470587895","0.04594117647058789","0.04594117647058789","","",""
"440","0.04591176470588199","0.045911764705882006","0.045911764705882006","0.06727272727272729","0","0.17250000000000004"
"441","0.04588235294117614","0.045882352941176124","0.045882352941176124","","",""
"442","0.045852941176470235","0.04585294117647024","0.04585294117647024","","",""
"443","0.04582352941176437","0.04582352941176436","0.04582352941176436","","",""
"444","0.045794117647058465","0.04579411764705848","0.04579411764705848","","",""
"445","0.045764705882352597","0.045764705882352597","0.045764705882352597","","",""
"446","0.04573529411764673","0.045735294117646715","0.045735294117646715","","",""
"447","0.045705882352940826","0.04570588235294083","0.04570588235294083","","",""
"448","0.04567647058823496","0.04567647058823495","0.04567647058823495","","",""
"449","0.045647058823529055","0.04564705882352907","0.04564705882352907","","",""
"450","0.0456176470588232","0.04561764705882319","0.04561764705882319","0.06659090909090909","0","0.145"
"451","0.0455882352941173","0.045588235294117305","0.045588235294117305","","",""
"452","0.04555882352941142","0.04555882352941142","0.04555882352941142","","",""
"453","0.045529411764705555","0.04552941176470554","0.04552941176470554","","",""
"454","0.04549999999999966","0.04549999999999966","0.04549999999999966","","",""
"455","0.045470588235293784","0.04547058823529378","0.04547058823529378","","",""
"456","0.04544117647058788","0.045441176470587895","0.045441176470587895","","",""
"457","0.04541176470588203","0.04541176470588201","0.04541176470588201","","",""
"458","0.04538235294117613","0.04538235294117613","0.04538235294117613","","",""
"459","0.045352941176470256","0.04535294117647025","0.04535294117647025","","",""
"460","0.04532352941176435","0.04532352941176437","0.04532352941176437","0.0625","0","0.14"
"461","0.045294117647058485","0.045294117647058485","0.045294117647058485","","",""
"462","0.04526470588235262","0.0452647058823526","0.0452647058823526","","",""
"463","0.045235294117646714","0.04523529411764672","0.04523529411764672","","",""
"464","0.04520588235294084","0.04520588235294084","0.04520588235294084","","",""
"465","0.04517647058823494","0.04517647058823496","0.04517647058823496","","",""
"466","0.04514705882352909","0.045147058823529075","0.045147058823529075","","",""
"467","0.045117647058823186","0.04511764705882319","0.04511764705882319","","",""
"468","0.04508823529411731","0.04508823529411731","0.04508823529411731","","",""
"469","0.045058823529411415","0.04505882352941143","0.04505882352941143","","",""
"470","0.04502941176470555","0.04502941176470555","0.04502941176470555","0.05977272727272727","0","0.1425"
"471","0.04499999999999967","0.044999999999999665","0.044999999999999665","","",""
"472","0.04497058823529377","0.04497058823529378","0.04497058823529378","","",""
"473","0.044941176470587915","0.0449411764705879","0.0449411764705879","","",""
"474","0.04491176470588202","0.04491176470588202","0.04491176470588202","","",""
"475","0.044882352941176144","0.04488235294117614","0.04488235294117614","","",""
"476","0.04485294117647024","0.044852941176470255","0.044852941176470255","","",""
"477","0.04482352941176437","0.04482352941176437","0.04482352941176437","","",""
"478","0.044794117647058505","0.04479411764705849","0.04479411764705849","","",""
"479","0.0447647058823526","0.04476470588235261","0.04476470588235261","","",""
"480","0.04473529411764673","0.04473529411764673","0.04473529411764673","0.05477272727272728","0","0.1325"
"481","0.04470588235294083","0.044705882352940846","0.044705882352940846","","",""
"482","0.04467647058823498","0.044676470588234964","0.044676470588234964","","",""
"483","0.044647058823529075","0.04464705882352908","0.04464705882352908","","",""
"484","0.0446176470588232","0.0446176470588232","0.0446176470588232","","",""
"485","0.04458823529411733","0.04458823529411732","0.04458823529411732","","",""
"486","0.044558823529411436","0.044558823529411436","0.044558823529411436","","",""
"487","0.04452941176470556","0.044529411764705554","0.044529411764705554","","",""
"488","0.04449999999999966","0.04449999999999967","0.04449999999999967","","",""
"489","0.044470588235293804","0.04447058823529379","0.04447058823529379","","",""
"490","0.04444117647058791","0.04444117647058791","0.04444117647058791","0.06068181818181819","0","0.1325"
"491","0.04441176470588203","0.044411764705882026","0.044411764705882026","","",""
"492","0.04438235294117613","0.044382352941176144","0.044382352941176144","","",""
"493","0.04435294117647026","0.04435294117647026","0.04435294117647026","","",""
"494","0.044323529411764394","0.04432352941176438","0.04432352941176438","","",""
"495","0.04429411764705849","0.0442941176470585","0.0442941176470585","","",""
"496","0.044264705882352616","0.044264705882352616","0.044264705882352616","","",""
"497","0.04423529411764672","0.044235294117646734","0.044235294117646734","","",""
"498","0.044205882352940866","0.04420588235294085","0.04420588235294085","","",""
"499","0.04417647058823496","0.04417647058823497","0.04417647058823497","","",""
"500","0.04414705882352909","0.04414705882352909","0.04414705882352909","0.056136363636363644","0","0.12000000000000002"
"501","0.04411764705882319","0.044117647058823206","0.044117647058823206","","",""
"502","0.044088235294117324","0.044088235294117324","0.044088235294117324","","",""
"503","0.04405882352941145","0.04405882352941144","0.04405882352941144","","",""
"504","0.044029411764705546","0.04402941176470556","0.04402941176470556","","",""
"505","0.04399999999999969","0.04399999999999968","0.04399999999999968","","",""
"506","0.043970588235293796","0.043970588235293796","0.043970588235293796","","",""
"507","0.04394117647058792","0.043941176470587914","0.043941176470587914","","",""
"508","0.04391176470588202","0.04391176470588203","0.04391176470588203","","",""
"509","0.04388235294117615","0.04388235294117615","0.04388235294117615","","",""
"510","0.04385294117647028","0.04385294117647027","0.04385294117647027","0.05340909090909091","0","0.1125"
"511","0.04382352941176438","0.043823529411764386","0.043823529411764386","","",""
"512","0.043794117647058504","0.043794117647058504","0.043794117647058504","","",""
"513","0.04376470588235261","0.04376470588235262","0.04376470588235262","","",""
"514","0.043735294117646754","0.04373529411764674","0.04373529411764674","","",""
"515","0.04370588235294085","0.04370588235294086","0.04370588235294086","","",""
"516","0.04367647058823498","0.04367647058823498","0.04367647058823498","","",""
"517","0.04364705882352911","0.043647058823529095","0.043647058823529095","","",""
"518","0.04361764705882321","0.04361764705882321","0.04361764705882321","","",""
"519","0.04358823529411734","0.04358823529411733","0.04358823529411733","","",""
"520","0.043558823529411435","0.04355882352941145","0.04355882352941145","0.05363636363636364","0","0.125"
"521","0.04352941176470558","0.04352941176470557","0.04352941176470557","","",""
"522","0.043499999999999685","0.043499999999999685","0.043499999999999685","","",""
"523","0.04347058823529381","0.0434705882352938","0.0434705882352938","","",""
"524","0.04344117647058791","0.04344117647058792","0.04344117647058792","","",""
"525","0.04341176470588204","0.04341176470588204","0.04341176470588204","","",""
"526","0.04338235294117617","0.04338235294117616","0.04338235294117616","","",""
"527","0.04335294117647027","0.043352941176470275","0.043352941176470275","","",""
"528","0.04332352941176439","0.04332352941176439","0.04332352941176439","","",""
"529","0.0432941176470585","0.04329411764705851","0.04329411764705851","","",""
"530","0.04326470588235264","0.04326470588235263","0.04326470588235263","0.053863636363636364","0","0.1525"
"531","0.04323529411764674","0.04323529411764675","0.04323529411764675","","",""
"532","0.043205882352940865","0.043205882352940865","0.043205882352940865","","",""
"533","0.04317647058823497","0.04317647058823498","0.04317647058823498","","",""
"534","0.0431470588235291","0.0431470588235291","0.0431470588235291","","",""
"535","0.043117647058823226","0.04311764705882322","0.04311764705882322","","",""
"536","0.04308823529411732","0.04308823529411734","0.04308823529411734","","",""
"537","0.04305882352941147","0.043058823529411455","0.043058823529411455","","",""
"538","0.04302941176470557","0.04302941176470557","0.04302941176470557","","",""
"539","0.0429999999999997","0.04299999999999969","0.04299999999999969","","",""
"540","0.042970588235293795","0.04297058823529381","0.04297058823529381","0.0525","0","0.14500000000000002"
"541","0.04294117647058793","0.04294117647058793","0.04294117647058793","","",""
"542","0.04291176470588206","0.042911764705882045","0.042911764705882045","","",""
"543","0.042882352941176156","0.04288235294117616","0.04288235294117616","","",""
"544","0.04285294117647028","0.04285294117647028","0.04285294117647028","","",""
"545","0.042823529411764386","0.0428235294117644","0.0428235294117644","","",""
"546","0.04279411764705853","0.04279411764705852","0.04279411764705852","","",""
"547","0.04276470588235263","0.042764705882352635","0.042764705882352635","","",""
"548","0.042735294117646754","0.042735294117646754","0.042735294117646754","","",""
"549","0.042705882352940885","0.04270588235294087","0.04270588235294087","","",""
"550","0.04267647058823499","0.04267647058823499","0.04267647058823499","0.05","0","0.1475"
"551","0.042647058823529115","0.04264705882352911","0.04264705882352911","","",""
"552","0.04261764705882321","0.042617647058823226","0.042617647058823226","","",""
"553","0.04258823529411736","0.042588235294117344","0.042588235294117344","","",""
"554","0.04255882352941146","0.04255882352941146","0.04255882352941146","","",""
"555","0.04252941176470559","0.04252941176470558","0.04252941176470558","","",""
"556","0.042499999999999684","0.0424999999999997","0.0424999999999997","","",""
"557","0.042470588235293816","0.042470588235293816","0.042470588235293816","","",""
"558","0.04244117647058795","0.042441176470587934","0.042441176470587934","","",""
"559","0.042411764705882045","0.04241176470588205","0.04241176470588205","","",""
"560","0.04238235294117617","0.04238235294117617","0.04238235294117617","0.04727272727272727","0","0.14250000000000002"
"561","0.042352941176470274","0.04235294117647029","0.04235294117647029","","",""
"562","0.04232352941176442","0.042323529411764406","0.042323529411764406","","",""
"563","0.04229411764705852","0.042294117647058524","0.042294117647058524","","",""
"564","0.04226470588235264","0.04226470588235264","0.04226470588235264","","",""
"565","0.042235294117646746","0.04223529411764676","0.04223529411764676","","",""
"566","0.04220588235294088","0.04220588235294088","0.04220588235294088","","",""
"567","0.042176470588235","0.042176470588234996","0.042176470588234996","","",""
"568","0.0421470588235291","0.042147058823529114","0.042147058823529114","","",""
"569","0.042117647058823246","0.04211764705882323","0.04211764705882323","","",""
"570","0.04208823529411735","0.04208823529411735","0.04208823529411735","0.045","0","0.14500000000000002"
"571","0.042058823529411475","0.04205882352941147","0.04205882352941147","","",""
"572","0.04202941176470557","0.042029411764705586","0.042029411764705586","","",""
"573","0.041999999999999704","0.041999999999999704","0.041999999999999704","","",""
"574","0.041970588235293836","0.04197058823529382","0.04197058823529382","","",""
"575","0.04194117647058793","0.04194117647058794","0.04194117647058794","","",""
"576","0.04191176470588206","0.04191176470588206","0.04191176470588206","","",""
"577","0.04188235294117616","0.041882352941176176","0.041882352941176176","","",""
"578","0.04185294117647031","0.041852941176470294","0.041852941176470294","","",""
"579","0.041823529411764405","0.04182352941176441","0.04182352941176441","","",""
"580","0.04179411764705853","0.04179411764705853","0.04179411764705853","0.04454545454545455","0","0.14250000000000002"
"581","0.04176470588235266","0.04176470588235265","0.04176470588235265","","",""
"582","0.041735294117646766","0.041735294117646766","0.041735294117646766","","",""
"583","0.04170588235294089","0.041705882352940885","0.041705882352940885","","",""
"584","0.04167647058823499","0.041676470588235","0.041676470588235","","",""
"585","0.041647058823529134","0.04164705882352912","0.04164705882352912","","",""
"586","0.04161764705882324","0.04161764705882324","0.04161764705882324","","",""
"587","0.041588235294117364","0.04158823529411736","0.04158823529411736","","",""
"588","0.04155882352941147","0.041558823529411475","0.041558823529411475","","",""
"589","0.04152941176470559","0.04152941176470559","0.04152941176470559","","",""
"590","0.04149999999999972","0.04149999999999971","0.04149999999999971","0.04431818181818182","0","0.12249999999999998"
"591","0.04147058823529382","0.04147058823529383","0.04147058823529383","","",""
"592","0.04144117647058795","0.04144117647058795","0.04144117647058795","","",""
"593","0.04141176470588205","0.041411764705882065","0.041411764705882065","","",""
"594","0.04138235294117619","0.04138235294117618","0.04138235294117618","","",""
"595","0.0413529411764703","0.0413529411764703","0.0413529411764703","","",""
"596","0.04132352941176442","0.04132352941176442","0.04132352941176442","","",""
"597","0.04129411764705852","0.04129411764705854","0.04129411764705854","","",""
"598","0.041264705882352655","0.041264705882352655","0.041264705882352655","","",""
"599","0.04123529411764677","0.04123529411764677","0.04123529411764677","","",""
"600","0.041205882352940884","0.04120588235294089","0.04120588235294089","0.04386363636363636","0","0.12249999999999998"
"601","0.04117647058823502","0.04117647058823501","0.04117647058823501","","",""
"602","0.04114705882352913","0.04114705882352913","0.04114705882352913","","",""
"603","0.04111764705882325","0.041117647058823245","0.041117647058823245","","",""
"604","0.041088235294117356","0.04108823529411736","0.04108823529411736","","",""
"605","0.04105882352941148","0.04105882352941148","0.04105882352941148","","",""
"606","0.041029411764705606","0.0410294117647056","0.0410294117647056","","",""
"607","0.04099999999999971","0.04099999999999972","0.04099999999999972","","",""
"608","0.040970588235293835","0.040970588235293835","0.040970588235293835","","",""
"609","0.04094117647058794","0.04094117647058795","0.04094117647058795","","",""
"610","0.04091176470588208","0.04091176470588207","0.04091176470588207","0.04454545454545455","0","0.12250000000000001"
"611","0.04088235294117619","0.04088235294117619","0.04088235294117619","","",""
"612","0.04085294117647031","0.04085294117647031","0.04085294117647031","","",""
"613","0.04082352941176444","0.040823529411764425","0.040823529411764425","","",""
"614","0.04079411764705854","0.04079411764705854","0.04079411764705854","","",""
"615","0.04076470588235266","0.04076470588235266","0.04076470588235266","","",""
"616","0.04073529411764677","0.04073529411764678","0.04073529411764678","","",""
"617","0.04070588235294091","0.0407058823529409","0.0407058823529409","","",""
"618","0.040676470588235016","0.040676470588235016","0.040676470588235016","","",""
"619","0.04064705882352914","0.040647058823529134","0.040647058823529134","","",""
"620","0.040617647058823245","0.04061764705882325","0.04061764705882325","0.042272727272727274","0","0.125"
"621","0.04058823529411737","0.04058823529411737","0.04058823529411737","","",""
"622","0.040558823529411495","0.04055882352941149","0.04055882352941149","","",""
"623","0.0405294117647056","0.040529411764705606","0.040529411764705606","","",""
"624","0.040499999999999724","0.040499999999999724","0.040499999999999724","","",""
"625","0.04047058823529383","0.04047058823529384","0.04047058823529384","","",""
"626","0.04044117647058797","0.04044117647058796","0.04044117647058796","","",""
"627","0.04041176470588208","0.04041176470588208","0.04041176470588208","","",""
"628","0.040382352941176196","0.040382352941176196","0.040382352941176196","","",""
"629","0.0403529411764703","0.040352941176470314","0.040352941176470314","","",""
"630","0.04032352941176443","0.04032352941176443","0.04032352941176443","0.04477272727272727","0","0.1375"
"631","0.04029411764705855","0.04029411764705855","0.04029411764705855","","",""
"632","0.04026470588235266","0.04026470588235267","0.04026470588235267","","",""
"633","0.0402352941176468","0.040235294117646786","0.040235294117646786","","",""
"634","0.040205882352940904","0.040205882352940904","0.040205882352940904","","",""
"635","0.04017647058823503","0.04017647058823502","0.04017647058823502","","",""
"636","0.04014705882352913","0.04014705882352914","0.04014705882352914","","",""
"637","0.04011764705882326","0.04011764705882326","0.04011764705882326","","",""
"638","0.04008823529411738","0.040088235294117376","0.040088235294117376","","",""
"639","0.04005882352941149","0.040058823529411494","0.040058823529411494","","",""
"640","0.04002941176470561","0.04002941176470561","0.04002941176470561","0.04340909090909091","0","0.13"
"641","0.039999999999999716","0.03999999999999973","0.03999999999999973","","",""
"642","0.039970588235293855","0.03997058823529385","0.03997058823529385","","",""
"643","0.039941176470587966","0.039941176470587966","0.039941176470587966","","",""
"644","0.039911764705882084","0.039911764705882084","0.039911764705882084","","",""
"645","0.039882352941176216","0.0398823529411762","0.0398823529411762","","",""
"646","0.03985294117647032","0.03985294117647032","0.03985294117647032","","",""
"647","0.03982352941176444","0.03982352941176444","0.03982352941176444","","",""
"648","0.03979411764705855","0.039794117647058556","0.039794117647058556","","",""
"649","0.03976470588235269","0.039764705882352674","0.039764705882352674","","",""
"650","0.03973529411764679","0.03973529411764679","0.03973529411764679","0.042272727272727274","0","0.13"
"651","0.03970588235294092","0.03970588235294091","0.03970588235294091","","",""
"652","0.03967647058823502","0.03967647058823503","0.03967647058823503","","",""
"653","0.03964705882352915","0.03964705882352915","0.03964705882352915","","",""
"654","0.03961764705882327","0.039617647058823265","0.039617647058823265","","",""
"655","0.039588235294117376","0.03958823529411738","0.03958823529411738","","",""
"656","0.0395588235294115","0.0395588235294115","0.0395588235294115","","",""
"657","0.039529411764705605","0.03952941176470562","0.03952941176470562","","",""
"658","0.039499999999999744","0.03949999999999974","0.03949999999999974","","",""
"659","0.039470588235293855","0.039470588235293855","0.039470588235293855","","",""
"660","0.03944117647058797","0.03944117647058797","0.03944117647058797","0.04522727272727273","0","0.1375"
"661","0.03941176470588208","0.03941176470588209","0.03941176470588209","","",""
"662","0.03938235294117621","0.03938235294117621","0.03938235294117621","","",""
"663","0.03935294117647033","0.03935294117647033","0.03935294117647033","","",""
"664","0.03932352941176444","0.039323529411764445","0.039323529411764445","","",""
"665","0.03929411764705858","0.03929411764705856","0.03929411764705856","","",""
"666","0.03926470588235268","0.03926470588235268","0.03926470588235268","","",""
"667","0.039235294117646806","0.0392352941176468","0.0392352941176468","","",""
"668","0.03920588235294091","0.03920588235294092","0.03920588235294092","","",""
"669","0.039176470588235035","0.039176470588235035","0.039176470588235035","","",""
"670","0.03914705882352916","0.03914705882352915","0.03914705882352915","0.046136363636363635","0","0.1375"
"671","0.039117647058823264","0.03911764705882327","0.03911764705882327","","",""
"672","0.03908823529411739","0.03908823529411739","0.03908823529411739","","",""
"673","0.03905882352941149","0.03905882352941151","0.03905882352941151","","",""
"674","0.03902941176470563","0.039029411764705625","0.039029411764705625","","",""
"675","0.03899999999999974","0.03899999999999974","0.03899999999999974","","",""
"676","0.03897058823529386","0.03897058823529386","0.03897058823529386","","",""
"677","0.03894117647058799","0.03894117647058798","0.03894117647058798","","",""
"678","0.0389117647058821","0.0389117647058821","0.0389117647058821","","",""
"679","0.038882352941176215","0.038882352941176215","0.038882352941176215","","",""
"680","0.038852941176470326","0.03885294117647033","0.03885294117647033","0.04681818181818181","0","0.1375"
"681","0.038823529411764465","0.03882352941176445","0.03882352941176445","","",""
"682","0.03879411764705857","0.03879411764705857","0.03879411764705857","","",""
"683","0.038764705882352694","0.03876470588235269","0.03876470588235269","","",""
"684","0.0387352941176468","0.038735294117646805","0.038735294117646805","","",""
"685","0.038705882352940923","0.038705882352940923","0.038705882352940923","","",""
"686","0.03867647058823505","0.03867647058823504","0.03867647058823504","","",""
"687","0.03864705882352915","0.03864705882352916","0.03864705882352916","","",""
"688","0.03861764705882328","0.03861764705882328","0.03861764705882328","","",""
"689","0.03858823529411738","0.038588235294117396","0.038588235294117396","","",""
"690","0.03855882352941152","0.038558823529411514","0.038558823529411514","0.04227272727272727","0","0.12250000000000001"
"691","0.03852941176470563","0.03852941176470563","0.03852941176470563","","",""
"692","0.03849999999999975","0.03849999999999975","0.03849999999999975","","",""
"693","0.038470588235293854","0.03847058823529387","0.03847058823529387","","",""
"694","0.038441176470587986","0.038441176470587986","0.038441176470587986","","",""
"695","0.038411764705882104","0.038411764705882104","0.038411764705882104","","",""
"696","0.038382352941176215","0.03838235294117622","0.03838235294117622","","",""
"697","0.038352941176470354","0.03835294117647034","0.03835294117647034","","",""
"698","0.03832352941176446","0.03832352941176446","0.03832352941176446","","",""
"699","0.03829411764705858","0.038294117647058576","0.038294117647058576","","",""
"700","0.03826470588235269","0.038264705882352694","0.038264705882352694","0.042727272727272725","0","0.1275"
"701","0.03823529411764681","0.03823529411764681","0.03823529411764681","","",""
"702","0.03820588235294094","0.03820588235294093","0.03820588235294093","","",""
"703","0.03817647058823504","0.03817647058823505","0.03817647058823505","","",""
"704","0.038147058823529166","0.038147058823529166","0.038147058823529166","","",""
"705","0.03811764705882327","0.038117647058823284","0.038117647058823284","","",""
"706","0.03808823529411741","0.0380882352941174","0.0380882352941174","","",""
"707","0.03805882352941152","0.03805882352941152","0.03805882352941152","","",""
"708","0.03802941176470564","0.03802941176470564","0.03802941176470564","","",""
"709","0.037999999999999756","0.037999999999999756","0.037999999999999756","","",""
"710","0.037970588235293874","0.037970588235293874","0.037970588235293874","0.04613636363636364","0","0.1275"
"711","0.03794117647058799","0.03794117647058799","0.03794117647058799","","",""
"712","0.0379117647058821","0.03791176470588211","0.03791176470588211","","",""
"713","0.03788235294117624","0.03788235294117623","0.03788235294117623","","",""
"714","0.037852941176470346","0.037852941176470346","0.037852941176470346","","",""
"715","0.03782352941176447","0.037823529411764464","0.037823529411764464","","",""
"716","0.037794117647058575","0.03779411764705858","0.03779411764705858","","",""
"717","0.0377647058823527","0.0377647058823527","0.0377647058823527","","",""
"718","0.037735294117646825","0.03773529411764682","0.03773529411764682","","",""
"719","0.03770588235294093","0.037705882352940936","0.037705882352940936","","",""
"720","0.037676470588235055","0.037676470588235055","0.037676470588235055","0.04795454545454545","0","0.1125"
"721","0.03764705882352916","0.03764705882352917","0.03764705882352917","","",""
"722","0.0376176470588233","0.03761764705882329","0.03761764705882329","","",""
"723","0.03758823529411741","0.03758823529411741","0.03758823529411741","","",""
"724","0.03755882352941153","0.03755882352941153","0.03755882352941153","","",""
"725","0.037529411764705645","0.037529411764705645","0.037529411764705645","","",""
"726","0.03749999999999976","0.03749999999999976","0.03749999999999976","","",""
"727","0.03747058823529388","0.03747058823529388","0.03747058823529388","","",""
"728","0.03744117647058799","0.037441176470588","0.037441176470588","","",""
"729","0.03741176470588213","0.03741176470588212","0.03741176470588212","","",""
"730","0.037382352941176235","0.037382352941176235","0.037382352941176235","0.04909090909090908","0","0.0975"
"731","0.03735294117647036","0.03735294117647035","0.03735294117647035","","",""
"732","0.037323529411764464","0.03732352941176447","0.03732352941176447","","",""
"733","0.03729411764705859","0.03729411764705859","0.03729411764705859","","",""
"734","0.037264705882352714","0.03726470588235271","0.03726470588235271","","",""
"735","0.03723529411764682","0.037235294117646825","0.037235294117646825","","",""
"736","0.03720588235294094","0.03720588235294094","0.03720588235294094","","",""
"737","0.03717647058823505","0.03717647058823506","0.03717647058823506","","",""
"738","0.037147058823529186","0.03714705882352918","0.03714705882352918","","",""
"739","0.0371176470588233","0.0371176470588233","0.0371176470588233","","",""
"740","0.037088235294117415","0.037088235294117415","0.037088235294117415","0.05","0","0.095"
"741","0.03705882352941153","0.03705882352941153","0.03705882352941153","","",""
"742","0.03702941176470565","0.03702941176470565","0.03702941176470565","","",""
"743","0.03699999999999977","0.03699999999999977","0.03699999999999977","","",""
"744","0.03697058823529388","0.03697058823529389","0.03697058823529389","","",""
"745","0.03694117647058802","0.036941176470588005","0.036941176470588005","","",""
"746","0.03691176470588212","0.03691176470588212","0.03691176470588212","","",""
"747","0.03688235294117625","0.03688235294117624","0.03688235294117624","","",""
"748","0.03685294117647035","0.03685294117647036","0.03685294117647036","","",""
"749","0.03682352941176448","0.03682352941176448","0.03682352941176448","","",""
"750","0.0367941176470586","0.036794117647058595","0.036794117647058595","0.05113636363636364","0","0.09250000000000001"
"751","0.036764705882352706","0.03676470588235271","0.03676470588235271","","",""
"752","0.03673529411764683","0.03673529411764683","0.03673529411764683","","",""
"753","0.036705882352940936","0.03670588235294095","0.03670588235294095","","",""
"754","0.036676470588235074","0.03667647058823507","0.03667647058823507","","",""
"755","0.036647058823529186","0.036647058823529186","0.036647058823529186","","",""
"756","0.036617647058823304","0.036617647058823304","0.036617647058823304","","",""
"757","0.03658823529411742","0.03658823529411742","0.03658823529411742","","",""
"758","0.03655882352941154","0.03655882352941154","0.03655882352941154","","",""
"759","0.03652941176470566","0.03652941176470566","0.03652941176470566","","",""
"760","0.03649999999999977","0.036499999999999776","0.036499999999999776","0.05136363636363636","0","0.09250000000000001"
"761","0.03647058823529391","0.036470588235293894","0.036470588235293894","","",""
"762","0.03644117647058801","0.03644117647058801","0.03644117647058801","","",""
"763","0.03641176470588214","0.03641176470588213","0.03641176470588213","","",""
"764","0.03638235294117624","0.03638235294117625","0.03638235294117625","","",""
"765","0.036352941176470366","0.036352941176470366","0.036352941176470366","","",""
"766","0.03632352941176449","0.036323529411764484","0.036323529411764484","","",""
"767","0.036294117647058595","0.0362941176470586","0.0362941176470586","","",""
"768","0.03626470588235272","0.03626470588235272","0.03626470588235272","","",""
"769","0.036235294117646824","0.03623529411764684","0.03623529411764684","","",""
"770","0.03620588235294096","0.036205882352940956","0.036205882352940956","0.05090909090909091","0","0.09500000000000001"
"771","0.036176470588235074","0.036176470588235074","0.036176470588235074","","",""
"772","0.03614705882352919","0.03614705882352919","0.03614705882352919","","",""
"773","0.03611764705882331","0.03611764705882331","0.03611764705882331","","",""
"774","0.03608823529411743","0.03608823529411743","0.03608823529411743","","",""
"775","0.036058823529411546","0.036058823529411546","0.036058823529411546","","",""
"776","0.03602941176470566","0.036029411764705664","0.036029411764705664","","",""
"777","0.035999999999999796","0.03599999999999978","0.03599999999999978","","",""
"778","0.0359705882352939","0.0359705882352939","0.0359705882352939","","",""
"779","0.035941176470588025","0.03594117647058802","0.03594117647058802","","",""
"780","0.03591176470588213","0.035911764705882136","0.035911764705882136","0.05272727272727273","0","0.12500000000000003"
"781","0.035882352941176254","0.035882352941176254","0.035882352941176254","","",""
"782","0.03585294117647038","0.03585294117647037","0.03585294117647037","","",""
