"Step","noisy_net: true - exploration_rate","noisy_net: true - exploration_rate__MIN","noisy_net: true - exploration_rate__MAX","noisy_net: false - exploration_rate","noisy_net: false - exploration_rate__MIN","noisy_net: false - exploration_rate__MAX"
"52","","","","0.2235","0.22349999999999992","0.22349999999999992"
"53","","","","0.22199999999999995","0.22199999999999992","0.22199999999999992"
"54","","","","0.22049999999999992","0.22049999999999992","0.22049999999999992"
"55","","","","0.2189999999999999","0.21899999999999992","0.21899999999999992"
"56","","","","0.21749999999999983","0.21749999999999992","0.21749999999999992"
"57","","","","0.2159999999999999","0.21599999999999991","0.21599999999999991"
"58","","","","0.2144999999999999","0.2144999999999999","0.2144999999999999"
"59","","","","0.21299999999999994","0.2129999999999999","0.2129999999999999"
"60","0.36538461538461536","0.10000000000000002","0.5916666666666667","0.2115","0.2114999999999999","0.2114999999999999"
"61","","","","0.20999999999999994","0.2099999999999999","0.2099999999999999"
"62","","","","0.2084999999999999","0.2084999999999999","0.2084999999999999"
"63","","","","0.20699999999999988","0.2069999999999999","0.2069999999999999"
"64","","","","0.20549999999999982","0.2054999999999999","0.2054999999999999"
"65","","","","0.20399999999999988","0.2039999999999999","0.2039999999999999"
"66","","","","0.2024999999999999","0.2024999999999999","0.2024999999999999"
"67","","","","0.20099999999999993","0.2009999999999999","0.2009999999999999"
"68","","","","0.19949999999999993","0.1994999999999999","0.1994999999999999"
"69","","","","0.19799999999999993","0.1979999999999999","0.1979999999999999"
"70","0.36428571428571427","0.08571428571428573","0.6","0.1964999999999999","0.1964999999999999","0.1964999999999999"
"71","","","","0.19499999999999987","0.1949999999999999","0.1949999999999999"
"72","","","","0.19349999999999987","0.1934999999999999","0.1934999999999999"
"73","","","","0.19199999999999992","0.1919999999999999","0.1919999999999999"
"74","","","","0.1904999999999999","0.1904999999999999","0.1904999999999999"
"75","","","","0.18899999999999986","0.1889999999999999","0.1889999999999999"
"76","","","","0.18749999999999992","0.1874999999999999","0.1874999999999999"
"77","","","","0.18599999999999992","0.1859999999999999","0.1859999999999999"
"78","","","","0.1844999999999999","0.1844999999999999","0.1844999999999999"
"79","","","","0.18299999999999986","0.18299999999999988","0.18299999999999988"
"80","0.3538461538461538","0.07500000000000001","0.6","0.18149999999999986","0.18149999999999988","0.18149999999999988"
"81","","","","0.1799999999999999","0.17999999999999988","0.17999999999999988"
"82","","","","0.17849999999999988","0.17849999999999988","0.17849999999999988"
"83","","","","0.17699999999999985","0.17699999999999988","0.17699999999999988"
"84","","","","0.1754999999999999","0.17549999999999988","0.17549999999999988"
"85","","","","0.1739999999999999","0.17399999999999988","0.17399999999999988"
"86","","","","0.17249999999999988","0.17249999999999988","0.17249999999999988"
"87","","","","0.17099999999999985","0.17099999999999987","0.17099999999999987"
"88","","","","0.16949999999999985","0.16949999999999987","0.16949999999999987"
"89","","","","0.1679999999999999","0.16799999999999987","0.16799999999999987"
"90","0.3504273504273504","0.07222222222222224","0.5777777777777778","0.16649999999999987","0.16649999999999987","0.16649999999999987"
"91","","","","0.16499999999999984","0.16499999999999987","0.16499999999999987"
"92","","","","0.1634999999999999","0.16349999999999987","0.16349999999999987"
"93","","","","0.1619999999999999","0.16199999999999987","0.16199999999999987"
"94","","","","0.16049999999999986","0.16049999999999986","0.16049999999999986"
"95","","","","0.15899999999999984","0.15899999999999986","0.15899999999999986"
"96","","","","0.15749999999999983","0.15749999999999986","0.15749999999999986"
"97","","","","0.1559999999999999","0.15599999999999986","0.15599999999999986"
"98","","","","0.15449999999999986","0.15449999999999986","0.15449999999999986"
"99","","","","0.15299999999999983","0.15299999999999986","0.15299999999999986"
"100","0.35461538461538467","0.12000000000000002","0.5650000000000001","0.15149999999999988","0.15149999999999986","0.15149999999999986"
"101","","","","0.14999999999999988","0.14999999999999986","0.14999999999999986"
"102","","","","0.14849999999999985","0.14849999999999985","0.14849999999999985"
"103","","","","0.14699999999999983","0.14699999999999985","0.14699999999999985"
"104","","","","0.14549999999999982","0.14549999999999985","0.14549999999999985"
"105","","","","0.14399999999999988","0.14399999999999985","0.14399999999999985"
"106","","","","0.14249999999999985","0.14249999999999985","0.14249999999999985"
"107","","","","0.14099999999999982","0.14099999999999985","0.14099999999999985"
"108","","","","0.13949999999999987","0.13949999999999985","0.13949999999999985"
"109","","","","0.13799999999999987","0.13799999999999985","0.13799999999999985"
"110","0.34720279720279723","0.11363636363636366","0.55","0.13649999999999984","0.13649999999999984","0.13649999999999984"
"111","","","","0.13499999999999981","0.13499999999999984","0.13499999999999984"
"112","","","","0.1334999999999998","0.13349999999999984","0.13349999999999984"
"113","","","","0.13199999999999987","0.13199999999999984","0.13199999999999984"
"114","","","","0.13049999999999984","0.13049999999999984","0.13049999999999984"
"115","","","","0.1289999999999998","0.12899999999999984","0.12899999999999984"
"116","","","","0.12749999999999986","0.12749999999999984","0.12749999999999984"
"117","","","","0.12599999999999986","0.12599999999999983","0.12599999999999983"
"118","","","","0.12449999999999983","0.12449999999999983","0.12449999999999983"
"119","","","","0.12299999999999979","0.12299999999999983","0.12299999999999983"
"120","0.3352564102564103","0.1125","0.5208333333333334","0.12149999999999979","0.12149999999999983","0.12149999999999983"
"121","","","","0.11999999999999987","0.11999999999999983","0.11999999999999983"
"122","","","","0.11849999999999983","0.11849999999999983","0.11849999999999983"
"123","","","","0.11699999999999978","0.11699999999999983","0.11699999999999983"
"124","","","","0.11549999999999987","0.11549999999999983","0.11549999999999983"
"125","","","","0.11399999999999987","0.11399999999999982","0.11399999999999982"
"126","","","","0.11249999999999982","0.11249999999999982","0.11249999999999982"
"127","","","","0.11099999999999978","0.11099999999999982","0.11099999999999982"
"128","","","","0.10949999999999982","0.10949999999999982","0.10949999999999982"
"129","","","","0.10799999999999986","0.10799999999999982","0.10799999999999982"
"130","0.3227810650887574","0.10384615384615385","0.48076923076923084","0.10649999999999982","0.10649999999999982","0.10649999999999982"
"131","","","","0.10499999999999977","0.10499999999999982","0.10499999999999982"
"132","","","","0.10349999999999981","0.10349999999999981","0.10349999999999981"
"133","","","","0.10199999999999985","0.10199999999999981","0.10199999999999981"
"134","","","","0.10049999999999981","0.10049999999999981","0.10049999999999981"
"135","","","","0.0989999999999998","0.09899999999999981","0.09899999999999981"
"136","","","","0.09749999999999981","0.09749999999999981","0.09749999999999981"
"137","","","","0.09599999999999982","0.09599999999999981","0.09599999999999981"
"138","","","","0.0944999999999998","0.0944999999999998","0.0944999999999998"
"139","","","","0.09299999999999979","0.0929999999999998","0.0929999999999998"
"140","0.31456043956043955","0.10714285714285714","0.45714285714285724","0.0914999999999998","0.0914999999999998","0.0914999999999998"
"141","","","","0.08999999999999982","0.0899999999999998","0.0899999999999998"
"142","","","","0.0884999999999998","0.0884999999999998","0.0884999999999998"
"143","","","","0.08699999999999979","0.0869999999999998","0.0869999999999998"
"144","","","","0.0854999999999998","0.0854999999999998","0.0854999999999998"
"145","","","","0.08399999999999981","0.0839999999999998","0.0839999999999998"
"146","","","","0.0824999999999998","0.0824999999999998","0.0824999999999998"
"147","","","","0.08099999999999978","0.0809999999999998","0.0809999999999998"
"148","","","","0.07949999999999979","0.07949999999999979","0.07949999999999979"
"149","","","","0.0779999999999998","0.07799999999999979","0.07799999999999979"
"150","0.30153846153846153","0.1","0.42666666666666675","0.07649999999999979","0.07649999999999979","0.07649999999999979"
"151","","","","0.07499999999999978","0.07499999999999979","0.07499999999999979"
"152","","","","0.07349999999999979","0.07349999999999979","0.07349999999999979"
"153","","","","0.0719999999999998","0.07199999999999979","0.07199999999999979"
"154","","","","0.07049999999999979","0.07049999999999979","0.07049999999999979"
"155","","","","0.06899999999999977","0.06899999999999978","0.06899999999999978"
"156","","","","0.06749999999999978","0.06749999999999978","0.06749999999999978"
"157","","","","0.0659999999999998","0.06599999999999978","0.06599999999999978"
"158","","","","0.06449999999999978","0.06449999999999978","0.06449999999999978"
"159","","","","0.06299999999999976","0.06299999999999978","0.06299999999999978"
"160","0.2894230769230769","0.09687500000000002","0.4","0.06149999999999978","0.06149999999999978","0.06149999999999978"
"161","","","","0.0599999999999998","0.059999999999999776","0.059999999999999776"
"162","","","","0.058499999999999774","0.058499999999999774","0.058499999999999774"
"163","","","","0.05699999999999975","0.05699999999999977","0.05699999999999977"
"164","","","","0.05549999999999977","0.05549999999999977","0.05549999999999977"
"165","","","","0.05399999999999977","0.05399999999999977","0.05399999999999977"
"166","","","","0.05249999999999977","0.05249999999999977","0.05249999999999977"
"167","","","","0.05099999999999977","0.05099999999999977","0.05099999999999977"
"168","","","","0.049499999999999766","0.049499999999999766","0.049499999999999766"
"169","","","","0.047999999999999765","0.047999999999999765","0.047999999999999765"
"170","0.27873303167420815","0.0911764705882353","0.39705882352941174","0.046499999999999764","0.046499999999999764","0.046499999999999764"
"171","","","","0.04499999999999976","0.04499999999999976","0.04499999999999976"
"172","","","","0.04349999999999976","0.04349999999999976","0.04349999999999976"
"173","","","","0.04199999999999976","0.04199999999999976","0.04199999999999976"
"174","","","","0.04049999999999976","0.04049999999999976","0.04049999999999976"
"175","","","","0.03899999999999976","0.03899999999999976","0.03899999999999976"
"176","","","","0.037499999999999756","0.037499999999999756","0.037499999999999756"
"177","","","","0.035999999999999754","0.035999999999999754","0.035999999999999754"
"178","","","","0.03449999999999975","0.03449999999999975","0.03449999999999975"
"179","","","","0.03299999999999975","0.03299999999999975","0.03299999999999975"
"180","0.26858974358974363","0.08611111111111112","0.3888888888888889","0.03149999999999975","0.03149999999999975","0.03149999999999975"
"181","","","","0.02999999999999975","0.02999999999999975","0.02999999999999975"
"182","","","","0.028499999999999748","0.028499999999999748","0.028499999999999748"
"183","","","","0.026999999999999746","0.026999999999999746","0.026999999999999746"
"184","","","","0.025499999999999745","0.025499999999999745","0.025499999999999745"
"185","","","","0.023999999999999744","0.023999999999999744","0.023999999999999744"
"186","","","","0.022499999999999742","0.022499999999999742","0.022499999999999742"
"187","","","","0.02099999999999974","0.02099999999999974","0.02099999999999974"
"188","","","","0.01949999999999974","0.01949999999999974","0.01949999999999974"
"189","","","","0.01799999999999974","0.01799999999999974","0.01799999999999974"
"190","0.2580971659919028","0.08684210526315791","0.3684210526315789","0.016499999999999737","0.016499999999999737","0.016499999999999737"
"191","","","","0.014999999999999738","0.014999999999999738","0.014999999999999738"
"192","","","","0.013499999999999736","0.013499999999999738","0.013499999999999738"
"193","","","","0.011999999999999735","0.011999999999999738","0.011999999999999738"
"194","","","","0.010499999999999737","0.010499999999999739","0.010499999999999739"
"195","","","","0.00899999999999974","0.008999999999999739","0.008999999999999739"
"196","","","","0.007499999999999742","0.0074999999999997395","0.0074999999999997395"
"197","","","","0.005999999999999741","0.00599999999999974","0.00599999999999974"
"198","","","","0.00449999999999974","0.00449999999999974","0.00449999999999974"
"199","","","","0.0029999999999997394","0.0029999999999997403","0.0029999999999997403"
"200","0.24903846153846157","0.08250000000000002","0.3775","0.0014999999999997405","0.0014999999999997403","0.0014999999999997403"
"201","","","","0","0","0"
"202","","","","0","0","0"
"203","","","","0","0","0"
"204","","","","0","0","0"
"205","","","","0","0","0"
"206","","","","0","0","0"
"207","","","","0","0","0"
"208","","","","0","0","0"
"209","","","","0","0","0"
"210","0.2373076923076923","0.07500000000000002","0.3725","0","0","0"
"211","","","","0","0","0"
"212","","","","0","0","0"
"213","","","","0","0","0"
"214","","","","0","0","0"
"215","","","","0","0","0"
"216","","","","0","0","0"
"217","","","","0","0","0"
"218","","","","0","0","0"
"219","","","","0","0","0"
"220","0.21653846153846154","0.0675","0.3575","0","0","0"
"221","","","","0","0","0"
"222","","","","0","0","0"
"223","","","","0","0","0"
"224","","","","0","0","0"
"225","","","","0","0","0"
"226","","","","0","0","0"
"227","","","","0","0","0"
"228","","","","0","0","0"
"229","","","","0","0","0"
"230","0.20115384615384618","0.05250000000000001","0.3475","0","0","0"
"231","","","","0","0","0"
"232","","","","0","0","0"
"233","","","","0","0","0"
"234","","","","0","0","0"
"235","","","","0","0","0"
"236","","","","0","0","0"
"237","","","","0","0","0"
"238","","","","0","0","0"
"239","","","","0","0","0"
"240","0.18826923076923074","0.05250000000000001","0.3475","0","0","0"
"241","","","","0","0","0"
"242","","","","0","0","0"
"243","","","","0","0","0"
"244","","","","0","0","0"
"245","","","","0","0","0"
"246","","","","0","0","0"
"247","","","","0","0","0"
"248","","","","0","0","0"
"249","","","","0","0","0"
"250","0.17307692307692307","0.05250000000000001","0.33749999999999997","0","0","0"
"251","","","","0","0","0"
"252","","","","0","0","0"
"253","","","","0","0","0"
"254","","","","0","0","0"
"255","","","","0","0","0"
"256","","","","0","0","0"
"257","","","","0","0","0"
"258","","","","0","0","0"
"259","","","","0","0","0"
"260","0.1576923076923077","0.05250000000000001","0.33499999999999996","0","0","0"
"261","","","","0","0","0"
"262","","","","0","0","0"
"263","","","","0","0","0"
"264","","","","0","0","0"
"265","","","","0","0","0"
"266","","","","0","0","0"
"267","","","","0","0","0"
"268","","","","0","0","0"
"269","","","","0","0","0"
"270","0.14134615384615384","0.05250000000000001","0.30999999999999994","0","0","0"
"271","","","","0","0","0"
"272","","","","0","0","0"
"273","","","","0","0","0"
"274","","","","0","0","0"
"275","","","","0","0","0"
"276","","","","0","0","0"
"277","","","","0","0","0"
"278","","","","0","0","0"
"279","","","","0","0","0"
"280","0.13115384615384615","0.05250000000000001","0.29","0","0","0"
"281","","","","0","0","0"
"282","","","","0","0","0"
"283","","","","0","0","0"
"284","","","","0","0","0"
"285","","","","0","0","0"
"286","","","","0","0","0"
"287","","","","0","0","0"
"288","","","","0","0","0"
"289","","","","0","0","0"
"290","0.11807692307692307","0.05","0.2775","0","0","0"
"291","","","","0","0","0"
"292","","","","0","0","0"
"293","","","","0","0","0"
"294","","","","0","0","0"
"295","","","","0","0","0"
"296","","","","0","0","0"
"297","","","","0","0","0"
"298","","","","0","0","0"
"299","","","","0","0","0"
"300","0.10096153846153848","0.022500000000000003","0.265","0","0","0"
"301","","","","0","0","0"
"302","","","","0","0","0"
"303","","","","0","0","0"
"304","","","","0","0","0"
"305","","","","0","0","0"
"306","","","","0","0","0"
"307","","","","0","0","0"
"308","","","","0","0","0"
"309","","","","0","0","0"
"310","0.08923076923076925","0.004999999999999999","0.2625","0","0","0"
"311","","","","0","0","0"
"312","","","","0","0","0"
"313","","","","0","0","0"
"314","","","","0","0","0"
"315","","","","0","0","0"
"316","","","","0","0","0"
"317","","","","0","0","0"
"318","","","","0","0","0"
"319","","","","0","0","0"
"320","0.08096153846153846","0.004999999999999999","0.2375","0","0","0"
"321","","","","0","0","0"
"322","","","","0","0","0"
"323","","","","0","0","0"
"324","","","","0","0","0"
"325","","","","0","0","0"
"326","","","","0","0","0"
"327","","","","0","0","0"
"328","","","","0","0","0"
"329","","","","0","0","0"
"330","0.07596153846153846","0.004999999999999999","0.215","0","0","0"
"331","","","","0","0","0"
"332","","","","0","0","0"
"333","","","","0","0","0"
"334","","","","0","0","0"
"335","","","","0","0","0"
"336","","","","0","0","0"
"337","","","","0","0","0"
"338","","","","0","0","0"
"339","","","","0","0","0"
"340","0.07","0","0.19999999999999998","0","0","0"
"341","","","","0","0","0"
"342","","","","0","0","0"
"343","","","","0","0","0"
"344","","","","0","0","0"
"345","","","","0","0","0"
"346","","","","0","0","0"
"347","","","","0","0","0"
"348","","","","0","0","0"
"349","","","","0","0","0"
"350","0.06961538461538462","0","0.215","0","0","0"
"351","","","","0","0","0"
"352","","","","0","0","0"
"353","","","","0","0","0"
"354","","","","0","0","0"
"355","","","","0","0","0"
"356","","","","0","0","0"
"357","","","","0","0","0"
"358","","","","0","0","0"
"359","","","","0","0","0"
"360","0.06673076923076923","0","0.2","0","0","0"
"361","","","","0","0","0"
"362","","","","0","0","0"
"363","","","","0","0","0"
"364","","","","0","0","0"
"365","","","","0","0","0"
"366","","","","0","0","0"
"367","","","","0","0","0"
"368","","","","0","0","0"
"369","","","","0","0","0"
"370","0.0625","0","0.16749999999999998","0","0","0"
"371","","","","0","0","0"
"372","","","","0","0","0"
"373","","","","0","0","0"
"374","","","","0","0","0"
"375","","","","0","0","0"
"376","","","","0","0","0"
"377","","","","0","0","0"
"378","","","","0","0","0"
"379","","","","0","0","0"
"380","0.06173076923076923","0","0.1625","0","0","0"
"381","","","","0","0","0"
"382","","","","0","0","0"
"383","","","","0","0","0"
"384","","","","0","0","0"
"385","","","","0","0","0"
"386","","","","0","0","0"
"387","","","","0","0","0"
"388","","","","0","0","0"
"389","","","","0","0","0"
"390","0.06019230769230769","0","0.1575","0","0","0"
"391","","","","0","0","0"
"392","","","","0","0","0"
"393","","","","0","0","0"
"394","","","","0","0","0"
"395","","","","0","0","0"
"396","","","","0","0","0"
"397","","","","0","0","0"
"398","","","","0","0","0"
"399","","","","0","0","0"
"400","0.057692307692307696","0","0.15750000000000003","0","0","0"
"401","","","","0","0","0"
"402","","","","0","0","0"
"403","","","","0","0","0"
"404","","","","0","0","0"
"405","","","","0","0","0"
"406","","","","0","0","0"
"407","","","","0","0","0"
"408","","","","0","0","0"
"409","","","","0","0","0"
"410","0.05192307692307692","0","0.135","0","0","0"
"411","","","","0","0","0"
"412","","","","0","0","0"
"413","","","","0","0","0"
"414","","","","0","0","0"
"415","","","","0","0","0"
"416","","","","0","0","0"
"417","","","","0","0","0"
"418","","","","0","0","0"
"419","","","","0","0","0"
"420","0.052307692307692305","0","0.1425","0","0","0"
"421","","","","0","0","0"
"422","","","","0","0","0"
"423","","","","0","0","0"
"424","","","","0","0","0"
"425","","","","0","0","0"
"426","","","","0","0","0"
"427","","","","0","0","0"
"428","","","","0","0","0"
"429","","","","0","0","0"
"430","0.048846153846153845","0","0.1375","0","0","0"
"431","","","","0","0","0"
"432","","","","0","0","0"
"433","","","","0","0","0"
"434","","","","0","0","0"
"435","","","","0","0","0"
"436","","","","0","0","0"
"437","","","","0","0","0"
"438","","","","0","0","0"
"439","","","","0","0","0"
"440","0.04788461538461539","0","0.13000000000000003","0","0","0"
"441","","","","0","0","0"
"442","","","","0","0","0"
"443","","","","0","0","0"
"444","","","","0","0","0"
"445","","","","0","0","0"
"446","","","","0","0","0"
"447","","","","0","0","0"
"448","","","","0","0","0"
"449","","","","0","0","0"
"450","0.046730769230769235","0","0.13500000000000004","0","0","0"
"451","","","","0","0","0"
"452","","","","0","0","0"
"453","","","","0","0","0"
"454","","","","0","0","0"
"455","","","","0","0","0"
"456","","","","0","0","0"
"457","","","","0","0","0"
"458","","","","0","0","0"
"459","","","","0","0","0"
"460","0.04538461538461539","0","0.13999999999999999","0","0","0"
"461","","","","0","0","0"
"462","","","","0","0","0"
"463","","","","0","0","0"
"464","","","","0","0","0"
"465","","","","0","0","0"
"466","","","","0","0","0"
"467","","","","0","0","0"
"468","","","","0","0","0"
"469","","","","0","0","0"
"470","0.046730769230769235","0","0.135","0","0","0"
"471","","","","0","0","0"
"472","","","","0","0","0"
"473","","","","0","0","0"
"474","","","","0","0","0"
"475","","","","0","0","0"
"476","","","","0","0","0"
"477","","","","0","0","0"
"478","","","","0","0","0"
"479","","","","0","0","0"
"480","0.045","0","0.125","0","0","0"
"481","","","","0","0","0"
"482","","","","0","0","0"
"483","","","","0","0","0"
"484","","","","0","0","0"
"485","","","","0","0","0"
"486","","","","0","0","0"
"487","","","","0","0","0"
"488","","","","0","0","0"
"489","","","","0","0","0"
"490","0.04269230769230769","0","0.11750000000000002","0","0","0"
"491","","","","0","0","0"
"492","","","","0","0","0"
"493","","","","0","0","0"
"494","","","","0","0","0"
"495","","","","0","0","0"
"496","","","","0","0","0"
"497","","","","0","0","0"
"498","","","","0","0","0"
"499","","","","0","0","0"
"500","0.041153846153846145","0","0.10749999999999997","0","0","0"
"501","","","","0","0","0"
"502","","","","0","0","0"
"503","","","","0","0","0"
"504","","","","0","0","0"
"505","","","","0","0","0"
"506","","","","0","0","0"
"507","","","","0","0","0"
"508","","","","0","0","0"
"509","","","","0","0","0"
"510","0.04","0","0.0975","0","0","0"
"511","","","","0","0","0"
"512","","","","0","0","0"
"513","","","","0","0","0"
"514","","","","0","0","0"
"515","","","","0","0","0"
"516","","","","0","0","0"
"517","","","","0","0","0"
"518","","","","0","0","0"
"519","","","","0","0","0"
"520","0.040961538461538466","0","0.0975","0","0","0"
"521","","","","0","0","0"
"522","","","","0","0","0"
"523","","","","0","0","0"
"524","","","","0","0","0"
"525","","","","0","0","0"
"526","","","","0","0","0"
"527","","","","0","0","0"
"528","","","","0","0","0"
"529","","","","0","0","0"
"530","0.03769230769230769","0","0.085","0","0","0"
"531","","","","0","0","0"
"532","","","","0","0","0"
"533","","","","0","0","0"
"534","","","","0","0","0"
"535","","","","0","0","0"
"536","","","","0","0","0"
"537","","","","0","0","0"
"538","","","","0","0","0"
"539","","","","0","0","0"
"540","0.0375","0","0.085","0","0","0"
"541","","","","0","0","0"
"542","","","","0","0","0"
"543","","","","0","0","0"
"544","","","","0","0","0"
"545","","","","0","0","0"
"546","","","","0","0","0"
"547","","","","0","0","0"
"548","","","","0","0","0"
"549","","","","0","0","0"
"550","0.034423076923076924","0","0.08249999999999999","0","0","0"
"551","","","","0","0","0"
"552","","","","0","0","0"
"553","","","","0","0","0"
"554","","","","0","0","0"
"555","","","","0","0","0"
"556","","","","0","0","0"
"557","","","","0","0","0"
"558","","","","0","0","0"
"559","","","","0","0","0"
"560","0.03192307692307693","0","0.08","0","0","0"
"561","","","","0","0","0"
"562","","","","0","0","0"
"563","","","","0","0","0"
"564","","","","0","0","0"
"565","","","","0","0","0"
"566","","","","0","0","0"
"567","","","","0","0","0"
"568","","","","0","0","0"
"569","","","","0","0","0"
"570","0.030961538461538464","0","0.0725","0","0","0"
"571","","","","0","0","0"
"572","","","","0","0","0"
"573","","","","0","0","0"
"574","","","","0","0","0"
"575","","","","0","0","0"
"576","","","","0","0","0"
"577","","","","0","0","0"
"578","","","","0","0","0"
"579","","","","0","0","0"
"580","0.02923076923076923","0","0.0825","0","0","0"
"581","","","","0","0","0"
"582","","","","0","0","0"
"583","","","","0","0","0"
"584","","","","0","0","0"
"585","","","","0","0","0"
"586","","","","0","0","0"
"587","","","","0","0","0"
"588","","","","0","0","0"
"589","","","","0","0","0"
"590","0.028461538461538465","0","0.0825","0","0","0"
"591","","","","0","0","0"
"592","","","","0","0","0"
"593","","","","0","0","0"
"594","","","","0","0","0"
"595","","","","0","0","0"
"596","","","","0","0","0"
"597","","","","0","0","0"
"598","","","","0","0","0"
"599","","","","0","0","0"
"600","0.027500000000000004","0","0.0825","0","0","0"
"601","","","","0","0","0"
"602","","","","0","0","0"
"603","","","","0","0","0"
"604","","","","0","0","0"
"605","","","","0","0","0"
"606","","","","0","0","0"
"607","","","","0","0","0"
"608","","","","0","0","0"
"609","","","","0","0","0"
"610","0.029423076923076923","0","0.08499999999999999","0","0","0"
"611","","","","0","0","0"
"612","","","","0","0","0"
"613","","","","0","0","0"
"614","","","","0","0","0"
"615","","","","0","0","0"
"616","","","","0","0","0"
"617","","","","0","0","0"
"618","","","","0","0","0"
"619","","","","0","0","0"
"620","0.027884615384615383","0","0.08499999999999999","0","0","0"
"621","","","","0","0","0"
"622","","","","0","0","0"
"623","","","","0","0","0"
"624","","","","0","0","0"
"625","","","","0","0","0"
"626","","","","0","0","0"
"627","","","","0","0","0"
"628","","","","0","0","0"
"629","","","","0","0","0"
"630","0.028076923076923076","0","0.08499999999999999","0","0","0"
"631","","","","0","0","0"
"632","","","","0","0","0"
"633","","","","0","0","0"
"634","","","","0","0","0"
"635","","","","0","0","0"
"636","","","","0","0","0"
"637","","","","0","0","0"
"638","","","","0","0","0"
"639","","","","0","0","0"
"640","0.02730769230769231","0","0.08499999999999999","0","0","0"
"641","","","","0","0","0"
"642","","","","0","0","0"
"643","","","","0","0","0"
"644","","","","0","0","0"
"645","","","","0","0","0"
"646","","","","0","0","0"
"647","","","","0","0","0"
"648","","","","0","0","0"
"649","","","","0","0","0"
"650","0.02846153846153846","0","0.08499999999999999","0","0","0"
"651","","","","0","0","0"
"652","","","","0","0","0"
"653","","","","0","0","0"
"654","","","","0","0","0"
"655","","","","0","0","0"
"656","","","","0","0","0"
"657","","","","0","0","0"
"658","","","","0","0","0"
"659","","","","0","0","0"
"660","0.02769230769230769","0","0.08499999999999999","0","0","0"
"661","","","","0","0","0"
