"Step","noisy_net: true - loss","noisy_net: true - loss__MIN","noisy_net: true - loss__MAX","noisy_net: false - loss","noisy_net: false - loss__MIN","noisy_net: false - loss__MAX"
"100","0.10211220641548817","0.016861893236637115","0.24488937854766846","0.11122950911521912","0.046001240611076355","0.2807193100452423"
"101","0.07264131880723514","0.024039138108491898","0.1312583088874817","0.10107201399902503","0.03965932875871658","0.25918567180633545"
"102","0.06543337188374537","0.015461952425539494","0.13732415437698364","0.09226602005461852","0.03519880771636963","0.24634239077568054"
"103","0.06441503526786199","0.010537172667682171","0.167027086019516","0.08328465061883132","0.02931482344865799","0.22303852438926697"
"104","0.049782110951267756","0.010118132457137108","0.09611691534519196","0.0757312987310191","0.026426618918776512","0.20762191712856293"
"105","0.05150339695123526","0.018455887213349342","0.11265260726213455","0.07032891409471631","0.022642789408564568","0.19801358878612518"
"106","0.04242141530490839","0.010626817122101784","0.08001968264579773","0.06413169313843052","0.018591519445180893","0.18158215284347534"
"107","0.04286488933632007","0.010528638027608395","0.11442893743515015","0.05711756041273475","0.01725192368030548","0.15950338542461395"
"108","0.041051400682100884","0.009569224901497364","0.10058227181434631","0.05272798830022415","0.015712881460785866","0.1527784764766693"
"109","0.03475822422366876","0.006967565044760704","0.057919908314943314","0.04875689512118697","0.014366596937179565","0.13573181629180908"
"110","0.03928950378814569","0.011158909648656845","0.09512469917535782","0.044321838300675154","0.012091446667909622","0.12667718529701233"
"111","0.028548455653855435","0.006936503574252129","0.05552154406905174","0.041530364037801824","0.012073257938027382","0.11877024918794632"
"112","0.02804389975678462","0.007962052710354328","0.06903509795665741","0.03867888264358044","0.010226428508758545","0.11379599571228027"
"113","0.02544302339307391","0.005390755366533995","0.04177013784646988","0.035070588579401374","0.009130391292273998","0.10409733653068542"
"114","0.02249933986996229","0.008044625632464886","0.05600382760167122","0.03250316631359359","0.008131362497806549","0.09590226411819458"
"115","0.023010021505447533","0.0062726568430662155","0.041690897196531296","0.029888582415878773","0.007832420989871025","0.09219907969236374"
"116","0.021721021128961675","0.007599642500281334","0.038929831236600876","0.028483034189169604","0.0073712849989533424","0.08434446156024933"
"117","0.01963265261684473","0.007985585369169712","0.039609842002391815","0.026133726273352902","0.0060690464451909065","0.07480381429195404"
"118","0.01791085431782099","0.009494276717305183","0.04062073677778244","0.02452426291226099","0.006647046189755201","0.0714300349354744"
"119","0.018635268609684248","0.006973010487854481","0.040368981659412384","0.02238393691368401","0.005057987757027149","0.06254502385854721"
"120","0.017515711414699372","0.006559592671692371","0.033956486731767654","0.021771314786747098","0.007004143670201302","0.062057387083768845"
