"Step","noisy_net: true - loss","noisy_net: true - loss__MIN","noisy_net: true - loss__MAX","noisy_net: false - loss","noisy_net: false - loss__MIN","noisy_net: false - loss__MAX"
"100","1.2535471993943919","0.7128564715385437","1.5997145175933838","1.155626294016838","0.7851463556289673","1.3405506610870361"
"101","1.2619651892910833","0.7770229578018188","1.6547019481658936","1.1458318740129472","0.7729343175888062","1.3309344053268433"
"102","1.2402718559555386","0.5979587435722351","1.5660367012023926","1.1354010254144669","0.7640866637229919","1.3263309001922607"
"103","1.2019869218701902","0.7224497199058533","1.5842196941375732","1.1268180191516877","0.7644854784011841","1.3077679872512817"
"104","1.202449267325194","0.6978158354759216","1.4171295166015625","1.1175515055656433","0.750466525554657","1.3071333169937134"
"105","1.1790970952614495","0.5024673938751221","1.3558297157287598","1.1082568168640137","0.7489192485809326","1.290459394454956"
"106","1.1622532476549563","0.5560901761054993","1.3819199800491333","1.09972984790802","0.7435678839683533","1.282341480255127"
"107","1.1522285627282185","0.6579005718231201","1.3696485757827759","1.0875892102718354","0.7269340753555298","1.2649729251861572"
"108","1.1890540459881658","0.5050557255744934","1.5937182903289795","1.080203577876091","0.7239988446235657","1.2647125720977783"
"109","1.1567985752354497","0.6606962084770203","1.391658067703247","1.0678616493940354","0.7212850451469421","1.2476204633712769"
"110","1.1662586849668752","0.6140162348747253","1.4327396154403687","1.0590420454740523","0.7089394330978394","1.24281644821167"
"111","1.133123314898947","0.6407591104507446","1.474671483039856","1.05108422935009","0.7089586853981018","1.230771541595459"
"112","1.1156829517820608","0.6036713719367981","1.4578801393508911","1.0410299122333526","0.6946239471435547","1.228928565979004"
"113","1.1161643888639368","0.6156637072563171","1.3923590183258057","1.0337187856435777","0.6900541186332703","1.2227628231048584"
"114","1.102138594440792","0.5827715992927551","1.4090261459350586","1.023884379863739","0.6748483180999756","1.213901400566101"
"115","1.0950024827666904","0.5353277325630188","1.4022003412246704","1.014808550477028","0.683297872543335","1.2008248567581177"
"116","1.0859351728273474","0.49895668029785156","1.3028576374053955","1.003727489709854","0.6694114804267883","1.1948423385620117"
"117","1.0711803047553352","0.5263219475746155","1.5019493103027344","0.9980788141489029","0.6730055212974548","1.1840263605117798"
"118","1.0520090383032095","0.45223468542099","1.329188585281372","0.9861051648855209","0.6387313604354858","1.180480718612671"
"119","1.0539477882177934","0.4919853210449219","1.3926243782043457","0.9772939354181289","0.6362430453300476","1.172856330871582"
"120","1.047115701696147","0.5674183368682861","1.2758169174194336","0.969234076142311","0.6367053985595703","1.1612577438354492"
"121","1.0207243328509124","0.4000013470649719","1.2055234909057617","0.9597913980484009","0.6304681301116943","1.1569468975067139"
"122","1.0376267472039098","0.49295517802238464","1.4071249961853027","0.9487562417984009","0.6324601173400879","1.1462256908416748"
"123","0.9968294086663619","0.531572699546814","1.3081727027893066","0.938751357793808","0.6189550161361694","1.1420749425888062"
"124","1.0109298099642214","0.4006597399711609","1.264492154121399","0.9295672178268433","0.606326699256897","1.134779930114746"
"125","0.991324227789174","0.4216223955154419","1.296974778175354","0.9200167447328568","0.5834943652153015","1.1218892335891724"
"126","0.9847143098064091","0.410953551530838","1.2838516235351562","0.9089361369609833","0.5874938368797302","1.1218494176864624"
"127","0.9996236588643945","0.5253062844276428","1.2508715391159058","0.9014651000499725","0.5759971141815186","1.1082828044891357"
"128","0.9658323630042698","0.39939361810684204","1.2272213697433472","0.8899081826210022","0.5580241680145264","1.0860183238983154"
"129","0.9738945364952087","0.5111046433448792","1.1493836641311646","0.8838081598281861","0.5607313513755798","1.0967323780059814"
"130","0.9480316833309506","0.34164634346961975","1.1432712078094482","0.8708207994699478","0.5501277446746826","1.0809139013290405"
"131","0.9364563576553179","0.48675987124443054","1.1484333276748657","0.8633401960134506","0.5463042259216309","1.0584359169006348"
"132","0.909385454395543","0.3940429389476776","1.0798206329345703","0.8521342992782592","0.5447826981544495","1.0661486387252808"
"133","0.9071815571059352","0.421419233083725","1.2800277471542358","0.8412981122732163","0.5156262516975403","1.061205506324768"
"134","0.9104905296926913","0.3437327444553375","1.1418870687484741","0.8325274050235748","0.5197407603263855","1.0578627586364746"
"135","0.8761516161586927","0.3175123333930969","1.1567860841751099","0.8204565986990928","0.499277263879776","1.054490089416504"
"136","0.8820394147997317","0.31252366304397583","1.097395896911621","0.8087954446673393","0.49720677733421326","1.0264620780944824"
"137","0.8660157685694487","0.3331383466720581","1.1012459993362427","0.800383423268795","0.48348918557167053","1.0278338193893433"
"138","0.906048191630322","0.41214996576309204","1.099503993988037","0.7887477472424507","0.4695941209793091","1.0130164623260498"
"139","0.8457759683546813","0.3263207972049713","1.1112990379333496","0.7807487547397614","0.4634869396686554","1.0133382081985474"
"140","0.8497094913669254","0.28769007325172424","1.1136821508407593","0.7688130766153336","0.4518354833126068","0.9983075857162476"
"141","0.8283229729403621","0.2635080814361572","1.0706759691238403","0.7577897772192955","0.4436267912387848","1.0103813409805298"
"142","0.869270015022029","0.3536301553249359","1.1170707941055298","0.746252891421318","0.44367682933807373","0.9933872222900391"
"143","0.8076565408188364","0.30829545855522156","1.1423097848892212","0.7362119317054748","0.42305806279182434","0.9843852519989014"
"144","0.7731580941573434","0.26445043087005615","1.022891640663147","0.7246416702866554","0.41727420687675476","0.9715206623077393"
"145","0.8019943969405215","0.22071994841098785","1.0495418310165405","0.7077879816293716","0.3950587213039398","0.960959792137146"
"146","0.7641030336203782","0.2298235148191452","0.9487424492835999","0.6986453682184219","0.3914993405342102","0.9561460614204407"
"147","0.7634433520876843","0.27412208914756775","0.9925220608711243","0.68384058624506","0.36732998490333557","0.9432169198989868"
"148","0.7506813925245533","0.28796887397766113","0.956556499004364","0.6744798883795738","0.38260164856910706","0.9358026385307312"
"149","0.7432475543540457","0.2634880244731903","0.9546365141868591","0.6635117560625077","0.3577418625354767","0.9200720191001892"
"150","0.7241111462530883","0.28922024369239807","0.9330659508705139","0.6506439462304116","0.35190972685813904","0.9135658740997314"
"151","0.7422936150561208","0.14322693645954132","1.002877950668335","0.6406293421983719","0.33958035707473755","0.9240371584892273"
"152","0.703735173072504","0.10703659802675247","0.9476010203361511","0.626593892276287","0.30767443776130676","0.8969244360923767"
"153","0.6734012093233026","0.17608219385147095","0.8487410545349121","0.6141004055738449","0.3234737813472748","0.8917825222015381"
"154","0.6805012498212897","0.2049138844013214","0.9327197074890137","0.6013493463397026","0.28748276829719543","0.8764687180519104"
"155","0.6705613570368808","0.12520422041416168","0.8855922818183899","0.5864316686987877","0.2837378680706024","0.8760591745376587"
"156","0.6434721622778021","0.11987379193305969","0.8552178144454956","0.5729567676782608","0.26755744218826294","0.867250919342041"
"157","0.6233008283635845","0.11042824387550354","0.8668754696846008","0.5610810726881027","0.2630159556865692","0.8572642803192139"
"158","0.6108685323725576","0.14498896896839142","0.9179733395576477","0.548248178511858","0.231814906001091","0.8633831739425659"
"159","0.6113120900548022","0.12173932790756226","0.8101140856742859","0.5296556018292904","0.22480200231075287","0.8375927209854126"
"160","0.6008306660729906","0.09204625338315964","0.8332244753837585","0.522694180905819","0.24119678139686584","0.8108153343200684"
"161","0.5821871734831644","0.07847941666841507","0.8069889545440674","0.507465522736311","0.22514261305332184","0.8103535175323486"
