"Step","noisy_net: true - exploration_rate","noisy_net: true - exploration_rate__MIN","noisy_net: true - exploration_rate__MAX"
"1070","0.08824999999999998","0.0050000000000000044","0.35000000000000003"
"1080","0.08583333333333334","0.0050000000000000044","0.3175"
"1090","0.08575","0.0050000000000000044","0.32500000000000007"
"1100","0.08125000000000003","0.0025000000000000022","0.31500000000000006"
"1110","0.083","0.0025000000000000022","0.32"
"1120","0.08249999999999998","0.0025000000000000022","0.3175"
"1130","0.08116666666666665","0.0025000000000000022","0.3275"
"1140","0.07933333333333331","0.0025000000000000022","0.31500000000000006"
"1150","0.07974999999999997","0.0025000000000000022","0.31500000000000006"
"1160","0.08016666666666668","0.0025000000000000022","0.31"
"1170","0.08049999999999999","0","0.3125"
"1180","0.08266666666666667","0","0.29500000000000004"
"1190","0.08075","0","0.26749999999999996"
"1200","0.08141666666666665","0","0.2649999999999999"
"1210","0.08358333333333334","0","0.295"
"1220","0.0835","0","0.3125"
"1230","0.08274999999999998","0","0.295"
"1240","0.0855","0","0.2875"
"1250","0.08658333333333333","0","0.2875"
"1260","0.08666666666666668","0","0.29500000000000004"
"1270","0.08725","0","0.27999999999999997"
"1280","0.0875","0","0.28750000000000003"
"1290","0.08441666666666667","0","0.2975"
"1300","0.08433333333333336","0","0.3025"
"1310","0.08250000000000002","0","0.28500000000000003"
"1320","0.085","0","0.2875"
"1330","0.08541666666666665","0","0.2625"
"1340","0.08683333333333332","0","0.29250000000000004"
"1350","0.09075000000000001","0","0.3075"
"1360","0.09133333333333332","0","0.31500000000000006"
"1370","0.09066666666666667","0","0.3175"
"1380","0.08991666666666667","0","0.32"
"1390","0.09183333333333331","0","0.31999999999999995"
"1400","0.09308333333333332","0","0.3324999999999999"
"1410","0.09458333333333332","0","0.3075"
"1420","0.09716666666666667","0","0.29500000000000004"
"1430","0.099","0","0.3025"
"1440","0.09491666666666668","0","0.3025"
"1450","0.09558333333333334","0","0.30500000000000005"
"1460","0.09299999999999999","0","0.2900000000000001"
"1470","0.09083333333333334","0","0.30500000000000005"
"1480","0.09233333333333334","0","0.28750000000000003"
"1490","0.09241666666666667","0","0.28250000000000003"
"1500","0.09149999999999998","0","0.275"
"1510","0.09150000000000001","0","0.26749999999999996"
"1520","0.08850000000000001","0","0.26249999999999996"
"1530","0.08850000000000001","0","0.2625"
"1540","0.08683333333333335","0","0.265"
"1550","0.08341666666666668","0","0.24250000000000002"
"1560","0.08025","0","0.23499999999999996"
"1570","0.07716666666666666","0","0.23249999999999998"
"1580","0.07475000000000001","0","0.205"
"1590","0.07216666666666668","0","0.2"
"1600","0.06908333333333333","0","0.215"
"1610","0.0645","0","0.19000000000000003"
"1620","0.06325","0","0.19000000000000003"
"1630","0.06050000000000001","0","0.185"
"1640","0.05933333333333334","0","0.18"
"1650","0.056083333333333346","0","0.18"
"1660","0.05683333333333333","0","0.2"
"1670","0.05483333333333334","0","0.21000000000000002"
"1680","0.05158333333333334","0","0.19"
"1690","0.051666666666666666","0","0.19000000000000003"
"1700","0.05108333333333334","0","0.19000000000000003"
"1710","0.0505","0","0.19749999999999998"
"1720","0.04908333333333334","0","0.18000000000000002"
"1730","0.04841666666666667","0","0.19"
"1740","0.045916666666666675","0","0.18000000000000002"
"1750","0.04674999999999999","0","0.1775"
"1760","0.04774999999999998","0","0.17250000000000001"
"1770","0.046833333333333324","0","0.16999999999999998"
"1780","0.04641666666666667","0","0.15750000000000003"
"1790","0.04750000000000001","0","0.17500000000000002"
"1800","0.046166666666666675","0","0.16499999999999998"
"1810","0.046833333333333324","0","0.16499999999999998"
"1820","0.04533333333333334","0","0.15"
"1830","0.0435","0","0.1525"
"1840","0.04291666666666667","0","0.15499999999999997"
"1850","0.04291666666666667","0","0.15749999999999997"
"1860","0.04033333333333334","0","0.14750000000000002"
"1870","0.038916666666666676","0","0.14250000000000002"
"1880","0.03716666666666666","0","0.14250000000000002"
"1890","0.03575","0","0.15750000000000003"
"1900","0.03600000000000001","0","0.165"
"1910","0.03425","0","0.15250000000000002"
"1920","0.03250000000000001","0","0.15250000000000002"
"1930","0.03058333333333334","0","0.145"
"1940","0.03241666666666667","0","0.14500000000000002"
"1950","0.02966666666666667","0","0.1425"
"1960","0.02775","0","0.11500000000000002"
"1970","0.028583333333333332","0","0.11249999999999998"
"1980","0.027000000000000003","0","0.11000000000000001"
"1990","0.024916666666666663","0","0.10750000000000001"
"2000","0.025249999999999995","0","0.11999999999999997"
