"Step","conbandit_combi1_0__5820__2025-06-17_16-53 - loss","conbandit_combi1_0__5820__2025-06-17_16-53 - loss__MIN","conbandit_combi1_0__5820__2025-06-17_16-53 - loss__MAX","conbandit_combi1_0__7324__2025-06-17_16-52 - loss","conbandit_combi1_0__7324__2025-06-17_16-52 - loss__MIN","conbandit_combi1_0__7324__2025-06-17_16-52 - loss__MAX","conbandit_combi1_0__6341__2025-06-17_16-51 - loss","conbandit_combi1_0__6341__2025-06-17_16-51 - loss__MIN","conbandit_combi1_0__6341__2025-06-17_16-51 - loss__MAX"
"113","0.05357208102941513","0.05357208102941513","0.05357208102941513","1.1298164129257202","1.1298164129257202","1.1298164129257202","0.006539727561175823","0.006539727561175823","0.006539727561175823"
"114","0.056088563054800034","0.056088563054800034","0.056088563054800034","1.1001598834991455","1.1001598834991455","1.1001598834991455","0.006217592861503363","0.006217592861503363","0.006217592861503363"
"115","0.04727477207779884","0.04727477207779884","0.04727477207779884","1.0954831838607788","1.0954831838607788","1.0954831838607788","0.00521065341308713","0.00521065341308713","0.00521065341308713"
"116","0.047167181968688965","0.047167181968688965","0.047167181968688965","1.1168031692504883","1.1168031692504883","1.1168031692504883","0.003726526163518429","0.003726526163518429","0.003726526163518429"
"117","0.04186921939253807","0.04186921939253807","0.04186921939253807","1.1094287633895874","1.1094287633895874","1.1094287633895874","0.004726917948573828","0.004726917948573828","0.004726917948573828"
"118","0.044755224138498306","0.044755224138498306","0.044755224138498306","1.0753751993179321","1.0753751993179321","1.0753751993179321","0.004710134584456682","0.004710134584456682","0.004710134584456682"
"119","0.03919006511569023","0.03919006511569023","0.03919006511569023","1.0877060890197754","1.0877060890197754","1.0877060890197754","0.004219836555421352","0.004219836555421352","0.004219836555421352"
"120","0.04566245526075363","0.04566245526075363","0.04566245526075363","1.066108226776123","1.066108226776123","1.066108226776123","0.004070337861776352","0.004070337861776352","0.004070337861776352"
"121","0.03603706508874893","0.03603706508874893","0.03603706508874893","1.0771989822387695","1.0771989822387695","1.0771989822387695","0.0031660094391554594","0.0031660094391554594","0.0031660094391554594"
"122","0.03296366333961487","0.03296366333961487","0.03296366333961487","1.0769380331039429","1.0769380331039429","1.0769380331039429","0.0031617330387234688","0.0031617330387234688","0.0031617330387234688"
"123","0.030134260654449463","0.030134260654449463","0.030134260654449463","1.0506067276000977","1.0506067276000977","1.0506067276000977","0.003881144803017378","0.003881144803017378","0.003881144803017378"
"124","0.019455859437584877","0.019455859437584877","0.019455859437584877","1.0335365533828735","1.0335365533828735","1.0335365533828735","0.003582938574254513","0.003582938574254513","0.003582938574254513"
"125","0.021943772211670876","0.021943772211670876","0.021943772211670876","1.0271735191345215","1.0271735191345215","1.0271735191345215","0.0036506950855255127","0.0036506950855255127","0.0036506950855255127"
"126","0.023346874862909317","0.023346874862909317","0.023346874862909317","1.0232930183410645","1.0232930183410645","1.0232930183410645","0.0034546779934316874","0.0034546779934316874","0.0034546779934316874"
"127","0.018979176878929138","0.018979176878929138","0.018979176878929138","1.011051058769226","1.011051058769226","1.011051058769226","0.003397125517949462","0.003397125517949462","0.003397125517949462"
"128","0.017863772809505463","0.017863772809505463","0.017863772809505463","1.0309689044952393","1.0309689044952393","1.0309689044952393","0.002593041630461812","0.002593041630461812","0.002593041630461812"
"129","0.014116073027253151","0.014116073027253151","0.014116073027253151","1.0031476020812988","1.0031476020812988","1.0031476020812988","0.0025177120696753263","0.0025177120696753263","0.0025177120696753263"
"130","0.010793264955282211","0.010793264955282211","0.010793264955282211","0.9956998229026794","0.9956998229026794","0.9956998229026794","0.0017929811729118228","0.0017929811729118228","0.0017929811729118228"
"131","0.01244683749973774","0.01244683749973774","0.01244683749973774","0.9816329479217529","0.9816329479217529","0.9816329479217529","0.0021788012236356735","0.0021788012236356735","0.0021788012236356735"
"132","0.009626591578125954","0.009626591578125954","0.009626591578125954","0.9947766065597534","0.9947766065597534","0.9947766065597534","0.0026012479793280363","0.0026012479793280363","0.0026012479793280363"
"133","0.009330020286142826","0.009330020286142826","0.009330020286142826","0.9701074361801147","0.9701074361801147","0.9701074361801147","0.0018947857897728682","0.0018947857897728682","0.0018947857897728682"
"134","0.008272608742117882","0.008272608742117882","0.008272608742117882","0.9633612632751465","0.9633612632751465","0.9633612632751465","0.002044751076027751","0.002044751076027751","0.002044751076027751"
"135","0.010103458538651466","0.010103458538651466","0.010103458538651466","0.964028000831604","0.964028000831604","0.964028000831604","0.0031402793247252703","0.0031402793247252703","0.0031402793247252703"
"136","0.009553797543048859","0.009553797543048859","0.009553797543048859","0.9653425812721252","0.9653425812721252","0.9653425812721252","0.002082530641928315","0.002082530641928315","0.002082530641928315"
"137","0.009189972653985023","0.009189972653985023","0.009189972653985023","0.9662230610847473","0.9662230610847473","0.9662230610847473","0.0027785368729382753","0.0027785368729382753","0.0027785368729382753"
"138","0.006724486127495766","0.006724486127495766","0.006724486127495766","0.9185400605201721","0.9185400605201721","0.9185400605201721","0.0034839201252907515","0.0034839201252907515","0.0034839201252907515"
"139","0.0060865734703838825","0.0060865734703838825","0.0060865734703838825","0.9452155232429504","0.9452155232429504","0.9452155232429504","0.0037494623102247715","0.0037494623102247715","0.0037494623102247715"
"140","0.005652191117405891","0.005652191117405891","0.005652191117405891","0.9377893209457397","0.9377893209457397","0.9377893209457397","0.003408274846151471","0.003408274846151471","0.003408274846151471"
"141","0.0053017474710941315","0.0053017474710941315","0.0053017474710941315","0.9108325242996216","0.9108325242996216","0.9108325242996216","0.0029331299010664225","0.0029331299010664225","0.0029331299010664225"
"142","0.004380723927170038","0.004380723927170038","0.004380723927170038","0.9310691952705383","0.9310691952705383","0.9310691952705383","0.0026273292023688555","0.0026273292023688555","0.0026273292023688555"
"143","0.004652748815715313","0.004652748815715313","0.004652748815715313","0.9213099479675293","0.9213099479675293","0.9213099479675293","0.0015622739447280765","0.0015622739447280765","0.0015622739447280765"
"144","0.007934303022921085","0.007934303022921085","0.007934303022921085","0.9102659821510315","0.9102659821510315","0.9102659821510315","0.0012922571040689945","0.0012922571040689945","0.0012922571040689945"
"145","0.008156298659741879","0.008156298659741879","0.008156298659741879","0.8856033086776733","0.8856033086776733","0.8856033086776733","0.002491219900548458","0.002491219900548458","0.002491219900548458"
"146","0.008032044395804405","0.008032044395804405","0.008032044395804405","0.9002749919891357","0.9002749919891357","0.9002749919891357","0.0029456347692757845","0.0029456347692757845","0.0029456347692757845"
"147","0.004355444572865963","0.004355444572865963","0.004355444572865963","0.8981438279151917","0.8981438279151917","0.8981438279151917","0.0024464235175400972","0.0024464235175400972","0.0024464235175400972"
"148","0.003943809308111668","0.003943809308111668","0.003943809308111668","0.880805492401123","0.880805492401123","0.880805492401123","0.0025606609415262938","0.0025606609415262938","0.0025606609415262938"
"149","0.0066663725301623344","0.0066663725301623344","0.0066663725301623344","0.8843944668769836","0.8843944668769836","0.8843944668769836","0.0011339406482875347","0.0011339406482875347","0.0011339406482875347"
"150","0.006450471468269825","0.006450471468269825","0.006450471468269825","0.8750693798065186","0.8750693798065186","0.8750693798065186","0.0019845811184495687","0.0019845811184495687","0.0019845811184495687"
"151","0.007177712861448526","0.007177712861448526","0.007177712861448526","0.8367805480957031","0.8367805480957031","0.8367805480957031","0.0023353181313723326","0.0023353181313723326","0.0023353181313723326"
"152","0.004956224467605352","0.004956224467605352","0.004956224467605352","0.8434568047523499","0.8434568047523499","0.8434568047523499","0.001779247191734612","0.001779247191734612","0.001779247191734612"
"153","0.006414832081645727","0.006414832081645727","0.006414832081645727","0.8255817890167236","0.8255817890167236","0.8255817890167236","0.002435825066640973","0.002435825066640973","0.002435825066640973"
"154","0.004984444472938776","0.004984444472938776","0.004984444472938776","0.8130605816841125","0.8130605816841125","0.8130605816841125","0.0020664064213633537","0.0020664064213633537","0.0020664064213633537"
"155","0.004812960512936115","0.004812960512936115","0.004812960512936115","0.7903479933738708","0.7903479933738708","0.7903479933738708","0.002066169399768114","0.002066169399768114","0.002066169399768114"
"156","0.0030638575553894043","0.0030638575553894043","0.0030638575553894043","0.778186023235321","0.778186023235321","0.778186023235321","0.0019424353959038854","0.0019424353959038854","0.0019424353959038854"
"157","0.002997365780174732","0.002997365780174732","0.002997365780174732","0.7805507183074951","0.7805507183074951","0.7805507183074951","0.0016037970781326294","0.0016037970781326294","0.0016037970781326294"
"158","0.002240458969026804","0.002240458969026804","0.002240458969026804","0.7822930812835693","0.7822930812835693","0.7822930812835693","0.0018404573202133179","0.0018404573202133179","0.0018404573202133179"
"159","0.0024394241627305746","0.0024394241627305746","0.0024394241627305746","0.7734178304672241","0.7734178304672241","0.7734178304672241","0.0018009267514571548","0.0018009267514571548","0.0018009267514571548"
"160","0.004320364445447922","0.004320364445447922","0.004320364445447922","0.7578662037849426","0.7578662037849426","0.7578662037849426","0.0016586738638579845","0.0016586738638579845","0.0016586738638579845"
"161","0.003725767834112048","0.003725767834112048","0.003725767834112048","0.7582279443740845","0.7582279443740845","0.7582279443740845","0.000981747405603528","0.000981747405603528","0.000981747405603528"
"162","0.003111033933237195","0.003111033933237195","0.003111033933237195","0.7182580828666687","0.7182580828666687","0.7182580828666687","0.0010130164446309209","0.0010130164446309209","0.0010130164446309209"
"163","0.0030732201412320137","0.0030732201412320137","0.0030732201412320137","0.7261995673179626","0.7261995673179626","0.7261995673179626","0.001003606477752328","0.001003606477752328","0.001003606477752328"
"164","0.0033901790156960487","0.0033901790156960487","0.0033901790156960487","0.7362091541290283","0.7362091541290283","0.7362091541290283","0.0009114077547565103","0.0009114077547565103","0.0009114077547565103"
"165","0.00164514547213912","0.00164514547213912","0.00164514547213912","0.7033712267875671","0.7033712267875671","0.7033712267875671","0.0015551126562058926","0.0015551126562058926","0.0015551126562058926"
"166","0.001931936014443636","0.001931936014443636","0.001931936014443636","0.7216560244560242","0.7216560244560242","0.7216560244560242","0.0012419645208865404","0.0012419645208865404","0.0012419645208865404"
"167","0.002123209647834301","0.002123209647834301","0.002123209647834301","0.6680954098701477","0.6680954098701477","0.6680954098701477","0.001115000806748867","0.001115000806748867","0.001115000806748867"
"168","0.002580897184088826","0.002580897184088826","0.002580897184088826","0.6896190643310547","0.6896190643310547","0.6896190643310547","0.0015448598423972726","0.0015448598423972726","0.0015448598423972726"
"169","0.0018529121298342943","0.0018529121298342943","0.0018529121298342943","0.66602623462677","0.66602623462677","0.66602623462677","0.001197937410324812","0.001197937410324812","0.001197937410324812"
"170","0.002536090323701501","0.002536090323701501","0.002536090323701501","0.6693741083145142","0.6693741083145142","0.6693741083145142","0.0010647280141711235","0.0010647280141711235","0.0010647280141711235"
"171","0.0012996956938877702","0.0012996956938877702","0.0012996956938877702","0.6483272314071655","0.6483272314071655","0.6483272314071655","0.0009614293812774122","0.0009614293812774122","0.0009614293812774122"
"172","0.0015864199958741665","0.0015864199958741665","0.0015864199958741665","0.6499966382980347","0.6499966382980347","0.6499966382980347","0.001565786311402917","0.001565786311402917","0.001565786311402917"
"173","0.0017397492192685604","0.0017397492192685604","0.0017397492192685604","0.6074920892715454","0.6074920892715454","0.6074920892715454","0.0007965216063894331","0.0007965216063894331","0.0007965216063894331"
"174","0.001328080310486257","0.001328080310486257","0.001328080310486257","0.6090912818908691","0.6090912818908691","0.6090912818908691","0.0007883811485953629","0.0007883811485953629","0.0007883811485953629"
"175","0.0015722736716270447","0.0015722736716270447","0.0015722736716270447","0.6144842505455017","0.6144842505455017","0.6144842505455017","0.001167588634416461","0.001167588634416461","0.001167588634416461"
"176","0.0016211741603910923","0.0016211741603910923","0.0016211741603910923","0.6051637530326843","0.6051637530326843","0.6051637530326843","0.0011700139148160815","0.0011700139148160815","0.0011700139148160815"
"177","0.0011407900601625443","0.0011407900601625443","0.0011407900601625443","0.5728031396865845","0.5728031396865845","0.5728031396865845","0.0015552795957773924","0.0015552795957773924","0.0015552795957773924"
"178","0.0008953043143264949","0.0008953043143264949","0.0008953043143264949","0.5680375695228577","0.5680375695228577","0.5680375695228577","0.0010022380156442523","0.0010022380156442523","0.0010022380156442523"
"179","0.001341412658803165","0.001341412658803165","0.001341412658803165","0.5783478021621704","0.5783478021621704","0.5783478021621704","0.000680905650369823","0.000680905650369823","0.000680905650369823"
"180","0.0011663351906463504","0.0011663351906463504","0.0011663351906463504","0.5381351709365845","0.5381351709365845","0.5381351709365845","0.0008572224760428071","0.0008572224760428071","0.0008572224760428071"
"181","0.0009130197577178478","0.0009130197577178478","0.0009130197577178478","0.5547223091125488","0.5547223091125488","0.5547223091125488","0.0009569881367497146","0.0009569881367497146","0.0009569881367497146"
"182","0.0010013997089117765","0.0010013997089117765","0.0010013997089117765","0.528525710105896","0.528525710105896","0.528525710105896","0.0011579029960557818","0.0011579029960557818","0.0011579029960557818"
"183","0.0009886320913210511","0.0009886320913210511","0.0009886320913210511","0.5173712372779846","0.5173712372779846","0.5173712372779846","0.0006668834248557687","0.0006668834248557687","0.0006668834248557687"
"184","0.0006861755973659456","0.0006861755973659456","0.0006861755973659456","0.4944823384284973","0.4944823384284973","0.4944823384284973","0.0007582702673971653","0.0007582702673971653","0.0007582702673971653"
"185","0.0005101665738038719","0.0005101665738038719","0.0005101665738038719","0.4651523232460022","0.4651523232460022","0.4651523232460022","0.0010746545158326626","0.0010746545158326626","0.0010746545158326626"
"186","0.0008748971740715206","0.0008748971740715206","0.0008748971740715206","0.4718915522098541","0.4718915522098541","0.4718915522098541","0.001029898994602263","0.001029898994602263","0.001029898994602263"
"187","0.0008177520358003676","0.0008177520358003676","0.0008177520358003676","0.46004948019981384","0.46004948019981384","0.46004948019981384","0.0013777853455394506","0.0013777853455394506","0.0013777853455394506"
"188","0.0010493918089196086","0.0010493918089196086","0.0010493918089196086","0.427580326795578","0.427580326795578","0.427580326795578","0.0008435484487563372","0.0008435484487563372","0.0008435484487563372"
"189","0.001078956644050777","0.001078956644050777","0.001078956644050777","0.4213687777519226","0.4213687777519226","0.4213687777519226","0.0011599150020629168","0.0011599150020629168","0.0011599150020629168"
"190","0.0005215306300669909","0.0005215306300669909","0.0005215306300669909","0.40675094723701477","0.40675094723701477","0.40675094723701477","0.000990881584584713","0.000990881584584713","0.000990881584584713"
"191","0.0005522274877876043","0.0005522274877876043","0.0005522274877876043","0.38714995980262756","0.38714995980262756","0.38714995980262756","0.0009662115480750799","0.0009662115480750799","0.0009662115480750799"
"192","0.0007416234002448618","0.0007416234002448618","0.0007416234002448618","0.3568485975265503","0.3568485975265503","0.3568485975265503","0.0007749824435450137","0.0007749824435450137","0.0007749824435450137"
"193","0.0005888417945243418","0.0005888417945243418","0.0005888417945243418","0.3439660370349884","0.3439660370349884","0.3439660370349884","0.0008800772484391928","0.0008800772484391928","0.0008800772484391928"
"194","0.0007376019493676722","0.0007376019493676722","0.0007376019493676722","0.3394041061401367","0.3394041061401367","0.3394041061401367","0.0007484675152227283","0.0007484675152227283","0.0007484675152227283"
"195","0.0005608043284155428","0.0005608043284155428","0.0005608043284155428","0.3573985993862152","0.3573985993862152","0.3573985993862152","0.0008605775074101985","0.0008605775074101985","0.0008605775074101985"
"196","0.0005333920125849545","0.0005333920125849545","0.0005333920125849545","0.3186432421207428","0.3186432421207428","0.3186432421207428","0.0005923951393924654","0.0005923951393924654","0.0005923951393924654"
"197","0.0004760397132486105","0.0004760397132486105","0.0004760397132486105","0.32539668679237366","0.32539668679237366","0.32539668679237366","0.0010966212721541524","0.0010966212721541524","0.0010966212721541524"
"198","0.0005799952195957303","0.0005799952195957303","0.0005799952195957303","0.28740811347961426","0.28740811347961426","0.28740811347961426","0.000691173248924315","0.000691173248924315","0.000691173248924315"
"199","0.0005449869204312563","0.0005449869204312563","0.0005449869204312563","0.2519277334213257","0.2519277334213257","0.2519277334213257","0.001040849951095879","0.001040849951095879","0.001040849951095879"
"200","0.00046988684334792197","0.00046988684334792197","0.00046988684334792197","0.2703452408313751","0.2703452408313751","0.2703452408313751","0.0010925795650109649","0.0010925795650109649","0.0010925795650109649"
"201","0.0004986753920093179","0.0004986753920093179","0.0004986753920093179","0.2561439573764801","0.2561439573764801","0.2561439573764801","0.0010221311822533607","0.0010221311822533607","0.0010221311822533607"
"202","0.0004538563662208617","0.0004538563662208617","0.0004538563662208617","0.23336990177631378","0.23336990177631378","0.23336990177631378","0.0005722723435610533","0.0005722723435610533","0.0005722723435610533"
"203","0.0003890186781063676","0.0003890186781063676","0.0003890186781063676","0.21619094908237457","0.21619094908237457","0.21619094908237457","0.00046771354391239583","0.00046771354391239583","0.00046771354391239583"
"204","0.00033086389885284007","0.00033086389885284007","0.00033086389885284007","0.2250957041978836","0.2250957041978836","0.2250957041978836","0.0007553292671218514","0.0007553292671218514","0.0007553292671218514"
"205","0.00038258812855929136","0.00038258812855929136","0.00038258812855929136","0.19723498821258545","0.19723498821258545","0.19723498821258545","0.0006807080935686827","0.0006807080935686827","0.0006807080935686827"
"206","0.0003366184246260673","0.0003366184246260673","0.0003366184246260673","0.18093663454055786","0.18093663454055786","0.18093663454055786","0.0003895643458236009","0.0003895643458236009","0.0003895643458236009"
"207","0.0003269868320785463","0.0003269868320785463","0.0003269868320785463","0.1714983731508255","0.1714983731508255","0.1714983731508255","0.000682926969602704","0.000682926969602704","0.000682926969602704"
"208","0.0004244418814778328","0.0004244418814778328","0.0004244418814778328","0.17253780364990234","0.17253780364990234","0.17253780364990234","0.0006925700581632555","0.0006925700581632555","0.0006925700581632555"
"209","0.000317561614792794","0.000317561614792794","0.000317561614792794","0.14830628037452698","0.14830628037452698","0.14830628037452698","0.0006191497086547315","0.0006191497086547315","0.0006191497086547315"
"210","0.00031203904654830694","0.00031203904654830694","0.00031203904654830694","0.137983500957489","0.137983500957489","0.137983500957489","0.0005476545775309205","0.0005476545775309205","0.0005476545775309205"
"211","0.0003345893055666238","0.0003345893055666238","0.0003345893055666238","0.13484595715999603","0.13484595715999603","0.13484595715999603","0.0005442082765512168","0.0005442082765512168","0.0005442082765512168"
"212","0.00027948428760282695","0.00027948428760282695","0.00027948428760282695","0.12154670804738998","0.12154670804738998","0.12154670804738998","0.0006584811490029097","0.0006584811490029097","0.0006584811490029097"
"213","0.00024405647127423435","0.00024405647127423435","0.00024405647127423435","0.109623022377491","0.109623022377491","0.109623022377491","0.0004709447093773633","0.0004709447093773633","0.0004709447093773633"
"214","0.0003171540447510779","0.0003171540447510779","0.0003171540447510779","0.09193576127290726","0.09193576127290726","0.09193576127290726","0.0006365562439896166","0.0006365562439896166","0.0006365562439896166"
"215","0.00021321226086001843","0.00021321226086001843","0.00021321226086001843","0.08823048323392868","0.08823048323392868","0.08823048323392868","0.00045745010720565915","0.00045745010720565915","0.00045745010720565915"
"216","0.0002768815029412508","0.0002768815029412508","0.0002768815029412508","0.080551378428936","0.080551378428936","0.080551378428936","0.0005156619590707123","0.0005156619590707123","0.0005156619590707123"
"217","0.0003166874230373651","0.0003166874230373651","0.0003166874230373651","0.08463513106107712","0.08463513106107712","0.08463513106107712","0.0005658146110363305","0.0005658146110363305","0.0005658146110363305"
"218","0.00021500480943359435","0.00021500480943359435","0.00021500480943359435","0.062195587903261185","0.062195587903261185","0.062195587903261185","0.0004974056500941515","0.0004974056500941515","0.0004974056500941515"
"219","0.00016643275739625096","0.00016643275739625096","0.00016643275739625096","0.06384553760290146","0.06384553760290146","0.06384553760290146","0.0007938798516988754","0.0007938798516988754","0.0007938798516988754"
"220","0.0002645724453032017","0.0002645724453032017","0.0002645724453032017","0.057981327176094055","0.057981327176094055","0.057981327176094055","0.00039414860657416284","0.00039414860657416284","0.00039414860657416284"
"221","0.00031976038007996976","0.00031976038007996976","0.00031976038007996976","0.05599958449602127","0.05599958449602127","0.05599958449602127","0.0003571709676180035","0.0003571709676180035","0.0003571709676180035"
"222","0.00018298545910511166","0.00018298545910511166","0.00018298545910511166","0.04421436786651611","0.04421436786651611","0.04421436786651611","0.0005126902251504362","0.0005126902251504362","0.0005126902251504362"
"223","0.00020331026462372392","0.00020331026462372392","0.00020331026462372392","0.03575214371085167","0.03575214371085167","0.03575214371085167","0.0007906896062195301","0.0007906896062195301","0.0007906896062195301"
"224","0.00017922086408361793","0.00017922086408361793","0.00017922086408361793","0.037045300006866455","0.037045300006866455","0.037045300006866455","0.0008058167295530438","0.0008058167295530438","0.0008058167295530438"
"225","0.00020352436695247889","0.00020352436695247889","0.00020352436695247889","0.03052481636404991","0.03052481636404991","0.03052481636404991","0.000825973751489073","0.000825973751489073","0.000825973751489073"
"226","0.000162336858920753","0.000162336858920753","0.000162336858920753","0.028877973556518555","0.028877973556518555","0.028877973556518555","0.0009040922159329057","0.0009040922159329057","0.0009040922159329057"
"227","0.0001922918454511091","0.0001922918454511091","0.0001922918454511091","0.02432098798453808","0.02432098798453808","0.02432098798453808","0.0006772887427359819","0.0006772887427359819","0.0006772887427359819"
"228","0.00015858814003877342","0.00015858814003877342","0.00015858814003877342","0.02173311449587345","0.02173311449587345","0.02173311449587345","0.0004929774440824986","0.0004929774440824986","0.0004929774440824986"
"229","0.00021734775509685278","0.00021734775509685278","0.00021734775509685278","0.01824411377310753","0.01824411377310753","0.01824411377310753","0.0005491855554282665","0.0005491855554282665","0.0005491855554282665"
"230","0.0001398728636559099","0.0001398728636559099","0.0001398728636559099","0.018075190484523773","0.018075190484523773","0.018075190484523773","0.0010142138926312327","0.0010142138926312327","0.0010142138926312327"
"231","0.00013344369654078037","0.00013344369654078037","0.00013344369654078037","0.015571548603475094","0.015571548603475094","0.015571548603475094","0.0004185709694866091","0.0004185709694866091","0.0004185709694866091"
"232","0.00016778685676399618","0.00016778685676399618","0.00016778685676399618","0.014159437268972397","0.014159437268972397","0.014159437268972397","0.0005820764345116913","0.0005820764345116913","0.0005820764345116913"
"233","0.00021879687847103924","0.00021879687847103924","0.00021879687847103924","0.014128904789686203","0.014128904789686203","0.014128904789686203","0.0005229699891060591","0.0005229699891060591","0.0005229699891060591"
"234","0.00016444289940409362","0.00016444289940409362","0.00016444289940409362","0.01172249298542738","0.01172249298542738","0.01172249298542738","0.0007465676753781736","0.0007465676753781736","0.0007465676753781736"
"235","0.00013789163494948298","0.00013789163494948298","0.00013789163494948298","0.009268229827284813","0.009268229827284813","0.009268229827284813","0.00038533122278749943","0.00038533122278749943","0.00038533122278749943"
"236","0.0001421579800080508","0.0001421579800080508","0.0001421579800080508","0.008902310393750668","0.008902310393750668","0.008902310393750668","0.000543334346730262","0.000543334346730262","0.000543334346730262"
"237","0.0001831920089898631","0.0001831920089898631","0.0001831920089898631","0.007990637794137001","0.007990637794137001","0.007990637794137001","0.0006515315035358071","0.0006515315035358071","0.0006515315035358071"
"238","0.00013909376866649836","0.00013909376866649836","0.00013909376866649836","0.006456760689616203","0.006456760689616203","0.006456760689616203","0.0005595775437541306","0.0005595775437541306","0.0005595775437541306"
"239","0.00015110911044757813","0.00015110911044757813","0.00015110911044757813","0.006131238769739866","0.006131238769739866","0.006131238769739866","0.000519872410222888","0.000519872410222888","0.000519872410222888"
"240","0.0001725092006381601","0.0001725092006381601","0.0001725092006381601","0.005807574838399887","0.005807574838399887","0.005807574838399887","0.0006050847005099058","0.0006050847005099058","0.0006050847005099058"
"241","0.0006758233648724854","0.0006758233648724854","0.0006758233648724854","0.00546664884313941","0.00546664884313941","0.00546664884313941","0.000665430270601064","0.000665430270601064","0.000665430270601064"
"242","0.00017617765115574002","0.00017617765115574002","0.00017617765115574002","0.004613044671714306","0.004613044671714306","0.004613044671714306","0.0007511807489208877","0.0007511807489208877","0.0007511807489208877"
"243","0.0002656309225130826","0.0002656309225130826","0.0002656309225130826","0.00421657832339406","0.00421657832339406","0.00421657832339406","0.0009202437358908355","0.0009202437358908355","0.0009202437358908355"
"244","0.00013760733418166637","0.00013760733418166637","0.00013760733418166637","0.0036066852044314146","0.0036066852044314146","0.0036066852044314146","0.00033299834467470646","0.00033299834467470646","0.00033299834467470646"
"245","0.0002373821916989982","0.0002373821916989982","0.0002373821916989982","0.003442461136728525","0.003442461136728525","0.003442461136728525","0.0004199203394819051","0.0004199203394819051","0.0004199203394819051"
"246","0.0005564405582845211","0.0005564405582845211","0.0005564405582845211","0.0033591866958886385","0.0033591866958886385","0.0033591866958886385","0.0005516838864423335","0.0005516838864423335","0.0005516838864423335"
"247","0.00050019146874547","0.00050019146874547","0.00050019146874547","0.0031366117764264345","0.0031366117764264345","0.0031366117764264345","0.0006475424743257463","0.0006475424743257463","0.0006475424743257463"
"248","0.00013068006956018507","0.00013068006956018507","0.00013068006956018507","0.003069191938266158","0.003069191938266158","0.003069191938266158","0.0005857225623913109","0.0005857225623913109","0.0005857225623913109"
"249","0.00016470771515741944","0.00016470771515741944","0.00016470771515741944","0.0028874343261122704","0.0028874343261122704","0.0028874343261122704","0.0005587167688645422","0.0005587167688645422","0.0005587167688645422"
"250","0.00042154639959335327","0.00042154639959335327","0.00042154639959335327","0.0025712999049574137","0.0025712999049574137","0.0025712999049574137","0.0004266829346306622","0.0004266829346306622","0.0004266829346306622"
